N,method,evals,best_E,best_F
61,memetic_twopoint_burst,7499762,254,7.324803
61,memetic_twopoint_burst,7521728,254,7.324803
61,memetic_twopoint_burst,7525389,254,7.324803
61,memetic_twopoint_burst,7598609,254,7.324803
61,memetic_twopoint_burst,7602270,254,7.324803
61,memetic_twopoint_burst,7620575,254,7.324803
61,memetic_twopoint_burst,7653524,254,7.324803
61,memetic_twopoint_burst,7657185,254,7.324803
61,memetic_twopoint_burst,7660846,254,7.324803
61,memetic_twopoint_burst,7679151,254,7.324803
61,memetic_twopoint_burst,7730405,1382,1.346237
61,memetic_twopoint_burst,7730527,1014,1.834813
61,memetic_twopoint_burst,7730649,850,2.188824
61,memetic_twopoint_burst,7730771,710,2.620423
61,memetic_twopoint_burst,7730893,646,2.880031
61,memetic_twopoint_burst,7731015,598,3.111204
61,memetic_twopoint_burst,7731137,566,3.287102
61,memetic_twopoint_burst,7731259,550,3.382727
61,memetic_twopoint_burst,7731381,530,3.510377
61,memetic_twopoint_burst,7731625,518,3.591699
61,memetic_twopoint_burst,7732235,486,3.828189
61,memetic_twopoint_burst,7732845,466,3.992489
61,memetic_twopoint_burst,7733333,446,4.171525
61,memetic_twopoint_burst,7733577,422,4.408768
61,memetic_twopoint_burst,7734066,1038,1.792389
61,memetic_twopoint_burst,7734188,870,2.138506
61,memetic_twopoint_burst,7734310,722,2.576870
61,memetic_twopoint_burst,7734432,674,2.760386
61,memetic_twopoint_burst,7734554,578,3.218858
61,memetic_twopoint_burst,7734676,526,3.537072
61,memetic_twopoint_burst,7734798,502,3.706175
61,memetic_twopoint_burst,7734920,478,3.892259
61,memetic_twopoint_burst,7735408,454,4.098018
61,memetic_twopoint_burst,7736750,422,4.408768
61,memetic_twopoint_burst,7736872,402,4.628109
61,memetic_twopoint_burst,7752371,894,2.081096
61,memetic_twopoint_burst,7752493,750,2.480667
61,memetic_twopoint_burst,7752615,682,2.728006
61,memetic_twopoint_burst,7752737,586,3.174915
61,memetic_twopoint_burst,7752859,538,3.458178
61,memetic_twopoint_burst,7753713,494,3.766194
61,memetic_twopoint_burst,7755787,482,3.859959
61,memetic_twopoint_burst,7781659,254,7.324803
61,memetic_twopoint_burst,7807286,254,7.324803
61,memetic_twopoint_burst,7821930,254,7.324803
61,memetic_twopoint_burst,7836574,254,7.324803
61,memetic_twopoint_burst,7869523,254,7.324803
61,memetic_twopoint_burst,7876845,254,7.324803
61,memetic_twopoint_burst,7887828,254,7.324803
61,memetic_twopoint_burst,7891489,254,7.324803
61,memetic_twopoint_burst,7906133,254,7.324803
61,memetic_twopoint_burst,7913455,254,7.324803
61,memetic_twopoint_burst,7924438,254,7.324803
61,memetic_twopoint_burst,7928099,254,7.324803
61,memetic_twopoint_burst,7935421,254,7.324803
61,memetic_twopoint_burst,7950065,254,7.324803
61,memetic_twopoint_burst,7968370,254,7.324803
61,memetic_twopoint_burst,7975692,254,7.324803
61,memetic_twopoint_burst,7990336,254,7.324803
61,memetic_twopoint_burst,7997658,254,7.324803
61,memetic_twopoint_burst,8001319,254,7.324803
61,memetic_twopoint_burst,8012302,1550,1.200323
61,memetic_twopoint_burst,8012424,1146,1.623473
61,memetic_twopoint_burst,8012546,750,2.480667
61,memetic_twopoint_burst,8012668,650,2.862308
61,memetic_twopoint_burst,8012790,554,3.358303
61,memetic_twopoint_burst,8013278,526,3.537072
61,memetic_twopoint_burst,8013400,510,3.648039
61,memetic_twopoint_burst,8013644,506,3.676877
61,memetic_twopoint_burst,8013888,498,3.735944
61,memetic_twopoint_burst,8014010,438,4.247717
61,memetic_twopoint_burst,8023285,1302,1.428955
61,memetic_twopoint_burst,8023407,1002,1.856786
61,memetic_twopoint_burst,8023529,774,2.403747
61,memetic_twopoint_burst,8023651,674,2.760386
61,memetic_twopoint_burst,8023773,630,2.953175
61,memetic_twopoint_burst,8023895,582,3.196735
61,memetic_twopoint_burst,8024017,530,3.510377
61,memetic_twopoint_burst,8024261,494,3.766194
61,memetic_twopoint_burst,8024627,474,3.925105
61,memetic_twopoint_burst,8024749,458,4.062227
61,memetic_twopoint_burst,8024993,442,4.209276
61,memetic_twopoint_burst,8026946,254,7.324803
61,memetic_twopoint_burst,8034268,254,7.324803
61,memetic_twopoint_burst,8056234,1470,1.265646
61,memetic_twopoint_burst,8056356,1102,1.688294
61,memetic_twopoint_burst,8056478,810,2.296914
61,memetic_twopoint_burst,8056600,674,2.760386
61,memetic_twopoint_burst,8056722,582,3.196735
61,memetic_twopoint_burst,8056844,574,3.241289
61,memetic_twopoint_burst,8056966,558,3.334229
61,memetic_twopoint_burst,8057088,538,3.458178
61,memetic_twopoint_burst,8057332,534,3.484082
61,memetic_twopoint_burst,8057454,482,3.859959
61,memetic_twopoint_burst,8057698,466,3.992489
61,memetic_twopoint_burst,8059650,458,4.062227
61,memetic_twopoint_burst,8059772,386,4.819948
61,memetic_twopoint_burst,8085522,254,7.324803
61,memetic_twopoint_burst,8107488,254,7.324803
61,memetic_twopoint_burst,8111149,254,7.324803
61,memetic_twopoint_burst,8122132,254,7.324803
61,memetic_twopoint_burst,8133115,254,7.324803
61,memetic_twopoint_burst,8173386,254,7.324803
61,memetic_twopoint_burst,8188030,254,7.324803
61,memetic_twopoint_burst,8217318,254,7.324803
61,memetic_twopoint_burst,8235623,254,7.324803
61,memetic_twopoint_burst,8264911,254,7.324803
61,memetic_twopoint_burst,8283216,254,7.324803
61,memetic_twopoint_burst,8316165,1134,1.640653
61,memetic_twopoint_burst,8316287,742,2.507412
61,memetic_twopoint_burst,8316409,614,3.030130
61,memetic_twopoint_burst,8316531,518,3.591699
61,memetic_twopoint_burst,8317019,482,3.859959
61,memetic_twopoint_burst,8317141,390,4.770513
61,memetic_twopoint_burst,8319826,1002,1.856786
61,memetic_twopoint_burst,8319948,694,2.680836
61,memetic_twopoint_burst,8320070,622,2.991158
61,memetic_twopoint_burst,8320192,538,3.458178
61,memetic_twopoint_burst,8320314,510,3.648039
61,memetic_twopoint_burst,8320558,502,3.706175
61,memetic_twopoint_burst,8321046,450,4.134444
61,memetic_twopoint_burst,8327148,254,7.324803
61,structural,14066213,246,7.563008
61,memetic_uniform,14816230,246,7.563008
61,memetic_uniform_burst,14816353,698,2.665473
61,memetic_uniform_burst,14816475,506,3.676877
61,memetic_uniform_burst,14816597,366,5.083333
61,memetic_uniform_burst,14816719,246,7.563008
61,memetic_uniform_burst,14820014,382,4.870419
61,memetic_uniform_burst,14820136,246,7.563008
61,memetic_uniform_burst,14823675,246,7.563008
61,memetic_uniform_burst,14827336,714,2.605742
61,memetic_uniform_burst,14827458,542,3.432657
61,memetic_uniform_burst,14827580,422,4.408768
61,memetic_uniform_burst,14827702,246,7.563008
61,memetic_uniform_burst,14830997,566,3.287102
61,memetic_uniform_burst,14831119,386,4.819948
61,memetic_uniform_burst,14831241,246,7.563008
61,memetic_uniform_burst,14834658,1030,1.806311
61,memetic_uniform_burst,14834780,822,2.263382
61,memetic_uniform_burst,14834902,694,2.680836
61,memetic_uniform_burst,14835024,566,3.287102
61,memetic_uniform_burst,14835268,554,3.358303
61,memetic_uniform_burst,14835390,522,3.564176
61,memetic_uniform_burst,14835878,506,3.676877
61,memetic_uniform_burst,14836000,494,3.766194
61,memetic_uniform_burst,14836122,470,3.958511
61,memetic_uniform_burst,14836366,446,4.171525
61,memetic_uniform_burst,14837830,430,4.326744
61,memetic_uniform_burst,14838319,1058,1.758507
61,memetic_uniform_burst,14838441,898,2.071826
61,memetic_uniform_burst,14838563,694,2.680836
61,memetic_uniform_burst,14838685,646,2.880031
61,memetic_uniform_burst,14838807,614,3.030130
61,memetic_uniform_burst,14838929,562,3.310498
61,memetic_uniform_burst,14839051,546,3.407509
61,memetic_uniform_burst,14839295,506,3.676877
61,memetic_uniform_burst,14840637,498,3.735944
61,memetic_uniform_burst,14841980,1662,1.119434
61,memetic_uniform_burst,14842102,1166,1.595626
61,memetic_uniform_burst,14842224,926,2.009179
61,memetic_uniform_burst,14842346,794,2.343199
61,memetic_uniform_burst,14842468,706,2.635269
61,memetic_uniform_burst,14842590,618,3.010518
61,memetic_uniform_burst,14842712,578,3.218858
61,memetic_uniform_burst,14843200,554,3.358303
61,memetic_uniform_burst,14843322,478,3.892259
61,memetic_uniform_burst,14843444,470,3.958511
61,memetic_uniform_burst,14845641,1102,1.688294
61,memetic_uniform_burst,14845763,914,2.035558
61,memetic_uniform_burst,14845885,726,2.562672
61,memetic_uniform_burst,14846007,606,3.070132
61,memetic_uniform_burst,14846495,510,3.648039
61,memetic_uniform_burst,14846617,506,3.676877
61,memetic_uniform_burst,14847349,494,3.766194
61,memetic_uniform_burst,14847471,458,4.062227
61,memetic_uniform_burst,14847593,418,4.450957
61,memetic_uniform_burst,14849302,1086,1.713168
61,memetic_uniform_burst,14849424,774,2.403747
61,memetic_uniform_burst,14849546,638,2.916144
61,memetic_uniform_burst,14849668,502,3.706175
61,memetic_uniform_burst,14849912,454,4.098018
61,memetic_uniform_burst,14850034,402,4.628109
61,memetic_uniform_burst,14850644,386,4.819948
61,memetic_uniform_burst,14850766,374,4.974599
61,memetic_uniform_burst,14860285,246,7.563008
61,memetic_uniform_burst,14867607,1454,1.279574
61,memetic_uniform_burst,14867729,1126,1.652309
61,memetic_uniform_burst,14867851,842,2.209620
61,memetic_uniform_burst,14867973,734,2.534741
61,memetic_uniform_burst,14868095,562,3.310498
61,memetic_uniform_burst,14868339,530,3.510377
61,memetic_uniform_burst,14868461,514,3.619650
61,memetic_uniform_burst,14868583,434,4.286866
61,memetic_uniform_burst,14868705,402,4.628109
61,memetic_uniform_burst,14885912,246,7.563008
61,memetic_uniform_burst,14911539,246,7.563008
61,memetic_uniform_burst,14929844,246,7.563008
61,memetic_uniform_burst,14951810,246,7.563008
61,memetic_uniform_burst,14955471,246,7.563008
61,memetic_uniform_burst,14981098,246,7.563008
61,memetic_uniform_burst,14992081,246,7.563008
61,memetic_uniform_burst,15014047,246,7.563008
61,memetic_uniform_burst,15021369,246,7.563008
61,memetic_uniform_burst,15025030,246,7.563008
61,memetic_uniform_burst,15032352,246,7.563008
61,memetic_uniform_burst,15054318,246,7.563008
61,memetic_uniform_burst,15065301,246,7.563008
61,memetic_uniform_burst,15068962,246,7.563008
61,memetic_uniform_burst,15094589,246,7.563008
61,memetic_uniform_burst,15112894,1186,1.568718
61,memetic_uniform_burst,15113016,890,2.090449
61,memetic_uniform_burst,15113138,722,2.576870
61,memetic_uniform_burst,15113260,626,2.972045
61,memetic_uniform_burst,15113382,598,3.111204
61,memetic_uniform_burst,15113504,574,3.241289
61,memetic_uniform_burst,15113626,550,3.382727
61,memetic_uniform_burst,15113748,530,3.510377
61,memetic_uniform_burst,15113870,518,3.591699
61,memetic_uniform_burst,15113992,510,3.648039
61,memetic_uniform_burst,15114114,506,3.676877
61,memetic_uniform_burst,15114724,486,3.828189
61,memetic_uniform_burst,15115212,474,3.925105
61,memetic_uniform_burst,15115334,466,3.992489
61,memetic_uniform_burst,15115822,462,4.027056
61,memetic_uniform_burst,15127538,1174,1.584753
61,memetic_uniform_burst,15127660,882,2.109410
61,memetic_uniform_burst,15127782,734,2.534741
61,memetic_uniform_burst,15127904,658,2.827508
61,memetic_uniform_burst,15128026,610,3.050000
61,memetic_uniform_burst,15128148,546,3.407509
61,memetic_uniform_burst,15128270,506,3.676877
61,memetic_uniform_burst,15128514,434,4.286866
61,memetic_uniform_burst,15142182,246,7.563008
61,memetic_uniform_burst,15167809,246,7.563008
61,memetic_uniform_burst,15175131,246,7.563008
61,memetic_uniform_burst,15197097,246,7.563008
61,memetic_uniform_burst,15226385,246,7.563008
61,memetic_uniform_burst,15233707,246,7.563008
61,memetic_uniform_burst,15259334,246,7.563008
61,memetic_uniform_burst,15299605,246,7.563008
61,memetic_uniform_burst,15350859,246,7.563008
61,memetic_uniform_burst,15431401,1086,1.713168
61,memetic_uniform_burst,15431523,766,2.428851
61,memetic_uniform_burst,15431645,662,2.810423
61,memetic_uniform_burst,15431767,594,3.132155
61,memetic_uniform_burst,15431889,582,3.196735
61,memetic_uniform_burst,15432011,578,3.218858
61,memetic_uniform_burst,15432133,566,3.287102
61,memetic_uniform_burst,15432255,526,3.537072
61,memetic_uniform_burst,15432499,522,3.564176
61,memetic_uniform_burst,15432743,506,3.676877
61,memetic_uniform_burst,15432865,410,4.537805
61,memetic_uniform_burst,15435062,1126,1.652309
61,memetic_uniform_burst,15435184,806,2.308313
61,memetic_uniform_burst,15435306,690,2.696377
61,memetic_uniform_burst,15435428,618,3.010518
61,memetic_uniform_burst,15435550,586,3.174915
61,memetic_uniform_burst,15435672,570,3.264035
61,memetic_uniform_burst,15435916,554,3.358303
61,memetic_uniform_burst,15436038,542,3.432657
61,memetic_uniform_burst,15436160,534,3.484082
61,memetic_uniform_burst,15436282,530,3.510377
61,memetic_uniform_burst,15436526,506,3.676877
61,memetic_uniform_burst,15436770,494,3.766194
61,memetic_uniform_burst,15436892,458,4.062227
61,memetic_uniform_burst,15437258,442,4.209276
61,memetic_uniform_burst,15437990,430,4.326744
61,memetic_uniform_burst,15442384,246,7.563008
61,memetic_uniform_burst,15457028,246,7.563008
61,memetic_uniform_burst,15464350,246,7.563008
61,memetic_uniform_burst,15468011,246,7.563008
61,memetic_uniform_burst,15471672,246,7.563008
61,memetic_uniform_burst,15493638,246,7.563008
61,memetic_uniform_burst,15504621,246,7.563008
61,memetic_uniform_burst,15519265,246,7.563008
61,memetic_uniform_burst,15530248,246,7.563008
61,memetic_uniform_burst,15559536,246,7.563008
61,memetic_uniform_burst,15599807,246,7.563008
61,memetic_uniform_burst,15614451,246,7.563008
61,memetic_uniform_burst,15618112,246,7.563008
61,memetic_uniform_burst,15625434,246,7.563008
61,memetic_uniform_burst,15640078,246,7.563008
61,memetic_uniform_burst,15687671,246,7.563008
61,memetic_uniform_burst,15724281,1034,1.799323
61,memetic_uniform_burst,15724403,794,2.343199
61,memetic_uniform_burst,15724525,718,2.591226
61,memetic_uniform_burst,15724647,666,2.793544
61,memetic_uniform_burst,15724769,622,2.991158
61,memetic_uniform_burst,15724891,582,3.196735
61,memetic_uniform_burst,15725013,574,3.241289
61,memetic_uniform_burst,15725135,570,3.264035
61,memetic_uniform_burst,15725379,554,3.358303
61,memetic_uniform_burst,15725745,498,3.735944
61,memetic_uniform_burst,15725867,486,3.828189
61,memetic_uniform_burst,15725989,450,4.134444
61,memetic_uniform_burst,15726599,422,4.408768
61,memetic_uniform_burst,15727942,1054,1.765180
61,memetic_uniform_burst,15728064,858,2.168415
61,memetic_uniform_burst,15728186,746,2.493968
61,memetic_uniform_burst,15728308,638,2.916144
61,memetic_uniform_burst,15728552,586,3.174915
61,memetic_uniform_burst,15728674,526,3.537072
61,memetic_uniform_burst,15728796,522,3.564176
61,memetic_uniform_burst,15728918,514,3.619650
61,memetic_uniform_burst,15729040,454,4.098018
61,memetic_uniform_burst,15729162,418,4.450957
61,memetic_uniform_burst,15738925,246,7.563008
61,memetic_twopoint,15742463,246,7.563008
61,memetic_twopoint_burst,15742586,422,4.408768
61,memetic_twopoint_burst,15742708,246,7.563008
61,memetic_twopoint_burst,15746247,402,4.628109
61,memetic_twopoint_burst,15746369,246,7.563008
61,memetic_twopoint_burst,15749908,926,2.009179
61,memetic_twopoint_burst,15750030,702,2.650285
61,memetic_twopoint_burst,15750152,422,4.408768
61,memetic_twopoint_burst,15750274,246,7.563008
61,memetic_twopoint_burst,15753569,662,2.810423
61,memetic_twopoint_burst,15753691,486,3.828189
61,memetic_twopoint_burst,15753813,386,4.819948
61,memetic_twopoint_burst,15753935,246,7.563008
61,memetic_twopoint_burst,15757230,246,7.563008
61,memetic_twopoint_burst,15760891,1062,1.751883
61,memetic_twopoint_burst,15761013,722,2.576870
61,memetic_twopoint_burst,15761135,582,3.196735
61,memetic_twopoint_burst,15761257,518,3.591699
61,memetic_twopoint_burst,15761379,498,3.735944
61,memetic_twopoint_burst,15761501,438,4.247717
61,memetic_twopoint_burst,15762233,426,4.367371
61,memetic_twopoint_burst,15763697,406,4.582512
61,memetic_twopoint_burst,15764552,1490,1.248658
61,memetic_twopoint_burst,15764674,1086,1.713168
61,memetic_twopoint_burst,15764796,842,2.209620
61,memetic_twopoint_burst,15764918,766,2.428851
61,memetic_twopoint_burst,15765040,718,2.591226
61,memetic_twopoint_burst,15765162,666,2.793544
61,memetic_twopoint_burst,15765284,542,3.432657
61,memetic_twopoint_burst,15765406,522,3.564176
61,memetic_twopoint_burst,15765528,510,3.648039
61,memetic_twopoint_burst,15765894,490,3.796939
61,memetic_twopoint_burst,15767236,486,3.828189
61,memetic_twopoint_burst,15767358,482,3.859959
61,memetic_twopoint_burst,15767480,470,3.958511
61,memetic_twopoint_burst,15768213,1514,1.228864
61,memetic_twopoint_burst,15768335,1130,1.646460
61,memetic_twopoint_burst,15768457,858,2.168415
61,memetic_twopoint_burst,15768579,690,2.696377
61,memetic_twopoint_burst,15768701,646,2.880031
61,memetic_twopoint_burst,15768823,578,3.218858
61,memetic_twopoint_burst,15768945,546,3.407509
61,memetic_twopoint_burst,15769189,486,3.828189
61,memetic_twopoint_burst,15770287,434,4.286866
61,memetic_twopoint_burst,15770409,422,4.408768
61,memetic_twopoint_burst,15771874,1222,1.522504
61,memetic_twopoint_burst,15771996,734,2.534741
61,memetic_twopoint_burst,15772118,538,3.458178
61,memetic_twopoint_burst,15772484,506,3.676877
61,memetic_twopoint_burst,15773338,486,3.828189
61,memetic_twopoint_burst,15773460,470,3.958511
61,memetic_twopoint_burst,15775535,1014,1.834813
61,memetic_twopoint_burst,15775657,822,2.263382
61,memetic_twopoint_burst,15775779,694,2.680836
61,memetic_twopoint_burst,15775901,658,2.827508
61,memetic_twopoint_burst,15776023,622,2.991158
61,memetic_twopoint_burst,15776145,566,3.287102
61,memetic_twopoint_burst,15776267,530,3.510377
61,memetic_twopoint_burst,15776389,526,3.537072
61,memetic_twopoint_burst,15776511,458,4.062227
61,memetic_twopoint_burst,15776633,446,4.171525
61,memetic_twopoint_burst,15777975,442,4.209276
61,memetic_twopoint_burst,15778097,398,4.674623
61,memetic_twopoint_burst,15786518,246,7.563008
61,memetic_twopoint_burst,15793840,1246,1.493178
61,memetic_twopoint_burst,15793962,958,1.942067
61,memetic_twopoint_burst,15794084,746,2.493968
61,memetic_twopoint_burst,15794206,622,2.991158
61,memetic_twopoint_burst,15794328,534,3.484082
61,memetic_twopoint_burst,15794450,502,3.706175
61,memetic_twopoint_burst,15794572,486,3.828189
61,memetic_twopoint_burst,15794938,470,3.958511
61,memetic_twopoint_burst,15795060,406,4.582512
61,memetic_twopoint_burst,15801162,246,7.563008
61,memetic_twopoint_burst,15804823,1230,1.512602
61,memetic_twopoint_burst,15804945,858,2.168415
61,memetic_twopoint_burst,15805067,718,2.591226
61,memetic_twopoint_burst,15805189,650,2.862308
61,memetic_twopoint_burst,15805311,574,3.241289
61,memetic_twopoint_burst,15805433,494,3.766194
61,memetic_twopoint_burst,15805555,438,4.247717
61,memetic_twopoint_burst,15805677,418,4.450957
61,memetic_twopoint_burst,15807751,406,4.582512
61,memetic_twopoint_burst,15808484,246,7.563008
61,memetic_twopoint_burst,15812145,702,2.650285
61,memetic_twopoint_burst,15812267,562,3.310498
61,memetic_twopoint_burst,15812511,526,3.537072
61,memetic_twopoint_burst,15812633,490,3.796939
61,memetic_twopoint_burst,15812755,450,4.134444
61,memetic_twopoint_burst,15814829,430,4.326744
61,memetic_twopoint_burst,15834111,246,7.563008
61,memetic_twopoint_burst,15885365,246,7.563008
61,memetic_twopoint_burst,15903670,246,7.563008
61,memetic_twopoint_burst,15910992,246,7.563008
61,memetic_twopoint_burst,15921975,246,7.563008
61,memetic_twopoint_burst,15936619,246,7.563008
61,memetic_twopoint_burst,15969568,246,7.563008
61,memetic_twopoint_burst,15973229,246,7.563008
61,memetic_twopoint_burst,16002517,246,7.563008
61,memetic_twopoint_burst,16020822,246,7.563008
61,memetic_twopoint_burst,16028144,246,7.563008
61,memetic_twopoint_burst,16039127,246,7.563008
61,memetic_twopoint_burst,16050110,1126,1.652309
61,memetic_twopoint_burst,16050232,874,2.128719
61,memetic_twopoint_burst,16050354,670,2.776866
61,memetic_twopoint_burst,16050476,582,3.196735
61,memetic_twopoint_burst,16050598,530,3.510377
61,memetic_twopoint_burst,16050720,506,3.676877
61,memetic_twopoint_burst,16050842,462,4.027056
61,memetic_twopoint_burst,16052794,458,4.062227
61,memetic_twopoint_burst,16052916,410,4.537805
61,memetic_twopoint_burst,16053160,390,4.770513
61,memetic_twopoint_burst,16064754,1546,1.203428
61,memetic_twopoint_burst,16064876,1074,1.732309
61,memetic_twopoint_burst,16064998,886,2.099887
61,memetic_twopoint_burst,16065120,730,2.548630
61,memetic_twopoint_burst,16065242,670,2.776866
61,memetic_twopoint_burst,16065364,602,3.090532
61,memetic_twopoint_burst,16065486,574,3.241289
61,memetic_twopoint_burst,16065608,546,3.407509
61,memetic_twopoint_burst,16065730,518,3.591699
61,memetic_twopoint_burst,16066462,466,3.992489
61,memetic_twopoint_burst,16067194,446,4.171525
61,memetic_twopoint_burst,16068292,422,4.408768
61,memetic_twopoint_burst,16083059,246,7.563008
61,memetic_twopoint_burst,16112347,246,7.563008
61,memetic_twopoint_burst,16116008,246,7.563008
61,memetic_twopoint_burst,16134313,246,7.563008
61,memetic_twopoint_burst,16137974,246,7.563008
61,memetic_twopoint_burst,16141635,246,7.563008
61,memetic_twopoint_burst,16152618,246,7.563008
61,memetic_twopoint_burst,16163601,246,7.563008
61,memetic_twopoint_burst,16185567,246,7.563008
61,memetic_twopoint_burst,16207533,246,7.563008
61,memetic_twopoint_burst,16214855,246,7.563008
61,memetic_twopoint_burst,16240482,246,7.563008
61,memetic_twopoint_burst,16251465,246,7.563008
61,memetic_twopoint_burst,16258787,246,7.563008
61,memetic_twopoint_burst,16310041,246,7.563008
61,memetic_twopoint_burst,16342990,998,1.864228
61,memetic_twopoint_burst,16343112,754,2.467507
61,memetic_twopoint_burst,16343234,698,2.665473
61,memetic_twopoint_burst,16343356,518,3.591699
61,memetic_twopoint_burst,16343844,506,3.676877
61,memetic_twopoint_burst,16344332,466,3.992489
61,memetic_twopoint_burst,16344454,390,4.770513
61,memetic_twopoint_burst,16344576,382,4.870419
61,memetic_twopoint_burst,16357634,1226,1.517537
61,memetic_twopoint_burst,16357756,934,1.991970
61,memetic_twopoint_burst,16357878,810,2.296914
61,memetic_twopoint_burst,16358000,706,2.635269
61,memetic_twopoint_burst,16358122,610,3.050000
61,memetic_twopoint_burst,16358244,594,3.132155
61,memetic_twopoint_burst,16358610,566,3.287102
61,memetic_twopoint_burst,16358732,546,3.407509
61,memetic_twopoint_burst,16358854,530,3.510377
61,memetic_twopoint_burst,16358976,474,3.925105
61,memetic_twopoint_burst,16359098,434,4.286866
61,memetic_twopoint_burst,16360440,406,4.582512
61,memetic_twopoint_burst,16372278,246,7.563008
61,memetic_twopoint_burst,16383261,246,7.563008
61,memetic_twopoint_burst,16397905,246,7.563008
61,memetic_twopoint_burst,16430854,246,7.563008
61,memetic_twopoint_burst,16452820,246,7.563008
61,memetic_twopoint_burst,16456481,246,7.563008
61,memetic_twopoint_burst,16460142,246,7.563008
61,memetic_twopoint_burst,16471125,246,7.563008
61,memetic_twopoint_burst,16507735,246,7.563008
61,memetic_twopoint_burst,16518718,246,7.563008
61,memetic_twopoint_burst,16540684,246,7.563008
61,memetic_twopoint_burst,16577294,246,7.563008
61,memetic_twopoint_burst,16595599,246,7.563008
61,memetic_twopoint_burst,16613904,246,7.563008
61,memetic_twopoint_burst,16617565,246,7.563008
61,memetic_twopoint_burst,16628548,246,7.563008
61,memetic_twopoint_burst,16632209,246,7.563008
61,memetic_twopoint_burst,16643192,974,1.910164
61,memetic_twopoint_burst,16643314,718,2.591226
61,memetic_twopoint_burst,16643436,614,3.030130
61,memetic_twopoint_burst,16643558,598,3.111204
61,memetic_twopoint_burst,16643680,578,3.218858
61,memetic_twopoint_burst,16643802,530,3.510377
61,memetic_twopoint_burst,16643924,498,3.735944
61,memetic_twopoint_burst,16644046,482,3.859959
61,memetic_twopoint_burst,16646364,474,3.925105
61,memetic_twopoint_burst,16646486,466,3.992489
61,memetic_twopoint_burst,16650514,246,7.563008
61,memetic_twopoint_burst,16654175,1242,1.497987
61,memetic_twopoint_burst,16654297,970,1.918041
61,memetic_twopoint_burst,16654419,810,2.296914
61,memetic_twopoint_burst,16654541,706,2.635269
61,memetic_twopoint_burst,16654663,630,2.953175
61,memetic_twopoint_burst,16654785,562,3.310498
61,memetic_twopoint_burst,16654907,518,3.591699
61,memetic_twopoint_burst,16656737,422,4.408768
61,memetic_uniform,23150580,246,7.563008
61,memetic_uniform_burst,23150703,246,7.563008
61,memetic_uniform_burst,23154364,246,7.563008
61,memetic_uniform_burst,23158025,562,3.310498
61,memetic_uniform_burst,23158147,454,4.098018
61,memetic_uniform_burst,23158269,246,7.563008
61,memetic_uniform_burst,23161686,510,3.648039
61,memetic_uniform_burst,23161808,470,3.958511
61,memetic_uniform_burst,23161930,386,4.819948
61,memetic_uniform_burst,23162052,246,7.563008
61,memetic_uniform_burst,23165347,422,4.408768
61,memetic_uniform_burst,23165469,246,7.563008
61,memetic_uniform_burst,23169008,942,1.975053
61,memetic_uniform_burst,23169130,810,2.296914
61,memetic_uniform_burst,23169252,702,2.650285
61,memetic_uniform_burst,23169374,634,2.934543
61,memetic_uniform_burst,23169740,562,3.310498
61,memetic_uniform_burst,23169862,530,3.510377
61,memetic_uniform_burst,23170228,522,3.564176
61,memetic_uniform_burst,23170472,474,3.925105
61,memetic_uniform_burst,23172669,1158,1.606649
61,memetic_uniform_burst,23172791,866,2.148383
61,memetic_uniform_burst,23172913,766,2.428851
61,memetic_uniform_burst,23173035,694,2.680836
61,memetic_uniform_burst,23173157,678,2.744100
61,memetic_uniform_burst,23173279,610,3.050000
61,memetic_uniform_burst,23173401,566,3.287102
61,memetic_uniform_burst,23173523,546,3.407509
61,memetic_uniform_burst,23173645,498,3.735944
61,memetic_uniform_burst,23173767,454,4.098018
61,memetic_uniform_burst,23174255,422,4.408768
61,memetic_uniform_burst,23176330,1254,1.483652
61,memetic_uniform_burst,23176452,962,1.933992
61,memetic_uniform_burst,23176574,726,2.562672
61,memetic_uniform_burst,23176696,646,2.880031
61,memetic_uniform_burst,23176818,566,3.287102
61,memetic_uniform_burst,23176940,530,3.510377
61,memetic_uniform_burst,23177062,506,3.676877
61,memetic_uniform_burst,23177306,478,3.892259
61,memetic_uniform_burst,23177550,438,4.247717
61,memetic_uniform_burst,23179991,1778,1.046400
61,memetic_uniform_burst,23180113,1106,1.682188
61,memetic_uniform_burst,23180235,790,2.355063
61,memetic_uniform_burst,23180357,754,2.467507
61,memetic_uniform_burst,23180479,674,2.760386
61,memetic_uniform_burst,23180601,598,3.111204
61,memetic_uniform_burst,23180723,518,3.591699
61,memetic_uniform_burst,23180845,502,3.706175
61,memetic_uniform_burst,23180967,466,3.992489
61,memetic_uniform_burst,23181089,442,4.209276
61,memetic_uniform_burst,23182065,438,4.247717
61,memetic_uniform_burst,23182919,370,5.028378
61,memetic_uniform_burst,23183652,3190,0.583229
61,memetic_uniform_burst,23183774,1870,0.994920
61,memetic_uniform_burst,23183896,1246,1.493178
61,memetic_uniform_burst,23184018,934,1.991970
61,memetic_uniform_burst,23184140,786,2.367048
61,memetic_uniform_burst,23184262,662,2.810423
61,memetic_uniform_burst,23184384,638,2.916144
61,memetic_uniform_burst,23184506,602,3.090532
61,memetic_uniform_burst,23184628,578,3.218858
61,memetic_uniform_burst,23184750,566,3.287102
61,memetic_uniform_burst,23184872,534,3.484082
61,memetic_uniform_burst,23185116,518,3.591699
61,memetic_uniform_burst,23185482,478,3.892259
