split,seed,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,detail
measurement,0xA300000000000002,random_directed,918,directed_partition,99,2,0,0.4687,RAW
measurement,0xA300000000000002,proposed_directed,918,directed_partition,184,3,1,0.6100,RAW
measurement,0xA300000000000002,fixed_menu,919,threshold_count,5,3,,0.5473,RAW
measurement,0xA300000000000002,random_directed,919,directed_partition,22,3,2,0.5940,RAW
measurement,0xA300000000000002,proposed_directed,919,directed_partition,184,3,2,0.5693,RAW
measurement,0xA300000000000002,fixed_menu,920,threshold_count,1,2,,0.4440,RAW
measurement,0xA300000000000002,random_directed,920,directed_partition,158,3,2,0.5507,RAW
measurement,0xA300000000000002,proposed_directed,920,directed_partition,185,2,0,0.4793,RAW
measurement,0xA300000000000002,fixed_menu,921,threshold_count,2,2,,0.5007,RAW
measurement,0xA300000000000002,random_directed,921,directed_partition,42,2,1,0.5367,RAW
measurement,0xA300000000000002,proposed_directed,921,directed_partition,185,2,1,0.5207,RAW
measurement,0xA300000000000002,fixed_menu,922,threshold_count,3,2,,0.5400,RAW
measurement,0xA300000000000002,random_directed,922,directed_partition,24,3,1,0.5227,RAW
measurement,0xA300000000000002,proposed_directed,922,directed_partition,185,3,0,0.5600,RAW
measurement,0xA300000000000002,fixed_menu,923,threshold_count,4,2,,0.5420,RAW
measurement,0xA300000000000002,random_directed,923,directed_partition,242,2,0,0.4807,RAW
measurement,0xA300000000000002,proposed_directed,923,directed_partition,185,3,1,0.5653,RAW
measurement,0xA300000000000002,fixed_menu,924,threshold_count,5,2,,0.4453,RAW
measurement,0xA300000000000002,random_directed,924,directed_partition,51,3,0,0.5560,RAW
measurement,0xA300000000000002,proposed_directed,924,directed_partition,185,3,2,0.5907,RAW
measurement,0xA300000000000002,fixed_menu,925,threshold_count,1,3,,0.6300,RAW
measurement,0xA300000000000002,random_directed,925,directed_partition,21,3,0,0.5633,RAW
measurement,0xA300000000000002,proposed_directed,925,directed_partition,186,2,0,0.4773,RAW
measurement,0xA300000000000002,fixed_menu,926,threshold_count,2,3,,0.6440,RAW
measurement,0xA300000000000002,random_directed,926,directed_partition,116,3,1,0.5687,RAW
measurement,0xA300000000000002,proposed_directed,926,directed_partition,186,2,1,0.5227,RAW
measurement,0xA300000000000002,fixed_menu,927,threshold_count,3,3,,0.6360,RAW
measurement,0xA300000000000002,random_directed,927,directed_partition,101,3,1,0.5713,RAW
measurement,0xA300000000000002,proposed_directed,927,directed_partition,186,3,0,0.5473,RAW
measurement,0xA300000000000002,fixed_menu,928,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000002,random_directed,928,directed_partition,164,3,0,0.5627,RAW
measurement,0xA300000000000002,proposed_directed,928,directed_partition,186,3,1,0.5740,RAW
measurement,0xA300000000000002,fixed_menu,929,threshold_count,5,3,,0.6247,RAW
measurement,0xA300000000000002,random_directed,929,directed_partition,212,2,1,0.5260,RAW
measurement,0xA300000000000002,proposed_directed,929,directed_partition,186,3,2,0.5947,RAW
measurement,0xA300000000000002,fixed_menu,930,threshold_count,1,2,,0.5560,RAW
measurement,0xA300000000000002,random_directed,930,directed_partition,251,3,1,0.6733,RAW
measurement,0xA300000000000002,proposed_directed,930,directed_partition,187,2,0,0.4513,RAW
measurement,0xA300000000000002,fixed_menu,931,threshold_count,2,2,,0.4993,RAW
measurement,0xA300000000000002,random_directed,931,directed_partition,232,3,2,0.5527,RAW
measurement,0xA300000000000002,proposed_directed,931,directed_partition,187,2,1,0.5487,RAW
measurement,0xA300000000000002,fixed_menu,932,threshold_count,3,2,,0.4600,RAW
measurement,0xA300000000000002,random_directed,932,directed_partition,229,2,0,0.4987,RAW
measurement,0xA300000000000002,proposed_directed,932,directed_partition,187,3,0,0.5887,RAW
measurement,0xA300000000000002,fixed_menu,933,threshold_count,4,2,,0.4580,RAW
measurement,0xA300000000000002,random_directed,933,directed_partition,186,3,1,0.5740,RAW
measurement,0xA300000000000002,proposed_directed,933,directed_partition,187,3,1,0.5707,RAW
measurement,0xA300000000000002,fixed_menu,934,threshold_count,5,2,,0.5547,RAW
measurement,0xA300000000000002,random_directed,934,directed_partition,127,2,1,0.5213,RAW
measurement,0xA300000000000002,proposed_directed,934,directed_partition,187,3,2,0.5567,RAW
measurement,0xA300000000000002,fixed_menu,935,threshold_count,1,3,,0.6300,RAW
measurement,0xA300000000000002,random_directed,935,directed_partition,56,2,0,0.4713,RAW
measurement,0xA300000000000002,proposed_directed,935,directed_partition,188,2,0,0.4840,RAW
measurement,0xA300000000000002,fixed_menu,936,threshold_count,2,3,,0.6440,RAW
measurement,0xA300000000000002,random_directed,936,directed_partition,156,2,0,0.4700,RAW
measurement,0xA300000000000002,proposed_directed,936,directed_partition,188,2,1,0.5160,RAW
measurement,0xA300000000000002,fixed_menu,937,threshold_count,3,3,,0.6360,RAW
measurement,0xA300000000000002,random_directed,937,directed_partition,176,2,0,0.4793,RAW
measurement,0xA300000000000002,proposed_directed,937,directed_partition,188,3,0,0.5613,RAW
measurement,0xA300000000000002,fixed_menu,938,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000002,random_directed,938,directed_partition,63,2,0,0.4293,RAW
measurement,0xA300000000000002,proposed_directed,938,directed_partition,188,3,1,0.5553,RAW
measurement,0xA300000000000002,fixed_menu,939,threshold_count,5,3,,0.6247,RAW
measurement,0xA300000000000002,random_directed,939,directed_partition,76,3,2,0.5580,RAW
measurement,0xA300000000000002,proposed_directed,939,directed_partition,188,3,2,0.5993,RAW
measurement,0xA300000000000002,fixed_menu,940,threshold_count,1,2,,0.5560,RAW
measurement,0xA300000000000002,random_directed,940,directed_partition,150,2,1,0.5260,RAW
measurement,0xA300000000000002,proposed_directed,940,directed_partition,189,2,0,0.4527,RAW
measurement,0xA300000000000002,fixed_menu,941,threshold_count,2,2,,0.4993,RAW
measurement,0xA300000000000002,random_directed,941,directed_partition,11,2,0,0.4593,RAW
measurement,0xA300000000000002,proposed_directed,941,directed_partition,189,2,1,0.5473,RAW
measurement,0xA300000000000002,fixed_menu,942,threshold_count,3,2,,0.4600,RAW
measurement,0xA300000000000002,random_directed,942,directed_partition,243,3,0,0.5473,RAW
measurement,0xA300000000000002,proposed_directed,942,directed_partition,189,3,0,0.5760,RAW
measurement,0xA300000000000002,fixed_menu,943,threshold_count,4,2,,0.4580,RAW
measurement,0xA300000000000002,random_directed,943,directed_partition,233,3,1,0.5593,RAW
measurement,0xA300000000000002,proposed_directed,943,directed_partition,189,3,1,0.5593,RAW
measurement,0xA300000000000002,fixed_menu,944,threshold_count,5,2,,0.5547,RAW
measurement,0xA300000000000002,random_directed,944,directed_partition,145,2,1,0.5360,RAW
measurement,0xA300000000000002,proposed_directed,944,directed_partition,189,3,2,0.5807,RAW
measurement,0xA300000000000002,fixed_menu,945,threshold_count,1,3,,0.6300,RAW
measurement,0xA300000000000002,random_directed,945,directed_partition,154,3,0,0.5287,RAW
measurement,0xA300000000000002,proposed_directed,945,directed_partition,190,2,0,0.4580,RAW
measurement,0xA300000000000002,fixed_menu,946,threshold_count,2,3,,0.6440,RAW
measurement,0xA300000000000002,random_directed,946,directed_partition,171,3,1,0.5993,RAW
measurement,0xA300000000000002,proposed_directed,946,directed_partition,190,2,1,0.5420,RAW
measurement,0xA300000000000002,fixed_menu,947,threshold_count,3,3,,0.6360,RAW
measurement,0xA300000000000002,random_directed,947,directed_partition,87,3,1,0.5713,RAW
measurement,0xA300000000000002,proposed_directed,947,directed_partition,190,3,0,0.5780,RAW
measurement,0xA300000000000002,fixed_menu,948,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000002,random_directed,948,directed_partition,39,2,0,0.4553,RAW
measurement,0xA300000000000002,proposed_directed,948,directed_partition,190,3,1,0.5507,RAW
measurement,0xA300000000000002,fixed_menu,949,threshold_count,5,3,,0.6247,RAW
measurement,0xA300000000000002,random_directed,949,directed_partition,3,2,0,0.4527,RAW
measurement,0xA300000000000002,proposed_directed,949,directed_partition,190,3,2,0.5873,RAW
measurement,0xA300000000000002,fixed_menu,950,threshold_count,1,2,,0.4440,RAW
measurement,0xA300000000000002,random_directed,950,directed_partition,233,3,0,0.5573,RAW
measurement,0xA300000000000002,proposed_directed,950,directed_partition,191,2,0,0.4727,RAW
measurement,0xA300000000000002,fixed_menu,951,threshold_count,2,2,,0.5007,RAW
measurement,0xA300000000000002,random_directed,951,directed_partition,5,2,1,0.5540,RAW
measurement,0xA300000000000002,proposed_directed,951,directed_partition,191,2,1,0.5273,RAW
measurement,0xA300000000000002,fixed_menu,952,threshold_count,3,2,,0.5400,RAW
measurement,0xA300000000000002,random_directed,952,directed_partition,62,3,2,0.5973,RAW
measurement,0xA300000000000002,proposed_directed,952,directed_partition,191,3,0,0.4687,RAW
measurement,0xA300000000000002,fixed_menu,953,threshold_count,4,2,,0.5420,RAW
measurement,0xA300000000000002,random_directed,953,directed_partition,188,3,1,0.5553,RAW
measurement,0xA300000000000002,proposed_directed,953,directed_partition,191,3,1,0.6600,RAW
measurement,0xA300000000000002,fixed_menu,954,threshold_count,5,2,,0.4453,RAW
measurement,0xA300000000000002,random_directed,954,directed_partition,55,2,0,0.4860,RAW
measurement,0xA300000000000002,proposed_directed,954,directed_partition,191,3,2,0.5873,RAW
measurement,0xA300000000000002,fixed_menu,955,threshold_count,1,3,,0.5267,RAW
measurement,0xA300000000000002,random_directed,955,directed_partition,46,3,0,0.5540,RAW
measurement,0xA300000000000002,proposed_directed,955,directed_partition,192,2,0,0.4433,RAW
measurement,0xA300000000000002,fixed_menu,956,threshold_count,2,3,,0.5393,RAW
measurement,0xA300000000000002,random_directed,956,directed_partition,76,3,1,0.5773,RAW
measurement,0xA300000000000002,proposed_directed,956,directed_partition,192,2,1,0.5567,RAW
measurement,0xA300000000000002,fixed_menu,957,threshold_count,3,3,,0.5640,RAW
measurement,0xA300000000000002,random_directed,957,directed_partition,246,2,0,0.4627,RAW
measurement,0xA300000000000002,proposed_directed,957,directed_partition,192,3,0,0.5700,RAW
measurement,0xA300000000000002,fixed_menu,958,threshold_count,4,3,,0.5580,RAW
measurement,0xA300000000000002,random_directed,958,directed_partition,55,3,2,0.5940,RAW
measurement,0xA300000000000002,proposed_directed,958,directed_partition,192,3,1,0.5807,RAW
measurement,0xA300000000000002,fixed_menu,959,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000002,random_directed,959,directed_partition,64,3,0,0.4813,RAW
measurement,0xA300000000000002,proposed_directed,959,directed_partition,192,3,2,0.5653,RAW
measurement,0xA300000000000002,fixed_menu,960,threshold_count,1,2,,0.4440,RAW
measurement,0xA300000000000002,random_directed,960,directed_partition,72,2,1,0.5513,RAW
measurement,0xA300000000000002,proposed_directed,960,directed_partition,193,2,0,0.4887,RAW
measurement,0xA300000000000002,fixed_menu,961,threshold_count,2,2,,0.5007,RAW
measurement,0xA300000000000002,random_directed,961,directed_partition,82,2,0,0.4813,RAW
measurement,0xA300000000000002,proposed_directed,961,directed_partition,193,2,1,0.5113,RAW
measurement,0xA300000000000002,fixed_menu,962,threshold_count,3,2,,0.5400,RAW
measurement,0xA300000000000002,random_directed,962,directed_partition,11,2,1,0.5407,RAW
measurement,0xA300000000000002,proposed_directed,962,directed_partition,193,3,0,0.5673,RAW
measurement,0xA300000000000002,fixed_menu,963,threshold_count,4,2,,0.5420,RAW
measurement,0xA300000000000002,random_directed,963,directed_partition,140,2,1,0.5267,RAW
measurement,0xA300000000000002,proposed_directed,963,directed_partition,193,3,1,0.5547,RAW
measurement,0xA300000000000002,fixed_menu,964,threshold_count,5,2,,0.4453,RAW
measurement,0xA300000000000002,random_directed,964,directed_partition,104,2,1,0.5420,RAW
measurement,0xA300000000000002,proposed_directed,964,directed_partition,193,3,2,0.5940,RAW
measurement,0xA300000000000002,fixed_menu,965,threshold_count,1,3,,0.5267,RAW
measurement,0xA300000000000002,random_directed,965,directed_partition,208,2,0,0.4673,RAW
measurement,0xA300000000000002,proposed_directed,965,directed_partition,194,2,0,0.4873,RAW
measurement,0xA300000000000002,fixed_menu,966,threshold_count,2,3,,0.5393,RAW
measurement,0xA300000000000002,random_directed,966,directed_partition,39,2,1,0.5447,RAW
measurement,0xA300000000000002,proposed_directed,966,directed_partition,194,2,1,0.5127,RAW
measurement,0xA300000000000002,fixed_menu,967,threshold_count,3,3,,0.5640,RAW
measurement,0xA300000000000002,random_directed,967,directed_partition,253,2,0,0.4640,RAW
measurement,0xA300000000000002,proposed_directed,967,directed_partition,194,3,0,0.5520,RAW
measurement,0xA300000000000002,fixed_menu,968,threshold_count,4,3,,0.5580,RAW
measurement,0xA300000000000002,random_directed,968,directed_partition,162,3,2,0.5893,RAW
measurement,0xA300000000000002,proposed_directed,968,directed_partition,194,3,1,0.5667,RAW
measurement,0xA300000000000002,fixed_menu,969,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000002,random_directed,969,directed_partition,103,3,2,0.5460,RAW
measurement,0xA300000000000002,proposed_directed,969,directed_partition,194,3,2,0.5973,RAW
measurement,0xA300000000000002,fixed_menu,970,threshold_count,1,2,,0.4440,RAW
measurement,0xA300000000000002,random_directed,970,directed_partition,235,2,0,0.4680,RAW
measurement,0xA300000000000002,proposed_directed,970,directed_partition,195,2,0,0.4480,RAW
measurement,0xA300000000000002,fixed_menu,971,threshold_count,2,2,,0.5007,RAW
measurement,0xA300000000000002,random_directed,971,directed_partition,54,2,1,0.5340,RAW
measurement,0xA300000000000002,proposed_directed,971,directed_partition,195,2,1,0.5520,RAW
measurement,0xA300000000000002,fixed_menu,972,threshold_count,3,2,,0.5400,RAW
measurement,0xA300000000000002,random_directed,972,directed_partition,98,3,2,0.5973,RAW
measurement,0xA300000000000002,proposed_directed,972,directed_partition,195,3,0,0.5447,RAW
measurement,0xA300000000000002,fixed_menu,973,threshold_count,4,2,,0.5420,RAW
measurement,0xA300000000000002,random_directed,973,directed_partition,109,3,2,0.5867,RAW
measurement,0xA300000000000002,proposed_directed,973,directed_partition,195,3,1,0.5973,RAW
measurement,0xA300000000000002,fixed_menu,974,threshold_count,5,2,,0.4453,RAW
measurement,0xA300000000000002,random_directed,974,directed_partition,3,2,1,0.5473,RAW
measurement,0xA300000000000002,proposed_directed,974,directed_partition,195,3,2,0.5740,RAW
measurement,0xA300000000000002,fixed_menu,975,threshold_count,1,3,,0.5593,RAW
measurement,0xA300000000000002,random_directed,975,directed_partition,45,2,1,0.5433,RAW
measurement,0xA300000000000002,proposed_directed,975,directed_partition,196,2,0,0.4833,RAW
measurement,0xA300000000000002,fixed_menu,976,threshold_count,2,3,,0.5327,RAW
measurement,0xA300000000000002,random_directed,976,directed_partition,93,2,0,0.4627,RAW
measurement,0xA300000000000002,proposed_directed,976,directed_partition,196,2,1,0.5167,RAW
measurement,0xA300000000000002,fixed_menu,977,threshold_count,3,3,,0.5160,RAW
measurement,0xA300000000000002,random_directed,977,directed_partition,19,2,0,0.4827,RAW
measurement,0xA300000000000002,proposed_directed,977,directed_partition,196,3,0,0.5687,RAW
measurement,0xA300000000000002,fixed_menu,978,threshold_count,4,3,,0.5207,RAW
measurement,0xA300000000000002,random_directed,978,directed_partition,101,3,1,0.5713,RAW
measurement,0xA300000000000002,proposed_directed,978,directed_partition,196,3,1,0.5607,RAW
measurement,0xA300000000000002,fixed_menu,979,threshold_count,5,3,,0.5473,RAW
measurement,0xA300000000000002,random_directed,979,directed_partition,126,2,0,0.4507,RAW
measurement,0xA300000000000002,proposed_directed,979,directed_partition,196,3,2,0.5867,RAW
measurement,0xA300000000000002,fixed_menu,980,threshold_count,1,2,,0.5560,RAW
measurement,0xA300000000000002,random_directed,980,directed_partition,253,3,0,0.4567,RAW
measurement,0xA300000000000002,proposed_directed,980,directed_partition,197,2,0,0.4827,RAW
measurement,0xA300000000000002,fixed_menu,981,threshold_count,2,2,,0.4993,RAW
measurement,0xA300000000000002,random_directed,981,directed_partition,219,2,0,0.4667,RAW
measurement,0xA300000000000002,proposed_directed,981,directed_partition,197,2,1,0.5173,RAW
measurement,0xA300000000000002,fixed_menu,982,threshold_count,3,2,,0.4600,RAW
measurement,0xA300000000000002,random_directed,982,directed_partition,147,2,0,0.4660,RAW
