phase,label,seed,atom_idx,length,agree1,agree2,agree3,flag,extra
phase1,classify,0x2E2AC13EF9A9D8C0,675,13,0.339286,0.316964,0.308036,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,676,14,0.383929,0.366071,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,677,14,0.258929,0.303571,0.308036,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,678,14,0.263393,0.321429,0.330357,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,679,14,0.339286,0.339286,0.325893,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,680,15,0.308036,0.348214,0.357143,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,681,15,0.366071,0.410714,0.450893,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,682,15,0.245536,0.294643,0.303571,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,683,16,0.294643,0.375000,0.366071,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,684,16,0.383929,0.464286,0.540179,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,685,16,0.303571,0.316964,0.366071,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,686,16,0.343750,0.406250,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,687,16,0.316964,0.334821,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,688,16,0.383929,0.366071,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,689,16,0.339286,0.339286,0.325893,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,690,17,0.566964,0.500000,0.455357,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_mum+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,691,18,0.303571,0.330357,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,692,18,0.303571,0.397321,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,693,18,0.285714,0.544643,0.504464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,694,18,0.316964,0.325893,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,695,18,0.316964,0.348214,0.410714,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_bswap
phase1,classify,0x2E2AC13EF9A9D8C0,696,19,0.272321,0.299107,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,697,19,0.312500,0.321429,0.343750,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_bswap
phase1,classify,0x2E2AC13EF9A9D8C0,698,19,0.263393,0.285714,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,699,20,0.294643,0.316964,0.316964,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_bswap
phase1,classify,0x2E2AC13EF9A9D8C0,700,22,0.388393,0.375000,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,701,23,0.281250,0.294643,0.303571,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,702,23,0.267857,0.370536,0.401786,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,703,23,0.281250,0.290179,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,704,24,0.303571,0.343750,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,705,24,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,706,4,0.299107,0.526786,0.491071,0,GENUINELY_NON_HUMAN;ops=a_sub+a_bswap
phase1,classify,0xCC623AF878F454D5,707,6,0.375000,0.419643,0.455357,0,ALIEN_DECORATIVE;ops=a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,708,6,0.383929,0.334821,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr
phase1,classify,0xCC623AF878F454D5,709,7,0.375000,0.419643,0.455357,0,GENUINELY_NON_HUMAN;ops=a_shl+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,710,7,0.450893,0.531250,0.607143,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,711,7,0.500000,0.446429,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,712,7,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr
phase1,classify,0xCC623AF878F454D5,713,7,0.517857,0.482143,0.446429,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,714,8,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_shl+a_shr+a_rotr+a_popcnt
phase1,classify,0xCC623AF878F454D5,715,8,0.352679,0.428571,0.459821,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,716,8,0.352679,0.428571,0.459821,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,717,8,0.607143,0.513393,0.428571,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,718,8,0.299107,0.352679,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,719,8,0.303571,0.330357,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,720,9,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,721,9,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,722,9,0.375000,0.348214,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,723,9,0.379464,0.334821,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,724,9,0.558036,0.709821,0.808036,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,725,9,0.500000,0.446429,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,726,9,0.500000,0.446429,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_mum+a_bswap
phase1,classify,0xCC623AF878F454D5,727,9,0.691964,0.616071,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,728,9,0.709821,0.638393,0.571429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,729,9,0.513393,0.642857,0.714286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_popcnt+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,730,9,0.375000,0.348214,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,731,9,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_shr+a_popcnt+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,732,9,0.263393,0.308036,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,733,10,0.428571,0.549107,0.642857,0,GENUINELY_NON_HUMAN;ops=a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,734,10,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,735,10,0.482143,0.388393,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,736,10,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_shr+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,737,10,0.325893,0.321429,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,738,10,0.250000,0.303571,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,739,10,0.294643,0.285714,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,740,10,0.294643,0.325893,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,741,10,0.495536,0.428571,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,742,10,0.495536,0.424107,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,743,11,0.250000,0.303571,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,744,11,0.250000,0.303571,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,745,11,0.736607,0.642857,0.553571,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,746,11,0.375000,0.348214,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,747,11,0.250000,0.303571,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,748,11,0.325893,0.321429,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,749,11,0.379464,0.343750,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,750,11,0.553571,0.491071,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_rotr+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,751,11,0.334821,0.334821,0.321429,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,752,11,0.294643,0.325893,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,753,11,0.299107,0.352679,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_mum
phase1,classify,0xCC623AF878F454D5,754,12,0.308036,0.383929,0.375000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,755,12,0.299107,0.281250,0.312500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,756,12,0.285714,0.379464,0.339286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0xCC623AF878F454D5,757,12,0.303571,0.299107,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,758,12,0.308036,0.316964,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0xCC623AF878F454D5,759,12,0.272321,0.281250,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,760,12,0.276786,0.316964,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,761,13,0.276786,0.299107,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,762,13,0.397321,0.339286,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,763,13,0.272321,0.334821,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,764,13,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_shl+a_rotr+a_mum
phase1,classify,0xCC623AF878F454D5,765,13,0.308036,0.294643,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,766,13,0.526786,0.450893,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,767,13,0.294643,0.316964,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,768,13,0.294643,0.325893,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,769,13,0.294643,0.316964,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,770,13,0.308036,0.383929,0.375000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,771,13,0.294643,0.325893,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,772,13,0.294643,0.312500,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,773,14,0.281250,0.339286,0.312500,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,774,14,0.366071,0.433036,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,775,14,0.294643,0.312500,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,776,14,0.433036,0.410714,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_sel
phase1,classify,0xCC623AF878F454D5,777,14,0.290179,0.321429,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_bswap+a_sel
phase1,classify,0xCC623AF878F454D5,778,14,0.285714,0.299107,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xCC623AF878F454D5,779,14,0.294643,0.312500,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,780,15,0.473214,0.433036,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_sel
phase1,classify,0xCC623AF878F454D5,781,15,0.245536,0.303571,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,782,4,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_mul+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,783,4,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_mul+a_mum
phase1,classify,0x6A99B4B1F83ED0EA,784,5,0.294643,0.339286,0.339286,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_mum
phase1,classify,0x6A99B4B1F83ED0EA,785,6,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_sub+a_rotr+a_mum
phase1,classify,0x6A99B4B1F83ED0EA,786,6,0.290179,0.312500,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,787,6,0.446429,0.375000,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,788,6,0.446429,0.375000,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,789,6,0.325893,0.339286,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,790,6,0.276786,0.620536,0.553571,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_popcnt+a_mum
phase1,classify,0x6A99B4B1F83ED0EA,791,7,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_popcnt+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,792,7,0.522321,0.553571,0.558036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,793,7,0.325893,0.339286,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,794,7,0.375000,0.477679,0.531250,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,795,7,0.330357,0.330357,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,796,7,0.486607,0.415179,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_rotr+a_bswap+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,797,8,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_sub+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,798,8,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,799,8,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,800,8,0.330357,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,801,8,0.419643,0.544643,0.598214,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,802,8,0.683036,0.625000,0.553571,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,803,8,0.406250,0.500000,0.575893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,804,8,0.312500,0.321429,0.343750,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,805,8,0.375000,0.428571,0.504464,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_mum+a_bswap
phase1,classify,0x6A99B4B1F83ED0EA,806,9,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,807,9,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,808,9,0.477679,0.544643,0.566964,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,809,9,0.526786,0.593750,0.620536,0,GENUINELY_NON_HUMAN;ops=a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,810,9,0.473214,0.504464,0.526786,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_shl+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,811,9,0.366071,0.486607,0.540179,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,812,9,0.477679,0.544643,0.566964,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,813,9,0.424107,0.482143,0.526786,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,814,9,0.299107,0.316964,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,815,9,0.330357,0.379464,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,816,9,0.602679,0.535714,0.464286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,817,9,0.330357,0.325893,0.361607,0,GENUINELY_NON_HUMAN;ops=a_mul+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,818,9,0.339286,0.316964,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,819,9,0.406250,0.500000,0.575893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,820,9,0.696429,0.625000,0.558036,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,821,9,0.343750,0.375000,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,822,9,0.290179,0.383929,0.410714,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,823,9,0.401786,0.517857,0.589286,0,GENUINELY_NON_HUMAN;ops=a_or+a_rotr+a_popcnt+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,824,9,0.312500,0.343750,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,825,9,0.330357,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt
phase1,classify,0x6A99B4B1F83ED0EA,826,10,0.316964,0.357143,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_bswap
phase1,classify,0x6A99B4B1F83ED0EA,827,10,0.723214,0.642857,0.553571,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,828,10,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_bswap+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,829,10,0.375000,0.419643,0.455357,0,ALIEN_DECORATIVE;ops=a_and+a_mul+a_rotr+a_bswap+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,830,10,0.308036,0.321429,0.401786,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_bswap+a_eq+a_sel
