N,method,evals,best_E,best_F
62,memetic_burst,152695449,307,6.260586
62,memetic_burst,152717775,307,6.260586
62,memetic_burst,152725217,307,6.260586
62,memetic_burst,152728938,307,6.260586
62,memetic_burst,152732659,307,6.260586
62,memetic_burst,152754985,1331,1.444027
62,memetic_burst,152755109,1011,1.901088
62,memetic_burst,152755233,803,2.393524
62,memetic_burst,152755357,707,2.718529
62,memetic_burst,152755481,603,3.187396
62,memetic_burst,152755605,587,3.274276
62,memetic_burst,152755729,547,3.513711
62,memetic_burst,152755853,515,3.732039
62,memetic_burst,152757589,499,3.851703
62,memetic_burst,152757837,483,3.979296
62,memetic_burst,152757961,467,4.115632
62,memetic_burst,152762427,307,6.260586
62,memetic_burst,152773590,979,1.963228
62,memetic_burst,152773714,731,2.629275
62,memetic_burst,152773838,683,2.814056
62,memetic_burst,152773962,571,3.366025
62,memetic_burst,152774086,547,3.513711
62,memetic_burst,152774210,531,3.619586
62,memetic_burst,152774334,507,3.790927
62,memetic_burst,152775202,483,3.979296
62,memetic_burst,152775326,451,4.261641
62,memetic_burst,152788474,307,6.260586
62,memetic_burst,152795916,307,6.260586
62,memetic_burst,152799637,307,6.260586
62,memetic_burst,152840568,307,6.260586
62,memetic_burst,152844289,307,6.260586
62,memetic_burst,152859173,307,6.260586
62,memetic_burst,152874057,307,6.260586
62,memetic_burst,152877778,307,6.260586
62,memetic_burst,152914988,307,6.260586
62,memetic_burst,152944756,307,6.260586
62,memetic_burst,152952198,307,6.260586
62,memetic_burst,152993129,307,6.260586
62,memetic_burst,153004292,307,6.260586
62,memetic_burst,153019176,307,6.260586
62,memetic_burst,153030339,307,6.260586
62,memetic_burst,153041502,1003,1.916251
62,memetic_burst,153041626,843,2.279953
62,memetic_burst,153041750,723,2.658368
62,memetic_burst,153041874,579,3.319516
62,memetic_burst,153041998,539,3.565863
62,memetic_burst,153042246,491,3.914460
62,memetic_burst,153043858,475,4.046316
62,memetic_burst,153044106,443,4.338600
62,memetic_burst,153044478,435,4.418391
62,memetic_burst,153071270,971,1.979403
62,memetic_burst,153071394,835,2.301796
62,memetic_burst,153071518,707,2.718529
62,memetic_burst,153071642,619,3.105008
62,memetic_burst,153071766,595,3.230252
62,memetic_burst,153071890,571,3.366025
62,memetic_burst,153073006,563,3.413854
62,memetic_burst,153073130,555,3.463063
62,memetic_burst,153073378,539,3.565863
62,memetic_burst,153073502,523,3.674952
62,memetic_burst,153073998,515,3.732039
62,memetic_burst,153074122,483,3.979296
62,memetic_burst,153074246,467,4.115632
62,memetic_burst,153086154,307,6.260586
62,memetic_burst,153089875,307,6.260586
62,memetic_burst,153104759,307,6.260586
62,memetic_burst,153127085,307,6.260586
62,memetic_burst,153130806,307,6.260586
62,memetic_burst,153138248,307,6.260586
62,memetic_burst,153145690,307,6.260586
62,memetic_burst,153205226,307,6.260586
62,memetic_burst,153220110,307,6.260586
62,memetic_burst,153238715,307,6.260586
62,memetic_burst,153242436,307,6.260586
62,memetic_burst,153290809,307,6.260586
62,memetic_burst,153301972,307,6.260586
62,memetic_burst,153331740,307,6.260586
62,memetic_burst,153350345,307,6.260586
62,memetic_burst,153354066,307,6.260586
62,memetic_burst,153361508,1467,1.310157
62,memetic_burst,153361632,1091,1.761687
62,memetic_burst,153361756,883,2.176670
62,memetic_burst,153361880,763,2.519004
62,memetic_burst,153362004,619,3.105008
62,memetic_burst,153362128,531,3.619586
62,memetic_burst,153362252,515,3.732039
62,memetic_burst,153362376,483,3.979296
62,memetic_burst,153365229,1219,1.576702
62,memetic_burst,153365353,1051,1.828735
62,memetic_burst,153365477,835,2.301796
62,memetic_burst,153365601,699,2.749642
62,memetic_burst,153365725,667,2.881559
62,memetic_burst,153365849,627,3.065391
62,memetic_burst,153365973,595,3.230252
62,memetic_burst,153366097,531,3.619586
62,memetic_burst,153366221,499,3.851703
62,memetic_burst,153366841,491,3.914460
62,memetic_burst,153367213,467,4.115632
62,memetic_burst,153387555,307,6.260586
62,memetic_burst,153398718,307,6.260586
62,memetic_burst,153458254,307,6.260586
62,memetic_burst,153461975,307,6.260586
62,memetic_burst,153465696,307,6.260586
62,memetic_burst,153480580,307,6.260586
62,memetic_burst,153502906,307,6.260586
62,memetic_burst,153506627,307,6.260586
62,memetic_burst,153510348,307,6.260586
62,memetic_burst,153514069,307,6.260586
62,memetic_burst,153517790,307,6.260586
62,memetic_burst,153547558,307,6.260586
62,memetic_burst,153603373,307,6.260586
62,memetic_burst,153636862,1043,1.842761
62,memetic_burst,153636986,771,2.492866
62,memetic_burst,153637110,579,3.319516
62,memetic_burst,153637234,531,3.619586
62,memetic_burst,153637482,467,4.115632
62,memetic_burst,153637606,451,4.261641
62,memetic_burst,153638226,435,4.418391
62,memetic_burst,153644304,307,6.260586
62,memetic_burst,153648025,1667,1.152969
62,memetic_burst,153648149,1179,1.630195
62,memetic_burst,153648273,923,2.082340
62,memetic_burst,153648397,755,2.545695
62,memetic_burst,153648521,619,3.105008
62,memetic_burst,153648645,507,3.790927
62,memetic_burst,153648769,491,3.914460
62,memetic_burst,153649141,475,4.046316
62,memetic_burst,153650257,467,4.115632
62,memetic_burst,153681514,307,6.260586
62,memetic_burst,153685235,307,6.260586
62,memetic_burst,153718724,307,6.260586
62,memetic_burst,153722445,307,6.260586
62,memetic_burst,153729887,307,6.260586
62,memetic_burst,153737329,307,6.260586
62,memetic_burst,153763376,307,6.260586
62,memetic_burst,153778260,307,6.260586
62,memetic_burst,153808028,307,6.260586
62,memetic_burst,153815470,307,6.260586
62,memetic_burst,153834075,307,6.260586
62,memetic_burst,153848959,307,6.260586
62,memetic_burst,153860122,307,6.260586
62,memetic_burst,153915937,307,6.260586
62,memetic_burst,153923379,307,6.260586
62,memetic_burst,153934542,1483,1.296022
62,memetic_burst,153934666,947,2.029567
62,memetic_burst,153934790,827,2.324063
62,memetic_burst,153934914,691,2.781476
62,memetic_burst,153935038,571,3.366025
62,memetic_burst,153935162,531,3.619586
62,memetic_burst,153935286,523,3.674952
62,memetic_burst,153936278,515,3.732039
62,memetic_burst,153936898,507,3.790927
62,memetic_burst,153937146,475,4.046316
62,memetic_burst,153937270,467,4.115632
62,memetic_burst,153937394,459,4.187364
62,memetic_burst,153937518,427,4.501171
62,memetic_burst,153964310,1067,1.801312
62,memetic_burst,153964434,875,2.196571
62,memetic_burst,153964558,731,2.629275
62,memetic_burst,153964682,715,2.688112
62,memetic_burst,153964806,667,2.881559
62,memetic_burst,153964930,523,3.674952
62,memetic_burst,153965054,507,3.790927
62,memetic_burst,153965178,459,4.187364
62,memetic_burst,153965922,443,4.338600
62,memetic_burst,153971752,307,6.260586
62,memetic_burst,153979194,307,6.260586
62,memetic_burst,153997799,307,6.260586
62,memetic_burst,154001520,307,6.260586
62,memetic_burst,154008962,307,6.260586
62,memetic_burst,154016404,307,6.260586
62,memetic_burst,154020125,307,6.260586
62,memetic_burst,154049893,307,6.260586
62,memetic_burst,154083382,307,6.260586
62,memetic_burst,154105708,307,6.260586
62,memetic_burst,154113150,307,6.260586
62,memetic_burst,154131755,307,6.260586
62,memetic_burst,154139197,307,6.260586
62,memetic_burst,154146639,307,6.260586
62,memetic_burst,154172686,307,6.260586
62,memetic_burst,154183849,307,6.260586
62,memetic_burst,154187570,307,6.260586
62,memetic_burst,154224780,307,6.260586
62,memetic_burst,154235943,1523,1.261983
62,memetic_burst,154236067,1227,1.566422
62,memetic_burst,154236191,947,2.029567
62,memetic_burst,154236315,667,2.881559
62,memetic_burst,154236439,627,3.065391
62,memetic_burst,154236563,587,3.274276
62,memetic_burst,154236811,571,3.366025
62,memetic_burst,154236935,515,3.732039
62,memetic_burst,154237059,499,3.851703
62,memetic_burst,154237183,419,4.587112
62,memetic_burst,154243385,307,6.260586
62,memetic_burst,154250827,1499,1.282188
62,memetic_burst,154250951,1171,1.641332
62,memetic_burst,154251075,899,2.137931
62,memetic_burst,154251199,715,2.688112
62,memetic_burst,154251323,627,3.065391
62,memetic_burst,154251447,579,3.319516
62,memetic_burst,154251571,547,3.513711
62,memetic_burst,154251819,531,3.619586
62,memetic_burst,154252067,475,4.046316
62,memetic_burst,154252191,459,4.187364
62,memetic_burst,154273153,307,6.260586
62,memetic_burst,154276874,307,6.260586
62,memetic_burst,154284316,651,2.952381
62,memetic_burst,154284440,579,3.319516
62,memetic_burst,154284564,539,3.565863
62,memetic_burst,154284688,507,3.790927
62,memetic_burst,154285556,491,3.914460
62,memetic_burst,154286796,475,4.046316
62,memetic_burst,154286920,459,4.187364
62,memetic_burst,154287540,451,4.261641
62,memetic_burst,154287788,443,4.338600
62,memetic_burst,154291758,307,6.260586
62,memetic_burst,154306642,307,6.260586
62,memetic_burst,154310363,307,6.260586
62,memetic_burst,154314084,307,6.260586
62,memetic_burst,154351294,307,6.260586
62,memetic_burst,154381062,307,6.260586
62,memetic_burst,154392225,307,6.260586
62,memetic_burst,154395946,307,6.260586
62,memetic_burst,154407109,307,6.260586
62,memetic_burst,154410830,307,6.260586
62,memetic_burst,154436877,307,6.260586
62,memetic_burst,154459203,307,6.260586
62,memetic_burst,154507576,307,6.260586
62,memetic_burst,154515018,307,6.260586
62,memetic_burst,154518739,307,6.260586
62,memetic_burst,154544786,1483,1.296022
62,memetic_burst,154544910,1035,1.857005
62,memetic_burst,154545034,835,2.301796
62,memetic_burst,154545158,755,2.545695
62,memetic_burst,154545282,587,3.274276
62,memetic_burst,154545406,539,3.565863
62,memetic_burst,154545654,499,3.851703
62,memetic_burst,154545902,483,3.979296
62,memetic_burst,154546398,459,4.187364
62,memetic_burst,154546646,451,4.261641
62,memetic_burst,154559670,1227,1.566422
62,memetic_burst,154559794,955,2.012565
62,memetic_burst,154559918,771,2.492866
62,memetic_burst,154560042,675,2.847407
62,memetic_burst,154560166,571,3.366025
62,memetic_burst,154560290,539,3.565863
62,memetic_burst,154560414,523,3.674952
62,memetic_burst,154560662,459,4.187364
62,memetic_burst,154562150,379,5.071240
62,memetic_burst,154574554,307,6.260586
62,memetic_burst,154596880,307,6.260586
62,memetic_burst,154619206,307,6.260586
62,memetic_burst,154622927,307,6.260586
62,memetic_burst,154626648,307,6.260586
62,memetic_burst,154667579,307,6.260586
62,memetic_burst,154671300,307,6.260586
62,memetic_burst,154678742,307,6.260586
62,memetic_burst,154689905,307,6.260586
62,memetic_burst,154697347,307,6.260586
62,memetic_burst,154727115,307,6.260586
62,memetic_burst,154738278,307,6.260586
62,memetic_burst,154760604,307,6.260586
62,memetic_burst,154764325,307,6.260586
62,memetic_burst,154775488,307,6.260586
62,memetic_burst,154831303,1027,1.871470
62,memetic_burst,154831427,907,2.119074
62,memetic_burst,154831551,811,2.369914
62,memetic_burst,154831675,651,2.952381
62,memetic_burst,154831799,499,3.851703
62,memetic_burst,154831923,443,4.338600
62,memetic_burst,154832047,379,5.071240
62,memetic_burst,154832171,371,5.180593
62,memetic_burst,154857350,1403,1.369922
62,memetic_burst,154857474,1147,1.675676
62,memetic_burst,154857598,899,2.137931
62,memetic_burst,154857722,819,2.346764
62,memetic_burst,154857846,723,2.658368
62,memetic_burst,154857970,683,2.814056
62,memetic_burst,154858094,635,3.026772
62,memetic_burst,154858218,595,3.230252
62,memetic_burst,154858342,587,3.274276
62,memetic_burst,154858466,579,3.319516
62,memetic_burst,154858590,523,3.674952
62,memetic_burst,154858714,419,4.587112
62,memetic_burst,154859086,403,4.769231
62,memetic_burst,154887118,307,6.260586
62,memetic_burst,154902002,307,6.260586
62,memetic_burst,154909444,307,6.260586
62,memetic_burst,154920607,307,6.260586
62,memetic_burst,154965259,307,6.260586
62,memetic_burst,155006190,307,6.260586
62,memetic_burst,155013632,307,6.260586
62,memetic_burst,155021074,307,6.260586
62,memetic_burst,155024795,307,6.260586
62,memetic_burst,155043400,307,6.260586
62,memetic_burst,155054563,307,6.260586
62,memetic_burst,155062005,307,6.260586
62,memetic_burst,155076889,307,6.260586
62,memetic_burst,155106657,307,6.260586
62,memetic_burst,155114099,307,6.260586
62,memetic_burst,155132704,307,6.260586
62,memetic_burst,155136425,307,6.260586
62,memetic_burst,155140146,1339,1.435400
62,memetic_burst,155140270,995,1.931658
62,memetic_burst,155140394,755,2.545695
62,memetic_burst,155140518,667,2.881559
62,memetic_burst,155140642,603,3.187396
62,memetic_burst,155140766,571,3.366025
62,memetic_burst,155141014,563,3.413854
62,memetic_burst,155141262,531,3.619586
62,memetic_burst,155141634,507,3.790927
62,memetic_burst,155142130,499,3.851703
62,memetic_burst,155142254,491,3.914460
62,memetic_burst,155143494,459,4.187364
62,memetic_burst,155147588,1251,1.536371
62,memetic_burst,155147712,883,2.176670
62,memetic_burst,155147836,747,2.572959
62,memetic_burst,155147960,715,2.688112
62,memetic_burst,155148084,643,2.989114
62,memetic_burst,155148332,611,3.145663
62,memetic_burst,155148456,587,3.274276
62,memetic_burst,155148828,579,3.319516
62,memetic_burst,155149076,571,3.366025
62,memetic_burst,155149200,563,3.413854
62,memetic_burst,155149324,483,3.979296
62,memetic_burst,155149696,427,4.501171
62,memetic_burst,155173635,307,6.260586
62,memetic_burst,155177356,307,6.260586
62,memetic_burst,155188519,307,6.260586
62,memetic_burst,155199682,307,6.260586
62,memetic_burst,155203403,307,6.260586
62,memetic_burst,155210845,307,6.260586
62,memetic_burst,155222008,307,6.260586
62,memetic_burst,155229450,307,6.260586
62,memetic_burst,155262939,307,6.260586
62,memetic_burst,155266660,307,6.260586
62,memetic_burst,155285265,307,6.260586
62,memetic_burst,155288986,307,6.260586
62,memetic_burst,155311312,307,6.260586
62,memetic_burst,155370848,307,6.260586
62,memetic_burst,155389453,307,6.260586
62,memetic_burst,155393174,307,6.260586
62,memetic_burst,155396895,307,6.260586
62,memetic_burst,155422942,1211,1.587118
62,memetic_burst,155423066,923,2.082340
62,memetic_burst,155423190,715,2.688112
62,memetic_burst,155423314,675,2.847407
62,memetic_burst,155423438,579,3.319516
62,memetic_burst,155423562,483,3.979296
62,memetic_burst,155423686,475,4.046316
62,memetic_burst,155423810,451,4.261641
62,memetic_burst,155423934,427,4.501171
62,memetic_burst,155430384,307,6.260586
62,memetic_burst,155452710,1059,1.814920
62,memetic_burst,155452834,867,2.216840
62,memetic_burst,155452958,747,2.572959
62,memetic_burst,155453082,699,2.749642
62,memetic_burst,155453206,603,3.187396
62,memetic_burst,155453330,539,3.565863
62,memetic_burst,155453454,523,3.674952
62,memetic_burst,155453950,499,3.851703
62,memetic_burst,155455562,483,3.979296
62,memetic_burst,155475036,307,6.260586
62,memetic_burst,155478757,307,6.260586
62,memetic_burst,155508525,307,6.260586
62,memetic_burst,155512246,307,6.260586
62,memetic_burst,155527130,307,6.260586
62,memetic_burst,155545735,307,6.260586
62,memetic_burst,155608992,307,6.260586
62,memetic_burst,155623876,307,6.260586
62,memetic_burst,155627597,307,6.260586
62,memetic_burst,155635039,307,6.260586
62,memetic_burst,155638760,307,6.260586
62,memetic_burst,155646202,307,6.260586
62,memetic_burst,155687133,307,6.260586
62,memetic_burst,155694575,307,6.260586
62,memetic_burst,155702017,307,6.260586
62,memetic_burst,155705738,307,6.260586
62,memetic_burst,155713180,307,6.260586
62,memetic_burst,155735506,1459,1.317341
62,memetic_burst,155735630,963,1.995846
62,memetic_burst,155735754,779,2.467266
62,memetic_burst,155735878,715,2.688112
62,memetic_burst,155736002,635,3.026772
62,memetic_burst,155736250,611,3.145663
62,memetic_burst,155736374,563,3.413854
62,memetic_burst,155736622,547,3.513711
62,memetic_burst,155737366,539,3.565863
62,memetic_burst,155737614,523,3.674952
62,memetic_burst,155738978,507,3.790927
62,memetic_burst,155739102,491,3.914460
62,memetic_burst,155750390,1955,0.983120
62,memetic_burst,155750514,1323,1.452759
62,memetic_burst,155750638,883,2.176670
62,memetic_burst,155750762,723,2.658368
62,memetic_burst,155750886,619,3.105008
62,memetic_burst,155751134,571,3.366025
62,memetic_burst,155751382,563,3.413854
62,memetic_burst,155751506,499,3.851703
62,memetic_burst,155751754,443,4.338600
62,memetic_burst,155757832,307,6.260586
62,memetic_burst,155761553,307,6.260586
62,memetic_burst,155787600,307,6.260586
62,memetic_burst,155795042,307,6.260586
62,memetic_burst,155798763,307,6.260586
62,memetic_burst,155821089,307,6.260586
62,memetic_burst,155832252,307,6.260586
62,memetic_burst,155876904,307,6.260586
62,memetic_burst,155888067,307,6.260586
62,memetic_burst,155891788,307,6.260586
62,memetic_burst,155914114,307,6.260586
62,memetic_burst,155917835,307,6.260586
62,memetic_burst,155928998,307,6.260586
62,memetic_burst,155947603,307,6.260586
62,memetic_burst,155955045,307,6.260586
62,memetic_burst,155988534,307,6.260586
62,memetic_burst,156036907,1035,1.857005
62,memetic_burst,156037031,819,2.346764
62,memetic_burst,156037155,667,2.881559
62,memetic_burst,156037279,627,3.065391
62,memetic_burst,156037403,571,3.366025
62,memetic_burst,156037527,563,3.413854
62,memetic_burst,156037651,515,3.732039
62,memetic_burst,156039263,475,4.046316
62,memetic_burst,156040628,307,6.260586
62,memetic_burst,156048070,1107,1.736224
62,memetic_burst,156048194,931,2.064447
62,memetic_burst,156048318,803,2.393524
62,memetic_burst,156048442,651,2.952381
62,memetic_burst,156048566,635,3.026772
62,memetic_burst,156048814,611,3.145663
62,memetic_burst,156049062,587,3.274276
62,memetic_burst,156049186,555,3.463063
62,memetic_burst,156049310,491,3.914460
62,memetic_burst,156051418,411,4.676399
62,memetic_burst,156062954,307,6.260586
62,memetic_burst,156074117,307,6.260586
62,memetic_burst,156085280,307,6.260586
62,memetic_burst,156100164,307,6.260586
62,memetic_burst,156103885,307,6.260586
62,memetic_burst,156155979,307,6.260586
62,memetic_burst,156208073,307,6.260586
62,memetic_burst,156249004,307,6.260586
62,memetic_burst,156267609,307,6.260586
62,memetic_burst,156293656,307,6.260586
62,memetic_burst,156304819,307,6.260586
62,memetic_burst,156315982,779,2.467266
62,memetic_burst,156316106,675,2.847407
62,memetic_burst,156316230,579,3.319516
62,memetic_burst,156316354,563,3.413854
62,memetic_burst,156316478,539,3.565863
62,memetic_burst,156316974,523,3.674952
62,memetic_burst,156317098,491,3.914460
62,memetic_burst,156345750,1347,1.426875
62,memetic_burst,156345874,987,1.947315
62,memetic_burst,156345998,859,2.237485
62,memetic_burst,156346122,763,2.519004
62,memetic_burst,156346246,699,2.749642
62,memetic_burst,156346370,683,2.814056
62,memetic_burst,156346494,579,3.319516
62,memetic_burst,156346618,507,3.790927
62,memetic_burst,156346742,435,4.418391
62,memetic_burst,156394123,307,6.260586
62,memetic_burst,156405286,307,6.260586
62,memetic_burst,156416449,307,6.260586
62,memetic_burst,156431333,307,6.260586
62,memetic_burst,156435054,307,6.260586
62,memetic_burst,156472264,307,6.260586
62,memetic_burst,156475985,307,6.260586
62,memetic_burst,156483427,307,6.260586
62,memetic_burst,156524358,307,6.260586
62,memetic_burst,156528079,307,6.260586
62,memetic_burst,156539242,307,6.260586
62,memetic_burst,156583894,307,6.260586
62,memetic_burst,156639709,1419,1.354475
62,memetic_burst,156639833,1003,1.916251
62,memetic_burst,156639957,859,2.237485
62,memetic_burst,156640081,787,2.442186
62,memetic_burst,156640205,723,2.658368
62,memetic_burst,156640329,683,2.814056
62,memetic_burst,156640453,603,3.187396
62,memetic_burst,156640577,587,3.274276
62,memetic_burst,156640825,523,3.674952
62,memetic_burst,156641817,499,3.851703
62,memetic_burst,156642809,491,3.914460
62,memetic_burst,156643430,1027,1.871470
62,memetic_burst,156643554,851,2.258519
62,memetic_burst,156643678,739,2.600812
62,memetic_burst,156643802,635,3.026772
62,memetic_burst,156644050,595,3.230252
62,memetic_burst,156644174,531,3.619586
62,memetic_burst,156645786,523,3.674952
62,memetic_burst,156646034,515,3.732039
62,memetic_burst,156646158,507,3.790927
62,memetic_burst,156646282,467,4.115632
62,memetic_burst,156650872,307,6.260586
62,memetic_burst,156669477,307,6.260586
62,memetic_burst,156676919,307,6.260586
62,memetic_burst,156680640,307,6.260586
62,memetic_burst,156695524,307,6.260586
62,memetic_burst,156702966,307,6.260586
62,memetic_burst,156710408,307,6.260586
62,memetic_burst,156717850,307,6.260586
62,memetic_burst,156725292,307,6.260586
62,memetic_burst,156736455,307,6.260586
62,memetic_burst,156773665,307,6.260586
62,memetic_burst,156784828,307,6.260586
62,memetic_burst,156807154,307,6.260586
62,memetic_burst,156822038,307,6.260586
62,memetic_burst,156825759,307,6.260586
62,memetic_burst,156829480,307,6.260586
62,memetic_burst,156862969,307,6.260586
62,memetic_burst,156896458,307,6.260586
62,memetic_burst,156911342,1211,1.587118
62,memetic_burst,156911466,1003,1.916251
62,memetic_burst,156911590,827,2.324063
62,memetic_burst,156911714,755,2.545695
62,memetic_burst,156911838,683,2.814056
62,memetic_burst,156911962,675,2.847407
62,memetic_burst,156912086,587,3.274276
62,memetic_burst,156912210,571,3.366025
62,memetic_burst,156912334,523,3.674952
62,memetic_burst,156913078,459,4.187364
62,memetic_burst,156913326,451,4.261641
62,memetic_burst,156913822,419,4.587112
62,memetic_burst,156918784,307,6.260586
62,memetic_burst,156941110,1267,1.516969
62,memetic_burst,156941234,971,1.979403
62,memetic_burst,156941358,723,2.658368
62,memetic_burst,156941482,619,3.105008
62,memetic_burst,156941606,523,3.674952
62,memetic_burst,156941730,507,3.790927
62,memetic_burst,156941978,459,4.187364
62,memetic_burst,156967157,307,6.260586
62,memetic_burst,156993204,307,6.260586
62,memetic_burst,157030414,307,6.260586
62,memetic_burst,157089950,307,6.260586
62,memetic_burst,157123439,307,6.260586
62,memetic_burst,157138323,307,6.260586
62,memetic_burst,157145765,307,6.260586
62,memetic_burst,157156928,307,6.260586
62,memetic_burst,157186696,307,6.260586
62,memetic_burst,157235069,915,2.100546
62,memetic_burst,157235193,803,2.393524
62,memetic_burst,157235317,755,2.545695
62,memetic_burst,157235441,683,2.814056
62,memetic_burst,157235565,667,2.881559
62,memetic_burst,157235689,603,3.187396
62,memetic_burst,157236061,563,3.413854
62,memetic_burst,157236185,547,3.513711
62,memetic_burst,157236309,507,3.790927
62,memetic_burst,157236557,499,3.851703
62,memetic_burst,157237425,491,3.914460
62,memetic_burst,157237549,483,3.979296
62,memetic_burst,157237673,443,4.338600
62,memetic_burst,157238790,1283,1.498051
62,memetic_burst,157238914,779,2.467266
62,memetic_burst,157239038,731,2.629275
62,memetic_burst,157239162,627,3.065391
62,memetic_burst,157239286,539,3.565863
62,memetic_burst,157239410,531,3.619586
62,memetic_burst,157239534,499,3.851703
62,memetic_burst,157241394,491,3.914460
62,memetic_burst,157268558,307,6.260586
62,memetic_burst,157294605,307,6.260586
62,memetic_burst,157302047,307,6.260586
62,memetic_burst,157309489,307,6.260586
62,memetic_burst,157313210,307,6.260586
62,memetic_burst,157361583,307,6.260586
62,memetic_burst,157395072,307,6.260586
62,memetic_burst,157409956,307,6.260586
62,memetic_burst,157439724,307,6.260586
62,memetic_burst,157458329,307,6.260586
62,memetic_burst,157469492,307,6.260586
62,memetic_burst,157525307,1323,1.452759
62,memetic_burst,157525431,915,2.100546
62,memetic_burst,157525555,747,2.572959
62,memetic_burst,157525679,691,2.781476
62,memetic_burst,157525803,635,3.026772
62,memetic_burst,157525927,523,3.674952
62,memetic_burst,157526051,483,3.979296
62,memetic_burst,157529028,1099,1.748863
62,memetic_burst,157529152,883,2.176670
62,memetic_burst,157529276,731,2.629275
62,memetic_burst,157529400,619,3.105008
62,memetic_burst,157529648,611,3.145663
62,memetic_burst,157529772,483,3.979296
62,memetic_burst,157529896,451,4.261641
62,memetic_burst,157543912,307,6.260586
62,memetic_burst,157547633,307,6.260586
62,memetic_burst,157566238,307,6.260586
62,memetic_burst,157584843,307,6.260586
62,memetic_burst,157592285,307,6.260586
62,memetic_burst,157603448,307,6.260586
62,memetic_burst,157622053,307,6.260586
62,memetic_burst,157625774,307,6.260586
62,memetic_burst,157633216,307,6.260586
62,memetic_burst,157644379,307,6.260586
62,memetic_burst,157648100,307,6.260586
62,memetic_burst,157655542,307,6.260586
62,memetic_burst,157674147,307,6.260586
62,memetic_burst,157692752,307,6.260586
62,memetic_burst,157707636,307,6.260586
62,memetic_burst,157718799,307,6.260586
62,memetic_burst,157752288,307,6.260586
62,memetic_burst,157759730,307,6.260586
62,memetic_burst,157785777,307,6.260586
62,memetic_burst,157796940,307,6.260586
62,memetic_burst,157804382,1219,1.576702
62,memetic_burst,157804506,939,2.046858
62,memetic_burst,157804630,819,2.346764
62,memetic_burst,157804754,731,2.629275
62,memetic_burst,157804878,675,2.847407
62,memetic_burst,157805002,635,3.026772
62,memetic_burst,157805250,627,3.065391
62,memetic_burst,157805374,619,3.105008
62,memetic_burst,157805498,603,3.187396
62,memetic_burst,157805746,555,3.463063
62,memetic_burst,157805870,507,3.790927
62,memetic_burst,157805994,491,3.914460
62,memetic_burst,157806118,467,4.115632
62,memetic_burst,157815545,1107,1.736224
62,memetic_burst,157815669,891,2.157127
62,memetic_burst,157815793,739,2.600812
62,memetic_burst,157815917,611,3.145663
62,memetic_burst,157816041,523,3.674952
62,memetic_burst,157816289,491,3.914460
62,memetic_burst,157816413,467,4.115632
62,memetic_burst,157817033,451,4.261641
62,memetic_burst,157819266,307,6.260586
62,memetic_burst,157845313,307,6.260586
62,memetic_burst,157852755,307,6.260586
62,memetic_burst,157863918,307,6.260586
62,memetic_burst,157867639,307,6.260586
62,memetic_burst,157904849,307,6.260586
62,memetic_burst,157916012,307,6.260586
62,memetic_burst,157919733,307,6.260586
62,memetic_burst,157938338,307,6.260586
62,memetic_burst,157990432,307,6.260586
62,memetic_burst,157994153,307,6.260586
62,memetic_burst,157997874,307,6.260586
62,memetic_burst,158005316,307,6.260586
62,memetic_burst,158009037,307,6.260586
62,memetic_burst,158049968,307,6.260586
62,memetic_burst,158053689,307,6.260586
62,memetic_burst,158057410,307,6.260586
62,memetic_burst,158076015,307,6.260586
62,memetic_burst,158079736,307,6.260586
62,memetic_burst,158120667,1603,1.199002
62,memetic_burst,158120791,1107,1.736224
62,memetic_burst,158120915,907,2.119074
62,memetic_burst,158121039,723,2.658368
62,memetic_burst,158121163,595,3.230252
62,memetic_burst,158121287,587,3.274276
62,memetic_burst,158122031,563,3.413854
62,memetic_burst,158122155,491,3.914460
62,memetic_burst,158131830,1187,1.619208
62,memetic_burst,158131954,987,1.947315
62,memetic_burst,158132078,811,2.369914
62,memetic_burst,158132202,667,2.881559
62,memetic_burst,158132326,603,3.187396
62,memetic_burst,158132574,563,3.413854
62,memetic_burst,158132698,547,3.513711
62,memetic_burst,158132822,483,3.979296
62,memetic_burst,158132946,403,4.769231
62,memetic_burst,158146714,307,6.260586
62,memetic_burst,158191366,307,6.260586
62,memetic_burst,158217413,307,6.260586
62,memetic_burst,158228576,307,6.260586
62,memetic_burst,158239739,307,6.260586
62,memetic_burst,158243460,307,6.260586
62,memetic_burst,158276949,307,6.260586
62,memetic_burst,158314159,307,6.260586
62,memetic_burst,158325322,307,6.260586
62,memetic_burst,158329043,307,6.260586
62,memetic_burst,158332764,307,6.260586
62,memetic_burst,158336485,307,6.260586
62,memetic_burst,158373695,307,6.260586
62,memetic_burst,158381137,307,6.260586
62,memetic_burst,158392300,307,6.260586
62,memetic_burst,158399742,747,2.572959
62,memetic_burst,158399866,699,2.749642
62,memetic_burst,158399990,603,3.187396
62,memetic_burst,158400114,595,3.230252
62,memetic_burst,158400238,515,3.732039
62,memetic_burst,158400362,483,3.979296
62,memetic_burst,158400486,467,4.115632
62,memetic_burst,158400610,435,4.418391
62,memetic_burst,158403463,1219,1.576702
62,memetic_burst,158403587,915,2.100546
62,memetic_burst,158403711,691,2.781476
62,memetic_burst,158403835,667,2.881559
62,memetic_burst,158403959,659,2.916540
62,memetic_burst,158404083,619,3.105008
62,memetic_burst,158404207,603,3.187396
62,memetic_burst,158404331,555,3.463063
