row,policy,opaque_id,phase,tool_hash,program_hash,payload_hash,schema_hash,builds,actions,probes,status,detail
receipt,no_probe,b62c2b66ec35b8ae,develop,2513f85d64cb1bda,95d55634c06adf62,7881cbcfeadf54bd,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,b62c2b66ec35b8ae,develop,-,-,7881cbcfeadf54bd,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,fd47f0af6d39a405,develop,2513f85d64cb1bda,5bafd6bd981fedf8,33ea10066bd34815,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
typed_witness,no_probe,fd47f0af6d39a405,develop,4e9640b247c85a05,58967315222620f1,33ea10066bd34815,10aaebf672bc000a,2,2,2,accepted,summary=0;witness_hex=72393a6e6f6e65
receipt,no_probe,fd47f0af6d39a405,develop,4e9640b247c85a05,58967315222620f1,33ea10066bd34815,10aaebf672bc000a,2,2,2,accepted,inherited_ax_program
receipt,no_probe,fd47f0af6d39a405,develop,e0ff2587dbccd344,1bc903704d0b2b1a,33ea10066bd34815,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,fd47f0af6d39a405,develop,2513f85d64cb1bda,95d55634c06adf62,33ea10066bd34815,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,fd47f0af6d39a405,develop,-,-,33ea10066bd34815,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,f9fa9278eb3d737d,develop,2513f85d64cb1bda,5bafd6bd981fedf8,375772d1edd79f6c,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,f9fa9278eb3d737d,develop,4e9640b247c85a05,58967315222620f1,375772d1edd79f6c,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,f9fa9278eb3d737d,develop,e0ff2587dbccd344,1bc903704d0b2b1a,375772d1edd79f6c,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,f9fa9278eb3d737d,develop,2513f85d64cb1bda,95d55634c06adf62,375772d1edd79f6c,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
precommit,no_probe,f9fa9278eb3d737d,develop,-,375772d1edd79f6c,fe0339d4c46780e9,-,0,0,0,precommitted,programs=2331;reduction_cap=0;sequence_hash=fe0339d4c46780e9;dev_accept_receipts=withheld
budget,no_probe,f9fa9278eb3d737d,develop,-,-,375772d1edd79f6c,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,f1f15b2967c34b3,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,44409cdd879ab88,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,f1f15b2967c34b3,holdout,4e9640b247c85a05,58967315222620f1,44409cdd879ab88,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
typed_witness,no_probe,f1f15b2967c34b3,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,44409cdd879ab88,cd0b57c3d461cc32,3,3,3,accepted,summary=1;witness_hex=313237383a3738393a31333234
receipt,no_probe,f1f15b2967c34b3,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,44409cdd879ab88,cd0b57c3d461cc32,3,3,3,accepted,inherited_ax_program
receipt,no_probe,f1f15b2967c34b3,holdout,2513f85d64cb1bda,95d55634c06adf62,44409cdd879ab88,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,f1f15b2967c34b3,holdout,-,-,44409cdd879ab88,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,d13917d0f504513,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,6488d024155da2b,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,d13917d0f504513,holdout,4e9640b247c85a05,58967315222620f1,6488d024155da2b,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,d13917d0f504513,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,6488d024155da2b,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
typed_witness,no_probe,d13917d0f504513,holdout,2513f85d64cb1bda,95d55634c06adf62,6488d024155da2b,cd0b57c3d461cc32,3,4,4,accepted,summary=1;witness_hex=363438303a363437323a36353034
receipt,no_probe,d13917d0f504513,holdout,2513f85d64cb1bda,95d55634c06adf62,6488d024155da2b,cd0b57c3d461cc32,3,4,4,accepted,inherited_ax_program
budget,no_probe,d13917d0f504513,holdout,-,-,6488d024155da2b,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,e65cb01ba33cd72a,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,ed07ac64ed394813,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,e65cb01ba33cd72a,holdout,4e9640b247c85a05,58967315222620f1,ed07ac64ed394813,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,e65cb01ba33cd72a,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,ed07ac64ed394813,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,e65cb01ba33cd72a,holdout,2513f85d64cb1bda,95d55634c06adf62,ed07ac64ed394813,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,e65cb01ba33cd72a,holdout,-,-,ed07ac64ed394813,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,848aa5bfd2ce8b86,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,8fd1b9c09ccb14b8,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,848aa5bfd2ce8b86,holdout,4e9640b247c85a05,58967315222620f1,8fd1b9c09ccb14b8,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,848aa5bfd2ce8b86,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,8fd1b9c09ccb14b8,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,848aa5bfd2ce8b86,holdout,2513f85d64cb1bda,95d55634c06adf62,8fd1b9c09ccb14b8,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,848aa5bfd2ce8b86,holdout,-,-,8fd1b9c09ccb14b8,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,68dd9a739da2fe,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,b33c1e53d983dc1,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,68dd9a739da2fe,holdout,4e9640b247c85a05,58967315222620f1,b33c1e53d983dc1,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,68dd9a739da2fe,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,b33c1e53d983dc1,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,68dd9a739da2fe,holdout,2513f85d64cb1bda,95d55634c06adf62,b33c1e53d983dc1,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,68dd9a739da2fe,holdout,-,-,b33c1e53d983dc1,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
receipt,no_probe,a26f14f027946b87,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,a934088f6991f4bb,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_probe,a26f14f027946b87,holdout,4e9640b247c85a05,58967315222620f1,a934088f6991f4bb,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_probe,a26f14f027946b87,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,a934088f6991f4bb,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_probe,a26f14f027946b87,holdout,2513f85d64cb1bda,95d55634c06adf62,a934088f6991f4bb,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_probe,a26f14f027946b87,holdout,-,-,a934088f6991f4bb,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=never_promoted
row,policy,total,develop,holdout,accepted_claims,active_builds,active_actions,active_probes,charged_builds,charged_actions,charged_probes,beats_fixed
summary,fixed_ax_complete,4,2,2,4,27,36,36,18432,18432,18432,false
summary,broad_fixed,4,2,2,4,27,36,36,18432,18432,18432,false
summary,random_ax_choice,2,1,1,2,9,9,9,18432,18432,18432,false
summary,replay,1,1,0,1,9,9,9,18432,18432,18432,false
summary,random_constructor,4,2,2,4,128,137,137,18432,18432,18432,false
summary,no_memory,5,3,2,5,128,139,139,18432,18432,18432,false
summary,no_probe,4,2,2,4,27,36,36,18432,18432,18432,false
summary,adaptive_candidate,9,3,6,9,128,145,145,18432,18432,18432,true
audit,fixed_ax_complete,all,all,-,-,-,-,0,0,0,verified,canonical_programs=4;underlying_tool_forms=3
audit,adaptive_candidate,all,all,d09e1e124efc1a7d,1bee4f5954df10e4,-,d53bd3a187721a8,0,0,0,verified,learned_program_hash=1bee4f5954df10e4;candidate_tool_forms=4;heldout_feedback=withheld
