cell_id,target,D,draw_id,N,members_per_fam,active_mask,aim,e_total,evals_actual,repr_score,reach_score,certified_solve,best_test_acc,has_req
339,2,1,1,4,4,32,0.25,240,20,0.1133,0.0400,false,0.5200,false
340,2,1,1,4,4,32,0.25,960,20,0.1133,0.0400,false,0.5200,false
341,2,1,1,4,4,32,0.25,960,20,0.1133,0.0400,false,0.5200,false
342,2,1,1,4,4,32,0.50,60,20,0.1133,0.0400,false,0.5200,false
343,2,1,1,4,4,32,0.50,60,20,0.1133,0.0400,false,0.5200,false
344,2,1,1,4,4,32,0.50,240,20,0.1133,0.0400,false,0.5200,false
345,2,1,1,4,4,32,0.50,240,20,0.1133,0.0400,false,0.5200,false
346,2,1,1,4,4,32,0.50,960,20,0.1133,0.0400,false,0.5200,false
347,2,1,1,4,4,32,0.50,960,20,0.1133,0.0400,false,0.5200,false
348,2,1,1,4,4,32,0.75,60,20,0.1133,0.0400,false,0.5200,false
349,2,1,1,4,4,32,0.75,60,20,0.1133,0.0400,false,0.5200,false
350,2,1,1,4,4,32,0.75,240,20,0.1133,0.0400,false,0.5200,false
351,2,1,1,4,4,32,0.75,240,20,0.1133,0.0400,false,0.5200,false
352,2,1,1,4,4,32,0.75,960,20,0.1133,0.0400,false,0.5200,false
353,2,1,1,4,4,32,0.75,960,20,0.1133,0.0400,false,0.5200,false
354,2,1,1,4,4,32,1.00,60,20,0.1133,0.0400,false,0.5200,false
355,2,1,1,4,4,32,1.00,60,20,0.1133,0.0400,false,0.5200,false
356,2,1,1,4,4,32,1.00,240,20,0.1133,0.0400,false,0.5200,false
357,2,1,1,4,4,32,1.00,240,20,0.1133,0.0400,false,0.5200,false
358,2,1,1,4,4,32,1.00,960,20,0.1133,0.0400,false,0.5200,false
359,2,1,1,4,4,32,1.00,960,20,0.1133,0.0400,false,0.5200,false
360,3,1,1,4,4,32,0.00,60,20,0.1000,0.0467,false,0.5233,false
361,3,1,1,4,4,32,0.00,60,20,0.1000,0.0467,false,0.5233,false
362,3,1,1,4,4,32,0.00,240,20,0.1000,0.0467,false,0.5233,false
363,3,1,1,4,4,32,0.00,240,20,0.1000,0.0467,false,0.5233,false
364,3,1,1,4,4,32,0.00,960,20,0.1000,0.0467,false,0.5233,false
365,3,1,1,4,4,32,0.00,960,20,0.1000,0.0467,false,0.5233,false
366,3,1,1,4,4,32,0.25,60,20,0.1000,0.0467,false,0.5233,false
367,3,1,1,4,4,32,0.25,60,20,0.1000,0.0467,false,0.5233,false
368,3,1,1,4,4,32,0.25,240,20,0.1000,0.0467,false,0.5233,false
369,3,1,1,4,4,32,0.25,240,20,0.1000,0.0467,false,0.5233,false
370,3,1,1,4,4,32,0.25,960,20,0.1000,0.0467,false,0.5233,false
371,3,1,1,4,4,32,0.25,960,20,0.1000,0.0467,false,0.5233,false
372,3,1,1,4,4,32,0.50,60,20,0.1000,0.0467,false,0.5233,false
373,3,1,1,4,4,32,0.50,60,20,0.1000,0.0467,false,0.5233,false
374,3,1,1,4,4,32,0.50,240,20,0.1000,0.0467,false,0.5233,false
375,3,1,1,4,4,32,0.50,240,20,0.1000,0.0467,false,0.5233,false
376,3,1,1,4,4,32,0.50,960,20,0.1000,0.0467,false,0.5233,false
377,3,1,1,4,4,32,0.50,960,20,0.1000,0.0467,false,0.5233,false
378,3,1,1,4,4,32,0.75,60,20,0.1000,0.0467,false,0.5233,false
379,3,1,1,4,4,32,0.75,60,20,0.1000,0.0467,false,0.5233,false
380,3,1,1,4,4,32,0.75,240,20,0.1000,0.0467,false,0.5233,false
381,3,1,1,4,4,32,0.75,240,20,0.1000,0.0467,false,0.5233,false
382,3,1,1,4,4,32,0.75,960,20,0.1000,0.0467,false,0.5233,false
383,3,1,1,4,4,32,0.75,960,20,0.1000,0.0467,false,0.5233,false
384,3,1,1,4,4,32,1.00,60,20,0.1000,0.0467,false,0.5233,false
385,3,1,1,4,4,32,1.00,60,20,0.1000,0.0467,false,0.5233,false
386,3,1,1,4,4,32,1.00,240,20,0.1000,0.0467,false,0.5233,false
387,3,1,1,4,4,32,1.00,240,20,0.1000,0.0467,false,0.5233,false
388,3,1,1,4,4,32,1.00,960,20,0.1000,0.0467,false,0.5233,false
389,3,1,1,4,4,32,1.00,960,20,0.1000,0.0467,false,0.5233,false
390,4,1,1,4,4,32,0.00,60,20,0.4667,0.7133,false,0.8567,false
391,4,1,1,4,4,32,0.00,60,20,0.4667,0.7133,false,0.8567,false
392,4,1,1,4,4,32,0.00,240,20,0.4667,0.7133,false,0.8567,false
393,4,1,1,4,4,32,0.00,240,20,0.4667,0.7133,false,0.8567,false
394,4,1,1,4,4,32,0.00,960,20,0.4667,0.7133,false,0.8567,false
395,4,1,1,4,4,32,0.00,960,20,0.4667,0.7133,false,0.8567,false
396,4,1,1,4,4,32,0.25,60,20,0.4667,0.7133,false,0.8567,false
397,4,1,1,4,4,32,0.25,60,20,0.4667,0.7133,false,0.8567,false
398,4,1,1,4,4,32,0.25,240,20,0.4667,0.7133,false,0.8567,false
399,4,1,1,4,4,32,0.25,240,20,0.4667,0.7133,false,0.8567,false
400,4,1,1,4,4,32,0.25,960,20,0.4667,0.7133,false,0.8567,false
401,4,1,1,4,4,32,0.25,960,20,0.4667,0.7133,false,0.8567,false
402,4,1,1,4,4,32,0.50,60,20,0.4667,0.7133,false,0.8567,false
403,4,1,1,4,4,32,0.50,60,20,0.4667,0.7133,false,0.8567,false
404,4,1,1,4,4,32,0.50,240,20,0.4667,0.7133,false,0.8567,false
405,4,1,1,4,4,32,0.50,240,20,0.4667,0.7133,false,0.8567,false
406,4,1,1,4,4,32,0.50,960,20,0.4667,0.7133,false,0.8567,false
407,4,1,1,4,4,32,0.50,960,20,0.4667,0.7133,false,0.8567,false
408,4,1,1,4,4,32,0.75,60,20,0.4667,0.7133,false,0.8567,false
409,4,1,1,4,4,32,0.75,60,20,0.4667,0.7133,false,0.8567,false
410,4,1,1,4,4,32,0.75,240,20,0.4667,0.7133,false,0.8567,false
411,4,1,1,4,4,32,0.75,240,20,0.4667,0.7133,false,0.8567,false
412,4,1,1,4,4,32,0.75,960,20,0.4667,0.7133,false,0.8567,false
413,4,1,1,4,4,32,0.75,960,20,0.4667,0.7133,false,0.8567,false
414,4,1,1,4,4,32,1.00,60,20,0.4667,0.7133,false,0.8567,false
415,4,1,1,4,4,32,1.00,60,20,0.4667,0.7133,false,0.8567,false
416,4,1,1,4,4,32,1.00,240,20,0.4667,0.7133,false,0.8567,false
417,4,1,1,4,4,32,1.00,240,20,0.4667,0.7133,false,0.8567,false
418,4,1,1,4,4,32,1.00,960,20,0.4667,0.7133,false,0.8567,false
419,4,1,1,4,4,32,1.00,960,20,0.4667,0.7133,false,0.8567,false
420,5,1,1,4,4,32,0.00,60,20,1.0000,1.0000,true,1.0000,true
421,5,1,1,4,4,32,0.00,60,20,1.0000,1.0000,true,1.0000,true
422,5,1,1,4,4,32,0.00,240,20,1.0000,1.0000,true,1.0000,true
423,5,1,1,4,4,32,0.00,240,20,1.0000,1.0000,true,1.0000,true
424,5,1,1,4,4,32,0.00,960,20,1.0000,1.0000,true,1.0000,true
425,5,1,1,4,4,32,0.00,960,20,1.0000,1.0000,true,1.0000,true
426,5,1,1,4,4,32,0.25,60,20,1.0000,1.0000,true,1.0000,true
427,5,1,1,4,4,32,0.25,60,20,1.0000,1.0000,true,1.0000,true
428,5,1,1,4,4,32,0.25,240,20,1.0000,1.0000,true,1.0000,true
429,5,1,1,4,4,32,0.25,240,20,1.0000,1.0000,true,1.0000,true
430,5,1,1,4,4,32,0.25,960,20,1.0000,1.0000,true,1.0000,true
431,5,1,1,4,4,32,0.25,960,20,1.0000,1.0000,true,1.0000,true
432,5,1,1,4,4,32,0.50,60,20,1.0000,1.0000,true,1.0000,true
433,5,1,1,4,4,32,0.50,60,20,1.0000,1.0000,true,1.0000,true
434,5,1,1,4,4,32,0.50,240,20,1.0000,1.0000,true,1.0000,true
435,5,1,1,4,4,32,0.50,240,20,1.0000,1.0000,true,1.0000,true
436,5,1,1,4,4,32,0.50,960,20,1.0000,1.0000,true,1.0000,true
437,5,1,1,4,4,32,0.50,960,20,1.0000,1.0000,true,1.0000,true
438,5,1,1,4,4,32,0.75,60,20,1.0000,1.0000,true,1.0000,true
439,5,1,1,4,4,32,0.75,60,20,1.0000,1.0000,true,1.0000,true
440,5,1,1,4,4,32,0.75,240,20,1.0000,1.0000,true,1.0000,true
441,5,1,1,4,4,32,0.75,240,20,1.0000,1.0000,true,1.0000,true
442,5,1,1,4,4,32,0.75,960,20,1.0000,1.0000,true,1.0000,true
443,5,1,1,4,4,32,0.75,960,20,1.0000,1.0000,true,1.0000,true
444,5,1,1,4,4,32,1.00,60,20,1.0000,1.0000,true,1.0000,true
445,5,1,1,4,4,32,1.00,60,20,1.0000,1.0000,true,1.0000,true
446,5,1,1,4,4,32,1.00,240,20,1.0000,1.0000,true,1.0000,true
447,5,1,1,4,4,32,1.00,240,20,1.0000,1.0000,true,1.0000,true
448,5,1,1,4,4,32,1.00,960,20,1.0000,1.0000,true,1.0000,true
449,5,1,1,4,4,32,1.00,960,20,1.0000,1.0000,true,1.0000,true
450,6,1,1,4,4,32,0.00,60,20,0.5800,0.8000,false,0.9000,false
451,6,1,1,4,4,32,0.00,60,20,0.5800,0.8000,false,0.9000,false
452,6,1,1,4,4,32,0.00,240,20,0.5800,0.8000,false,0.9000,false
453,6,1,1,4,4,32,0.00,240,20,0.5800,0.8000,false,0.9000,false
454,6,1,1,4,4,32,0.00,960,20,0.5800,0.8000,false,0.9000,false
455,6,1,1,4,4,32,0.00,960,20,0.5800,0.8000,false,0.9000,false
456,6,1,1,4,4,32,0.25,60,20,0.5800,0.8000,false,0.9000,false
457,6,1,1,4,4,32,0.25,60,20,0.5800,0.8000,false,0.9000,false
458,6,1,1,4,4,32,0.25,240,20,0.5800,0.8000,false,0.9000,false
459,6,1,1,4,4,32,0.25,240,20,0.5800,0.8000,false,0.9000,false
460,6,1,1,4,4,32,0.25,960,20,0.5800,0.8000,false,0.9000,false
461,6,1,1,4,4,32,0.25,960,20,0.5800,0.8000,false,0.9000,false
462,6,1,1,4,4,32,0.50,60,20,0.5800,0.8000,false,0.9000,false
463,6,1,1,4,4,32,0.50,60,20,0.5800,0.8000,false,0.9000,false
464,6,1,1,4,4,32,0.50,240,20,0.5800,0.8000,false,0.9000,false
465,6,1,1,4,4,32,0.50,240,20,0.5800,0.8000,false,0.9000,false
466,6,1,1,4,4,32,0.50,960,20,0.5800,0.8000,false,0.9000,false
467,6,1,1,4,4,32,0.50,960,20,0.5800,0.8000,false,0.9000,false
468,6,1,1,4,4,32,0.75,60,20,0.5800,0.8000,false,0.9000,false
469,6,1,1,4,4,32,0.75,60,20,0.5800,0.8000,false,0.9000,false
470,6,1,1,4,4,32,0.75,240,20,0.5800,0.8000,false,0.9000,false
471,6,1,1,4,4,32,0.75,240,20,0.5800,0.8000,false,0.9000,false
472,6,1,1,4,4,32,0.75,960,20,0.5800,0.8000,false,0.9000,false
473,6,1,1,4,4,32,0.75,960,20,0.5800,0.8000,false,0.9000,false
474,6,1,1,4,4,32,1.00,60,20,0.5800,0.8000,false,0.9000,false
475,6,1,1,4,4,32,1.00,60,20,0.5800,0.8000,false,0.9000,false
476,6,1,1,4,4,32,1.00,240,20,0.5800,0.8000,false,0.9000,false
477,6,1,1,4,4,32,1.00,240,20,0.5800,0.8000,false,0.9000,false
478,6,1,1,4,4,32,1.00,960,20,0.5800,0.8000,false,0.9000,false
479,6,1,1,4,4,32,1.00,960,20,0.5800,0.8000,false,0.9000,false
480,7,1,1,4,4,32,0.00,60,20,0.4200,0.5333,false,0.7667,false
481,7,1,1,4,4,32,0.00,60,20,0.4200,0.5333,false,0.7667,false
482,7,1,1,4,4,32,0.00,240,20,0.4200,0.5333,false,0.7667,false
483,7,1,1,4,4,32,0.00,240,20,0.4200,0.5333,false,0.7667,false
484,7,1,1,4,4,32,0.00,960,20,0.4200,0.5333,false,0.7667,false
485,7,1,1,4,4,32,0.00,960,20,0.4200,0.5333,false,0.7667,false
486,7,1,1,4,4,32,0.25,60,20,0.4200,0.5333,false,0.7667,false
487,7,1,1,4,4,32,0.25,60,20,0.4200,0.5333,false,0.7667,false
488,7,1,1,4,4,32,0.25,240,20,0.4200,0.5333,false,0.7667,false
489,7,1,1,4,4,32,0.25,240,20,0.4200,0.5333,false,0.7667,false
490,7,1,1,4,4,32,0.25,960,20,0.4200,0.5333,false,0.7667,false
491,7,1,1,4,4,32,0.25,960,20,0.4200,0.5333,false,0.7667,false
492,7,1,1,4,4,32,0.50,60,20,0.4200,0.5333,false,0.7667,false
493,7,1,1,4,4,32,0.50,60,20,0.4200,0.5333,false,0.7667,false
494,7,1,1,4,4,32,0.50,240,20,0.4200,0.5333,false,0.7667,false
495,7,1,1,4,4,32,0.50,240,20,0.4200,0.5333,false,0.7667,false
496,7,1,1,4,4,32,0.50,960,20,0.4200,0.5333,false,0.7667,false
497,7,1,1,4,4,32,0.50,960,20,0.4200,0.5333,false,0.7667,false
498,7,1,1,4,4,32,0.75,60,20,0.4200,0.5333,false,0.7667,false
499,7,1,1,4,4,32,0.75,60,20,0.4200,0.5333,false,0.7667,false
500,7,1,1,4,4,32,0.75,240,20,0.4200,0.5333,false,0.7667,false
501,7,1,1,4,4,32,0.75,240,20,0.4200,0.5333,false,0.7667,false
502,7,1,1,4,4,32,0.75,960,20,0.4200,0.5333,false,0.7667,false
503,7,1,1,4,4,32,0.75,960,20,0.4200,0.5333,false,0.7667,false
504,7,1,1,4,4,32,1.00,60,20,0.4200,0.5333,false,0.7667,false
505,7,1,1,4,4,32,1.00,60,20,0.4200,0.5333,false,0.7667,false
506,7,1,1,4,4,32,1.00,240,20,0.4200,0.5333,false,0.7667,false
507,7,1,1,4,4,32,1.00,240,20,0.4200,0.5333,false,0.7667,false
508,7,1,1,4,4,32,1.00,960,20,0.4200,0.5333,false,0.7667,false
509,7,1,1,4,4,32,1.00,960,20,0.4200,0.5333,false,0.7667,false
510,8,1,1,4,4,32,0.00,60,20,0.5467,0.8733,false,0.9367,false
511,8,1,1,4,4,32,0.00,60,20,0.5467,0.8733,false,0.9367,false
512,8,1,1,4,4,32,0.00,240,20,0.5467,0.8733,false,0.9367,false
513,8,1,1,4,4,32,0.00,240,20,0.5467,0.8733,false,0.9367,false
514,8,1,1,4,4,32,0.00,960,20,0.5467,0.8733,false,0.9367,false
515,8,1,1,4,4,32,0.00,960,20,0.5467,0.8733,false,0.9367,false
516,8,1,1,4,4,32,0.25,60,20,0.5467,0.8733,false,0.9367,false
517,8,1,1,4,4,32,0.25,60,20,0.5467,0.8733,false,0.9367,false
518,8,1,1,4,4,32,0.25,240,20,0.5467,0.8733,false,0.9367,false
519,8,1,1,4,4,32,0.25,240,20,0.5467,0.8733,false,0.9367,false
520,8,1,1,4,4,32,0.25,960,20,0.5467,0.8733,false,0.9367,false
521,8,1,1,4,4,32,0.25,960,20,0.5467,0.8733,false,0.9367,false
522,8,1,1,4,4,32,0.50,60,20,0.5467,0.8733,false,0.9367,false
523,8,1,1,4,4,32,0.50,60,20,0.5467,0.8733,false,0.9367,false
524,8,1,1,4,4,32,0.50,240,20,0.5467,0.8733,false,0.9367,false
525,8,1,1,4,4,32,0.50,240,20,0.5467,0.8733,false,0.9367,false
526,8,1,1,4,4,32,0.50,960,20,0.5467,0.8733,false,0.9367,false
527,8,1,1,4,4,32,0.50,960,20,0.5467,0.8733,false,0.9367,false
528,8,1,1,4,4,32,0.75,60,20,0.5467,0.8733,false,0.9367,false
529,8,1,1,4,4,32,0.75,60,20,0.5467,0.8733,false,0.9367,false
530,8,1,1,4,4,32,0.75,240,20,0.5467,0.8733,false,0.9367,false
531,8,1,1,4,4,32,0.75,240,20,0.5467,0.8733,false,0.9367,false
532,8,1,1,4,4,32,0.75,960,20,0.5467,0.8733,false,0.9367,false
533,8,1,1,4,4,32,0.75,960,20,0.5467,0.8733,false,0.9367,false
534,8,1,1,4,4,32,1.00,60,20,0.5467,0.8733,false,0.9367,false
535,8,1,1,4,4,32,1.00,60,20,0.5467,0.8733,false,0.9367,false
536,8,1,1,4,4,32,1.00,240,20,0.5467,0.8733,false,0.9367,false
537,8,1,1,4,4,32,1.00,240,20,0.5467,0.8733,false,0.9367,false
538,8,1,1,4,4,32,1.00,960,20,0.5467,0.8733,false,0.9367,false
539,8,1,1,4,4,32,1.00,960,20,0.5467,0.8733,false,0.9367,false
540,0,1,2,4,4,4,0.00,60,60,0.4667,0.6067,false,0.8033,false
541,0,1,2,4,4,4,0.00,60,60,0.4667,0.6067,false,0.8033,false
542,0,1,2,4,4,4,0.00,240,240,0.4667,0.6067,false,0.8033,false
543,0,1,2,4,4,4,0.00,240,240,0.4667,0.6067,false,0.8033,false
544,0,1,2,4,4,4,0.00,960,368,0.4667,0.6067,false,0.8033,false
545,0,1,2,4,4,4,0.00,960,368,0.4667,0.6067,false,0.8033,false
546,0,1,2,4,4,4,0.25,60,60,0.4667,0.6067,false,0.8033,false
547,0,1,2,4,4,4,0.25,60,60,0.4667,0.6067,false,0.8033,false
548,0,1,2,4,4,4,0.25,240,240,0.4667,0.6067,false,0.8033,false
549,0,1,2,4,4,4,0.25,240,240,0.4667,0.6067,false,0.8033,false
550,0,1,2,4,4,4,0.25,960,368,0.4667,0.6067,false,0.8033,false
551,0,1,2,4,4,4,0.25,960,368,0.4667,0.6067,false,0.8033,false
552,0,1,2,4,4,4,0.50,60,60,0.4667,0.3267,false,0.6633,false
553,0,1,2,4,4,4,0.50,60,60,0.4667,0.6067,false,0.8033,false
554,0,1,2,4,4,4,0.50,240,240,0.4667,0.6067,false,0.8033,false
555,0,1,2,4,4,4,0.50,240,240,0.4667,0.6067,false,0.8033,false
556,0,1,2,4,4,4,0.50,960,368,0.4667,0.6067,false,0.8033,false
557,0,1,2,4,4,4,0.50,960,368,0.4667,0.6067,false,0.8033,false
558,0,1,2,4,4,4,0.75,60,60,0.4667,0.4200,false,0.7100,false
559,0,1,2,4,4,4,0.75,60,60,0.4667,0.6067,false,0.8033,false
560,0,1,2,4,4,4,0.75,240,240,0.4667,0.6067,false,0.8033,false
561,0,1,2,4,4,4,0.75,240,240,0.4667,0.6067,false,0.8033,false
562,0,1,2,4,4,4,0.75,960,368,0.4667,0.6067,false,0.8033,false
563,0,1,2,4,4,4,0.75,960,368,0.4667,0.6067,false,0.8033,false
564,0,1,2,4,4,4,1.00,60,60,0.4667,0.6067,false,0.8033,false
565,0,1,2,4,4,4,1.00,60,60,0.4667,0.6067,false,0.8033,false
566,0,1,2,4,4,4,1.00,240,240,0.4667,0.6067,false,0.8033,false
567,0,1,2,4,4,4,1.00,240,240,0.4667,0.6067,false,0.8033,false
568,0,1,2,4,4,4,1.00,960,368,0.4667,0.6067,false,0.8033,false
569,0,1,2,4,4,4,1.00,960,368,0.4667,0.6067,false,0.8033,false
570,1,1,2,4,4,4,0.00,60,60,0.3600,0.1533,false,0.5767,false
571,1,1,2,4,4,4,0.00,60,60,0.3600,0.1667,false,0.5833,false
572,1,1,2,4,4,4,0.00,240,240,0.3600,0.3600,false,0.6800,false
573,1,1,2,4,4,4,0.00,240,240,0.3600,0.3600,false,0.6800,false
574,1,1,2,4,4,4,0.00,960,368,0.3600,0.1733,false,0.5867,false
575,1,1,2,4,4,4,0.00,960,368,0.3600,0.1733,false,0.5867,false
576,1,1,2,4,4,4,0.25,60,60,0.3600,0.3067,false,0.6533,false
577,1,1,2,4,4,4,0.25,60,60,0.3600,0.1600,false,0.5800,false
578,1,1,2,4,4,4,0.25,240,240,0.3600,0.3600,false,0.6800,false
579,1,1,2,4,4,4,0.25,240,240,0.3600,0.3600,false,0.6800,false
580,1,1,2,4,4,4,0.25,960,368,0.3600,0.1733,false,0.5867,false
581,1,1,2,4,4,4,0.25,960,368,0.3600,0.1733,false,0.5867,false
582,1,1,2,4,4,4,0.50,60,60,0.3600,0.2067,false,0.6033,false
583,1,1,2,4,4,4,0.50,60,60,0.3600,0.2067,false,0.6033,false
584,1,1,2,4,4,4,0.50,240,240,0.3600,0.3600,false,0.6800,false
585,1,1,2,4,4,4,0.50,240,240,0.3600,0.3600,false,0.6800,false
586,1,1,2,4,4,4,0.50,960,368,0.3600,0.1733,false,0.5867,false
587,1,1,2,4,4,4,0.50,960,368,0.3600,0.1733,false,0.5867,false
588,1,1,2,4,4,4,0.75,60,60,0.3600,0.1667,false,0.5833,false
589,1,1,2,4,4,4,0.75,60,60,0.3600,0.3600,false,0.6800,false
590,1,1,2,4,4,4,0.75,240,240,0.3600,0.3600,false,0.6800,false
591,1,1,2,4,4,4,0.75,240,240,0.3600,0.3600,false,0.6800,false
592,1,1,2,4,4,4,0.75,960,368,0.3600,0.1733,false,0.5867,false
593,1,1,2,4,4,4,0.75,960,368,0.3600,0.1733,false,0.5867,false
594,1,1,2,4,4,4,1.00,60,60,0.3600,0.3600,false,0.6800,false
595,1,1,2,4,4,4,1.00,60,60,0.3600,0.3600,false,0.6800,false
596,1,1,2,4,4,4,1.00,240,240,0.3600,0.1733,false,0.5867,false
597,1,1,2,4,4,4,1.00,240,240,0.3600,0.3600,false,0.6800,false
598,1,1,2,4,4,4,1.00,960,368,0.3600,0.1733,false,0.5867,false
599,1,1,2,4,4,4,1.00,960,368,0.3600,0.1733,false,0.5867,false
600,2,1,2,4,4,4,0.00,60,60,1.0000,1.0000,true,1.0000,true
601,2,1,2,4,4,4,0.00,60,60,1.0000,0.0200,false,0.5100,true
602,2,1,2,4,4,4,0.00,240,240,1.0000,1.0000,true,1.0000,true
603,2,1,2,4,4,4,0.00,240,240,1.0000,1.0000,true,1.0000,true
604,2,1,2,4,4,4,0.00,960,368,1.0000,1.0000,true,1.0000,true
605,2,1,2,4,4,4,0.00,960,368,1.0000,1.0000,true,1.0000,true
606,2,1,2,4,4,4,0.25,60,60,1.0000,0.0867,false,0.5433,true
607,2,1,2,4,4,4,0.25,60,60,1.0000,1.0000,true,1.0000,true
608,2,1,2,4,4,4,0.25,240,240,1.0000,1.0000,true,1.0000,true
609,2,1,2,4,4,4,0.25,240,240,1.0000,1.0000,true,1.0000,true
610,2,1,2,4,4,4,0.25,960,368,1.0000,1.0000,true,1.0000,true
611,2,1,2,4,4,4,0.25,960,368,1.0000,1.0000,true,1.0000,true
612,2,1,2,4,4,4,0.50,60,60,1.0000,1.0000,true,1.0000,true
613,2,1,2,4,4,4,0.50,60,60,1.0000,1.0000,true,1.0000,true
614,2,1,2,4,4,4,0.50,240,240,1.0000,1.0000,true,1.0000,true
615,2,1,2,4,4,4,0.50,240,240,1.0000,1.0000,true,1.0000,true
616,2,1,2,4,4,4,0.50,960,368,1.0000,1.0000,true,1.0000,true
617,2,1,2,4,4,4,0.50,960,368,1.0000,1.0000,true,1.0000,true
618,2,1,2,4,4,4,0.75,60,60,1.0000,0.0867,false,0.5433,true
619,2,1,2,4,4,4,0.75,60,60,1.0000,1.0000,true,1.0000,true
620,2,1,2,4,4,4,0.75,240,240,1.0000,1.0000,true,1.0000,true
621,2,1,2,4,4,4,0.75,240,240,1.0000,1.0000,true,1.0000,true
622,2,1,2,4,4,4,0.75,960,368,1.0000,1.0000,true,1.0000,true
623,2,1,2,4,4,4,0.75,960,368,1.0000,1.0000,true,1.0000,true
624,2,1,2,4,4,4,1.00,60,60,1.0000,1.0000,true,1.0000,true
625,2,1,2,4,4,4,1.00,60,60,1.0000,1.0000,true,1.0000,true
626,2,1,2,4,4,4,1.00,240,240,1.0000,1.0000,true,1.0000,true
627,2,1,2,4,4,4,1.00,240,240,1.0000,1.0000,true,1.0000,true
628,2,1,2,4,4,4,1.00,960,368,1.0000,1.0000,true,1.0000,true
629,2,1,2,4,4,4,1.00,960,368,1.0000,1.0000,true,1.0000,true
630,3,1,2,4,4,4,0.00,60,60,0.1867,0.0000,false,0.5000,false
631,3,1,2,4,4,4,0.00,60,60,0.1867,0.0867,false,0.5433,false
632,3,1,2,4,4,4,0.00,240,240,0.1867,0.0000,false,0.4900,false
633,3,1,2,4,4,4,0.00,240,240,0.1867,0.0000,false,0.4900,false
634,3,1,2,4,4,4,0.00,960,368,0.1867,0.0000,false,0.4900,false
635,3,1,2,4,4,4,0.00,960,368,0.1867,0.0000,false,0.4900,false
636,3,1,2,4,4,4,0.25,60,60,0.1867,0.1067,false,0.5533,false
637,3,1,2,4,4,4,0.25,60,60,0.1867,0.0200,false,0.5100,false
638,3,1,2,4,4,4,0.25,240,240,0.1867,0.0000,false,0.4900,false
639,3,1,2,4,4,4,0.25,240,240,0.1867,0.0000,false,0.4900,false
640,3,1,2,4,4,4,0.25,960,368,0.1867,0.0000,false,0.4900,false
641,3,1,2,4,4,4,0.25,960,368,0.1867,0.0000,false,0.4900,false
642,3,1,2,4,4,4,0.50,60,60,0.1867,0.0000,false,0.4967,false
643,3,1,2,4,4,4,0.50,60,60,0.1867,0.0000,false,0.4900,false
644,3,1,2,4,4,4,0.50,240,240,0.1867,0.0000,false,0.4900,false
645,3,1,2,4,4,4,0.50,240,240,0.1867,0.0533,false,0.5267,false
646,3,1,2,4,4,4,0.50,960,368,0.1867,0.0000,false,0.4900,false
647,3,1,2,4,4,4,0.50,960,368,0.1867,0.0000,false,0.4900,false
648,3,1,2,4,4,4,0.75,60,60,0.1867,0.0867,false,0.5433,false
649,3,1,2,4,4,4,0.75,60,60,0.1867,0.0000,false,0.4900,false
650,3,1,2,4,4,4,0.75,240,240,0.1867,0.0000,false,0.4967,false
651,3,1,2,4,4,4,0.75,240,240,0.1867,0.0000,false,0.4900,false
652,3,1,2,4,4,4,0.75,960,368,0.1867,0.0000,false,0.4900,false
653,3,1,2,4,4,4,0.75,960,368,0.1867,0.0000,false,0.4900,false
654,3,1,2,4,4,4,1.00,60,60,0.1867,0.0533,false,0.5267,false
655,3,1,2,4,4,4,1.00,60,60,0.1867,0.0867,false,0.5433,false
656,3,1,2,4,4,4,1.00,240,240,0.1867,0.0000,false,0.4900,false
657,3,1,2,4,4,4,1.00,240,240,0.1867,0.0867,false,0.5433,false
658,3,1,2,4,4,4,1.00,960,368,0.1867,0.0000,false,0.4900,false
659,3,1,2,4,4,4,1.00,960,368,0.1867,0.0000,false,0.4900,false
660,4,1,2,4,4,4,0.00,60,60,0.4867,0.7133,false,0.8567,false
661,4,1,2,4,4,4,0.00,60,60,0.4867,0.7133,false,0.8567,false
662,4,1,2,4,4,4,0.00,240,240,0.4867,0.7133,false,0.8567,false
663,4,1,2,4,4,4,0.00,240,240,0.4867,0.7133,false,0.8567,false
664,4,1,2,4,4,4,0.00,960,368,0.4867,0.7133,false,0.8567,false
665,4,1,2,4,4,4,0.00,960,368,0.4867,0.7133,false,0.8567,false
666,4,1,2,4,4,4,0.25,60,60,0.4867,0.4267,false,0.7133,false
667,4,1,2,4,4,4,0.25,60,60,0.4867,0.3200,false,0.6600,false
668,4,1,2,4,4,4,0.25,240,240,0.4867,0.7133,false,0.8567,false
669,4,1,2,4,4,4,0.25,240,240,0.4867,0.7133,false,0.8567,false
670,4,1,2,4,4,4,0.25,960,368,0.4867,0.7133,false,0.8567,false
671,4,1,2,4,4,4,0.25,960,368,0.4867,0.7133,false,0.8567,false
672,4,1,2,4,4,4,0.50,60,60,0.4867,0.7133,false,0.8567,false
673,4,1,2,4,4,4,0.50,60,60,0.4867,0.3267,false,0.6633,false
674,4,1,2,4,4,4,0.50,240,240,0.4867,0.7133,false,0.8567,false
675,4,1,2,4,4,4,0.50,240,240,0.4867,0.7133,false,0.8567,false
676,4,1,2,4,4,4,0.50,960,368,0.4867,0.7133,false,0.8567,false
677,4,1,2,4,4,4,0.50,960,368,0.4867,0.7133,false,0.8567,false
