iter,T,value,min_pair,best_value,best_min_pair,accepted
1606,0.1359,980,27,980,27,0
1607,0.1355,980,27,980,27,0
1608,0.1352,980,27,980,27,0
1609,0.1349,980,27,980,27,1
1610,0.1345,980,27,980,27,0
1611,0.1342,980,27,980,27,0
1612,0.1338,980,27,980,27,0
1613,0.1335,980,27,980,27,0
1614,0.1332,980,27,980,27,0
1615,0.1328,980,27,980,27,1
1616,0.1325,980,27,980,27,0
1617,0.1321,980,27,980,27,0
1618,0.1318,980,27,980,27,0
1619,0.1315,980,27,980,27,0
1620,0.1311,980,27,980,27,0
1621,0.1308,980,27,980,27,0
1622,0.1305,980,27,980,27,0
1623,0.1302,980,27,980,27,0
1624,0.1298,980,27,980,27,0
1625,0.1295,980,27,980,27,0
1626,0.1292,980,27,980,27,0
1627,0.1288,980,27,980,27,1
1628,0.1285,980,27,980,27,0
1629,0.1282,980,27,980,27,0
1630,0.1279,980,27,980,27,0
1631,0.1275,980,27,980,27,0
1632,0.1272,980,27,980,27,0
1633,0.1269,980,27,980,27,0
1634,0.1266,980,27,980,27,0
1635,0.1262,980,27,980,27,0
1636,0.1259,980,27,980,27,0
1637,0.1256,980,27,980,27,0
1638,0.1253,980,27,980,27,0
1639,0.1250,980,27,980,27,0
1640,0.1247,980,27,980,27,1
1641,0.1243,980,27,980,27,0
1642,0.1240,980,27,980,27,0
1643,0.1237,980,27,980,27,0
1644,0.1234,980,27,980,27,1
1645,0.1231,980,27,980,27,0
1646,0.1228,980,27,980,27,0
1647,0.1225,980,27,980,27,0
1648,0.1222,980,27,980,27,0
1649,0.1218,980,27,980,27,0
1650,0.1215,980,27,980,27,0
1651,0.1212,980,27,980,27,0
1652,0.1209,980,27,980,27,0
1653,0.1206,980,27,980,27,0
1654,0.1203,980,27,980,27,1
1655,0.1200,980,27,980,27,0
1656,0.1197,980,27,980,27,0
1657,0.1194,980,27,980,27,0
1658,0.1191,980,27,980,27,0
1659,0.1188,980,27,980,27,0
1660,0.1185,980,27,980,27,0
1661,0.1182,980,27,980,27,1
1662,0.1179,980,27,980,27,0
1663,0.1176,980,27,980,27,0
1664,0.1173,980,27,980,27,0
1665,0.1170,980,27,980,27,0
1666,0.1167,980,27,980,27,0
1667,0.1164,980,27,980,27,0
1668,0.1161,980,27,980,27,0
1669,0.1158,980,27,980,27,0
1670,0.1155,980,27,980,27,0
1671,0.1152,980,27,980,27,0
1672,0.1149,980,27,980,27,0
1673,0.1146,980,27,980,27,0
1674,0.1144,980,27,980,27,0
1675,0.1141,980,27,980,27,0
1676,0.1138,980,27,980,27,0
1677,0.1135,980,27,980,27,0
1678,0.1132,980,27,980,27,0
1679,0.1129,980,27,980,27,1
1680,0.1126,980,27,980,27,0
1681,0.1123,980,27,980,27,0
1682,0.1121,980,27,980,27,0
1683,0.1118,980,27,980,27,0
1684,0.1115,980,27,980,27,0
1685,0.1112,980,27,980,27,1
1686,0.1109,980,27,980,27,0
1687,0.1106,980,27,980,27,0
1688,0.1104,980,27,980,27,0
1689,0.1101,980,27,980,27,0
1690,0.1098,980,27,980,27,0
1691,0.1095,980,27,980,27,0
1692,0.1092,980,27,980,27,0
1693,0.1090,980,27,980,27,0
1694,0.1087,980,27,980,27,0
1695,0.1084,980,27,980,27,0
1696,0.1081,980,27,980,27,0
1697,0.1079,980,27,980,27,0
1698,0.1076,980,27,980,27,0
1699,0.1073,980,27,980,27,0
1700,0.1071,980,27,980,27,0
1701,0.1068,980,27,980,27,0
1702,0.1065,980,27,980,27,0
1703,0.1062,980,27,980,27,0
1704,0.1060,980,27,980,27,0
1705,0.1057,980,27,980,27,1
1706,0.1054,980,27,980,27,0
1707,0.1052,980,27,980,27,0
1708,0.1049,980,27,980,27,0
1709,0.1046,980,27,980,27,0
1710,0.1044,980,27,980,27,0
1711,0.1041,980,27,980,27,0
1712,0.1038,980,27,980,27,0
1713,0.1036,980,27,980,27,0
1714,0.1033,980,27,980,27,0
1715,0.1031,980,27,980,27,0
1716,0.1028,980,27,980,27,0
1717,0.1025,980,27,980,27,0
1718,0.1023,980,27,980,27,0
1719,0.1020,980,27,980,27,0
1720,0.1018,980,27,980,27,0
1721,0.1015,980,27,980,27,0
1722,0.1012,980,27,980,27,0
1723,0.1010,980,27,980,27,1
1724,0.1007,980,27,980,27,1
1725,0.1005,980,27,980,27,0
1726,0.1002,980,27,980,27,0
1727,0.1000,980,27,980,27,1
1728,0.0997,980,27,980,27,0
1729,0.0995,980,27,980,27,1
1730,0.0992,980,27,980,27,1
1731,0.0990,980,27,980,27,0
1732,0.0987,980,27,980,27,0
1733,0.0985,980,27,980,27,0
1734,0.0982,980,27,980,27,0
1735,0.0980,980,27,980,27,0
1736,0.0977,980,27,980,27,0
1737,0.0975,980,27,980,27,0
1738,0.0972,980,27,980,27,0
1739,0.0970,980,27,980,27,0
1740,0.0967,980,27,980,27,0
1741,0.0965,980,27,980,27,0
1742,0.0962,980,27,980,27,0
1743,0.0960,980,27,980,27,0
1744,0.0957,980,27,980,27,1
1745,0.0955,980,27,980,27,0
1746,0.0953,980,27,980,27,0
1747,0.0950,980,27,980,27,0
1748,0.0948,980,27,980,27,0
1749,0.0945,980,27,980,27,1
1750,0.0943,980,27,980,27,0
1751,0.0941,980,27,980,27,0
1752,0.0938,980,27,980,27,0
1753,0.0936,980,27,980,27,1
1754,0.0933,980,27,980,27,0
1755,0.0931,980,27,980,27,0
1756,0.0929,980,27,980,27,0
1757,0.0926,980,27,980,27,0
1758,0.0924,980,27,980,27,0
1759,0.0922,980,27,980,27,1
1760,0.0919,980,27,980,27,0
1761,0.0917,980,27,980,27,0
1762,0.0915,980,27,980,27,0
1763,0.0912,980,27,980,27,0
1764,0.0910,980,27,980,27,0
1765,0.0908,980,27,980,27,0
1766,0.0905,980,27,980,27,0
1767,0.0903,980,27,980,27,0
1768,0.0901,980,27,980,27,0
1769,0.0899,980,27,980,27,0
1770,0.0896,980,27,980,27,1
1771,0.0894,980,27,980,27,0
1772,0.0892,980,27,980,27,0
1773,0.0889,980,27,980,27,0
1774,0.0887,980,27,980,27,0
1775,0.0885,980,27,980,27,0
1776,0.0883,980,27,980,27,0
1777,0.0881,980,27,980,27,0
1778,0.0878,980,27,980,27,0
1779,0.0876,980,27,980,27,0
1780,0.0874,980,27,980,27,0
1781,0.0872,980,27,980,27,0
1782,0.0869,980,27,980,27,0
1783,0.0867,980,27,980,27,0
1784,0.0865,980,27,980,27,0
1785,0.0863,980,27,980,27,0
1786,0.0861,980,27,980,27,0
1787,0.0858,980,27,980,27,0
1788,0.0856,980,27,980,27,0
1789,0.0854,980,27,980,27,0
1790,0.0852,980,27,980,27,0
1791,0.0850,980,27,980,27,0
1792,0.0848,980,27,980,27,0
1793,0.0845,980,27,980,27,0
1794,0.0843,980,27,980,27,0
1795,0.0841,980,27,980,27,0
1796,0.0839,980,27,980,27,1
1797,0.0837,980,27,980,27,0
1798,0.0835,980,27,980,27,0
1799,0.0833,980,27,980,27,0
1800,0.0831,980,27,980,27,0
1801,0.0828,980,27,980,27,0
1802,0.0826,980,27,980,27,0
1803,0.0824,980,27,980,27,0
1804,0.0822,980,27,980,27,0
1805,0.0820,980,27,980,27,0
1806,0.0818,980,27,980,27,0
1807,0.0816,980,27,980,27,0
1808,0.0814,980,27,980,27,0
1809,0.0812,980,27,980,27,0
1810,0.0810,980,27,980,27,0
1811,0.0808,980,27,980,27,0
1812,0.0806,980,27,980,27,0
1813,0.0804,980,27,980,27,0
1814,0.0802,980,27,980,27,0
1815,0.0800,980,27,980,27,0
1816,0.0798,980,27,980,27,0
1817,0.0796,980,27,980,27,0
1818,0.0793,980,27,980,27,1
1819,0.0791,980,27,980,27,0
1820,0.0789,980,27,980,27,0
1821,0.0787,980,27,980,27,0
1822,0.0785,980,27,980,27,0
1823,0.0783,980,27,980,27,0
1824,0.0782,980,27,980,27,0
1825,0.0780,980,27,980,27,0
1826,0.0778,980,27,980,27,0
1827,0.0776,980,27,980,27,1
1828,0.0774,980,27,980,27,0
1829,0.0772,980,27,980,27,0
1830,0.0770,980,27,980,27,0
1831,0.0768,980,27,980,27,1
1832,0.0766,980,27,980,27,0
1833,0.0764,980,27,980,27,0
1834,0.0762,980,27,980,27,0
1835,0.0760,980,27,980,27,0
1836,0.0758,980,27,980,27,0
1837,0.0756,980,27,980,27,0
1838,0.0754,980,27,980,27,1
1839,0.0752,980,27,980,27,0
1840,0.0750,980,27,980,27,0
1841,0.0749,980,27,980,27,0
1842,0.0747,980,27,980,27,0
1843,0.0745,980,27,980,27,0
1844,0.0743,980,27,980,27,0
1845,0.0741,980,27,980,27,0
1846,0.0739,980,27,980,27,0
1847,0.0737,980,27,980,27,0
1848,0.0735,980,27,980,27,0
1849,0.0733,980,27,980,27,0
1850,0.0732,980,27,980,27,1
1851,0.0730,980,27,980,27,0
1852,0.0728,980,27,980,27,0
1853,0.0726,980,27,980,27,0
1854,0.0724,980,27,980,27,0
1855,0.0722,980,27,980,27,0
1856,0.0721,980,27,980,27,0
1857,0.0719,980,27,980,27,0
1858,0.0717,980,27,980,27,1
1859,0.0715,980,27,980,27,0
1860,0.0713,980,27,980,27,0
1861,0.0711,980,27,980,27,0
1862,0.0710,980,27,980,27,0
1863,0.0708,980,27,980,27,0
1864,0.0706,980,27,980,27,0
1865,0.0704,980,27,980,27,1
1866,0.0702,980,27,980,27,0
1867,0.0701,980,27,980,27,0
1868,0.0699,980,27,980,27,0
1869,0.0697,980,27,980,27,0
1870,0.0695,980,27,980,27,0
1871,0.0694,980,27,980,27,1
1872,0.0692,980,27,980,27,0
1873,0.0690,980,27,980,27,0
1874,0.0688,980,27,980,27,0
1875,0.0687,980,27,980,27,0
1876,0.0685,980,27,980,27,0
1877,0.0683,980,27,980,27,0
1878,0.0681,980,27,980,27,0
1879,0.0680,980,27,980,27,0
1880,0.0678,980,27,980,27,0
1881,0.0676,980,27,980,27,0
1882,0.0675,980,27,980,27,0
1883,0.0673,980,27,980,27,0
1884,0.0671,980,27,980,27,0
1885,0.0669,980,27,980,27,0
1886,0.0668,980,27,980,27,0
1887,0.0666,980,27,980,27,0
1888,0.0664,980,27,980,27,1
1889,0.0663,980,27,980,27,0
1890,0.0661,980,27,980,27,0
1891,0.0659,980,27,980,27,0
1892,0.0658,980,27,980,27,0
1893,0.0656,980,27,980,27,0
1894,0.0654,980,27,980,27,0
1895,0.0653,980,27,980,27,0
1896,0.0651,980,27,980,27,1
1897,0.0649,980,27,980,27,0
1898,0.0648,980,27,980,27,0
1899,0.0646,980,27,980,27,0
1900,0.0644,980,27,980,27,0
1901,0.0643,980,27,980,27,0
1902,0.0641,980,27,980,27,0
1903,0.0640,980,27,980,27,0
1904,0.0638,980,27,980,27,0
1905,0.0636,980,27,980,27,0
1906,0.0635,980,27,980,27,0
1907,0.0633,980,27,980,27,0
1908,0.0631,980,27,980,27,0
1909,0.0630,980,27,980,27,1
1910,0.0628,980,27,980,27,0
1911,0.0627,980,27,980,27,0
1912,0.0625,980,27,980,27,0
1913,0.0624,980,27,980,27,0
1914,0.0622,980,27,980,27,0
1915,0.0620,980,27,980,27,0
1916,0.0619,980,27,980,27,0
1917,0.0617,980,27,980,27,0
1918,0.0616,980,27,980,27,1
1919,0.0614,980,27,980,27,0
1920,0.0613,980,27,980,27,0
1921,0.0611,980,27,980,27,0
1922,0.0609,980,27,980,27,0
1923,0.0608,980,27,980,27,0
1924,0.0606,980,27,980,27,1
1925,0.0605,980,27,980,27,0
1926,0.0603,980,27,980,27,0
1927,0.0602,980,27,980,27,1
1928,0.0600,980,27,980,27,0
1929,0.0599,980,27,980,27,0
1930,0.0597,980,27,980,27,0
1931,0.0596,980,27,980,27,0
1932,0.0594,980,27,980,27,0
1933,0.0593,980,27,980,27,0
1934,0.0591,980,27,980,27,0
1935,0.0590,980,27,980,27,1
1936,0.0588,980,27,980,27,0
1937,0.0587,980,27,980,27,1
1938,0.0585,980,27,980,27,0
1939,0.0584,980,27,980,27,1
1940,0.0582,980,27,980,27,0
1941,0.0581,980,27,980,27,0
1942,0.0579,980,27,980,27,0
1943,0.0578,980,27,980,27,0
1944,0.0576,980,27,980,27,0
1945,0.0575,980,27,980,27,0
1946,0.0573,980,27,980,27,0
1947,0.0572,980,27,980,27,1
1948,0.0571,980,27,980,27,1
1949,0.0569,980,27,980,27,0
1950,0.0568,980,27,980,27,0
1951,0.0566,980,27,980,27,1
1952,0.0565,980,27,980,27,0
1953,0.0563,980,27,980,27,0
1954,0.0562,980,27,980,27,0
1955,0.0560,980,27,980,27,0
1956,0.0559,980,27,980,27,0
1957,0.0558,980,27,980,27,0
1958,0.0556,980,27,980,27,0
1959,0.0555,980,27,980,27,0
1960,0.0553,980,27,980,27,0
1961,0.0552,980,27,980,27,0
1962,0.0551,980,27,980,27,0
1963,0.0549,980,27,980,27,0
1964,0.0548,980,27,980,27,0
1965,0.0546,980,27,980,27,1
1966,0.0545,980,27,980,27,0
1967,0.0544,980,27,980,27,0
1968,0.0542,980,27,980,27,1
1969,0.0541,980,27,980,27,1
1970,0.0540,980,27,980,27,0
1971,0.0538,980,27,980,27,1
1972,0.0537,980,27,980,27,0
1973,0.0535,980,27,980,27,0
1974,0.0534,980,27,980,27,0
1975,0.0533,980,27,980,27,1
1976,0.0531,980,27,980,27,0
1977,0.0530,980,27,980,27,0
1978,0.0529,980,27,980,27,0
1979,0.0527,980,27,980,27,0
1980,0.0526,980,27,980,27,0
1981,0.0525,980,27,980,27,0
1982,0.0523,980,27,980,27,0
1983,0.0522,980,27,980,27,0
1984,0.0521,980,27,980,27,1
1985,0.0519,980,27,980,27,0
1986,0.0518,980,27,980,27,0
1987,0.0517,980,27,980,27,0
1988,0.0515,980,27,980,27,0
1989,0.0514,980,27,980,27,0
1990,0.0513,980,27,980,27,0
1991,0.0512,980,27,980,27,0
1992,0.0510,980,27,980,27,0
1993,0.0509,980,27,980,27,1
1994,0.0508,980,27,980,27,0
1995,0.0506,980,27,980,27,1
1996,0.0505,980,27,980,27,0
1997,0.0504,980,27,980,27,0
1998,0.0503,980,27,980,27,0
1999,0.0501,980,27,980,27,0
