artifact,battery,policy,stage,virtual_epochs,heldout_material,heldout_correct_x4096,charged_contacts,forged_instruments,revised_records,generated_world_visits,component_events,verdict
round_ar,AR3,earned_forge,checkpoint,192,20110,2011,18432,4608,2220,18432,663552,curve
round_ar,AR3,earned_forge,checkpoint,384,20160,2016,36864,9216,4500,36864,1327104,curve
round_ar,AR3,earned_forge,checkpoint,576,20480,2048,55296,13824,6768,55296,1990656,curve
round_ar,AR3,earned_forge,checkpoint,768,20690,2069,73728,18432,9061,73728,2654208,curve
round_ar,AR3,earned_forge,checkpoint,960,20060,2006,92160,23040,11355,92160,3317760,curve
round_ar,AR3,earned_forge,checkpoint,1152,20170,2017,110592,27648,13639,110592,3981312,curve
round_ar,AR3,earned_forge,checkpoint,1344,20920,2092,129024,32256,15980,129024,4644864,curve
round_ar,AR3,earned_forge,checkpoint,1536,20670,2067,147456,36864,18280,147456,5308416,curve
round_ar,AR3,earned_forge,checkpoint,1728,20510,2051,165888,41472,20548,165888,5971968,curve
round_ar,AR3,earned_forge,checkpoint,1920,20620,2062,184320,46080,22843,184320,6635520,curve
round_ar,AR3,earned_forge,checkpoint,2112,20130,2013,202752,50688,25171,202752,7299072,curve
round_ar,AR3,earned_forge,checkpoint,2304,20810,2081,221184,55296,27469,221184,7962624,curve
round_ar,AR3,earned_forge,checkpoint,2496,20200,2020,239616,59904,29760,239616,8626176,curve
round_ar,AR3,earned_forge,checkpoint,2688,20310,2031,258048,64512,32121,258048,9289728,curve
round_ar,AR3,earned_forge,checkpoint,2880,20260,2026,276480,69120,34423,276480,9953280,curve
round_ar,AR3,earned_forge,checkpoint,3072,20200,2020,294912,73728,36743,294912,10616832,curve
round_ar,AR3,earned_forge,checkpoint,3264,20770,2077,313344,78336,39044,313344,11280384,curve
round_ar,AR3,earned_forge,checkpoint,3456,20970,2097,331776,82944,41405,331776,11943936,curve
round_ar,AR3,earned_forge,checkpoint,3648,20700,2070,350208,87552,43762,350208,12607488,curve
round_ar,AR3,earned_forge,checkpoint,3840,20260,2026,368640,92160,46102,368640,13271040,curve
round_ar,AR3,earned_forge,checkpoint,4032,20670,2067,387072,96768,48343,387072,13934592,curve
round_ar,AR3,earned_forge,checkpoint,4224,20260,2026,405504,101376,50614,405504,14598144,curve
round_ar,AR3,earned_forge,checkpoint,4416,20490,2049,423936,105984,52868,423936,15261696,curve
round_ar,AR3,earned_forge,checkpoint,4608,20100,2010,442368,110592,55158,442368,15925248,curve
round_ar,AR3,earned_forge,checkpoint,4800,20460,2046,460800,115200,57410,460800,16588800,curve
round_ar,AR3,earned_forge,checkpoint,4992,19700,1970,479232,119808,59692,479232,17252352,curve
round_ar,AR3,earned_forge,checkpoint,5184,20160,2016,497664,124416,62054,497664,17915904,curve
round_ar,AR3,earned_forge,checkpoint,5376,20070,2007,516096,129024,64388,516096,18579456,curve
round_ar,AR3,earned_forge,checkpoint,5568,20620,2062,534528,133632,66702,534528,19243008,curve
round_ar,AR3,earned_forge,checkpoint,5760,20970,2097,552960,138240,69032,552960,19906560,curve
round_ar,AR3,earned_forge,checkpoint,5952,20670,2067,571392,142848,71327,571392,20570112,curve
round_ar,AR3,earned_forge,checkpoint,6144,20860,2086,589824,147456,73623,589824,21233664,curve
round_ar,AR3,earned_forge,checkpoint,6336,20830,2083,608256,152064,75931,608256,21897216,curve
round_ar,AR3,earned_forge,checkpoint,6528,20200,2020,626688,156672,78226,626688,22560768,curve
round_ar,AR3,earned_forge,checkpoint,6720,20940,2094,645120,161280,80482,645120,23224320,curve
round_ar,AR3,earned_forge,checkpoint,6912,20420,2042,663552,165888,82751,663552,23887872,curve
round_ar,AR3,earned_forge,checkpoint,7104,21130,2113,681984,170496,85077,681984,24551424,curve
round_ar,AR3,earned_forge,checkpoint,7296,20500,2050,700416,175104,87308,700416,25214976,curve
round_ar,AR3,earned_forge,checkpoint,7488,20530,2053,718848,179712,89591,718848,25878528,curve
round_ar,AR3,earned_forge,checkpoint,7680,20160,2016,737280,184320,91907,737280,26542080,curve
round_ar,AR3,earned_forge,checkpoint,7872,20210,2021,755712,188928,94162,755712,27205632,curve
round_ar,AR3,earned_forge,checkpoint,8064,21300,2130,774144,193536,96476,774144,27869184,curve
round_ar,AR3,earned_forge,checkpoint,8256,21080,2108,792576,198144,98762,792576,28532736,curve
round_ar,AR3,earned_forge,checkpoint,8448,20790,2079,811008,202752,101025,811008,29196288,curve
round_ar,AR3,earned_forge,checkpoint,8640,20470,2047,829440,207360,103288,829440,29859840,curve
round_ar,AR3,earned_forge,checkpoint,8832,20290,2029,847872,211968,105605,847872,30523392,curve
round_ar,AR3,earned_forge,checkpoint,9024,20240,2024,866304,216576,107940,866304,31186944,curve
round_ar,AR3,earned_forge,checkpoint,9216,20760,2076,884736,221184,110234,884736,31850496,curve
round_ar,AR3,earned_forge,checkpoint,9408,20520,2052,903168,225792,112508,903168,32514048,curve
round_ar,AR3,earned_forge,checkpoint,9600,20760,2076,921600,230400,114804,921600,33177600,curve
round_ar,AR3,earned_forge,checkpoint,9792,20870,2087,940032,235008,117086,940032,33841152,curve
round_ar,AR3,earned_forge,checkpoint,9984,20930,2093,958464,239616,119433,958464,34504704,curve
round_ar,AR3,earned_forge,checkpoint,10176,20620,2062,976896,244224,121725,976896,35168256,curve
round_ar,AR3,earned_forge,checkpoint,10368,20520,2052,995328,248832,124071,995328,35831808,curve
round_ar,AR3,earned_forge,checkpoint,10560,20560,2056,1013760,253440,126359,1013760,36495360,curve
round_ar,AR3,earned_forge,checkpoint,10752,20440,2044,1032192,258048,128632,1032192,37158912,curve
round_ar,AR3,earned_forge,checkpoint,10944,20380,2038,1050624,262656,130948,1050624,37822464,curve
round_ar,AR3,earned_forge,checkpoint,11136,20630,2063,1069056,267264,133293,1069056,38486016,curve
round_ar,AR3,earned_forge,checkpoint,11328,20180,2018,1087488,271872,135599,1087488,39149568,curve
round_ar,AR3,earned_forge,checkpoint,11520,20110,2011,1105920,276480,137876,1105920,39813120,curve
round_ar,AR3,earned_forge,checkpoint,11712,20370,2037,1124352,281088,140185,1124352,40476672,curve
round_ar,AR3,earned_forge,checkpoint,11904,20290,2029,1142784,285696,142485,1142784,41140224,curve
round_ar,AR3,earned_forge,checkpoint,12096,20520,2052,1161216,290304,144831,1161216,41803776,curve
round_ar,AR3,earned_forge,checkpoint,12288,20370,2037,1179648,294912,147126,1179648,42467328,curve
round_ar,AR3,earned_forge,checkpoint,12480,20790,2079,1198080,299520,149531,1198080,43130880,curve
round_ar,AR3,earned_forge,checkpoint,12672,20490,2049,1216512,304128,151851,1216512,43794432,curve
round_ar,AR3,earned_forge,checkpoint,12864,20750,2075,1234944,308736,154145,1234944,44457984,curve
round_ar,AR3,earned_forge,checkpoint,13056,20390,2039,1253376,313344,156418,1253376,45121536,curve
round_ar,AR3,earned_forge,checkpoint,13248,20430,2043,1271808,317952,158702,1271808,45785088,curve
round_ar,AR3,earned_forge,checkpoint,13440,19670,1967,1290240,322560,160995,1290240,46448640,curve
round_ar,AR3,earned_forge,checkpoint,13632,20480,2048,1308672,327168,163303,1308672,47112192,curve
round_ar,AR3,earned_forge,checkpoint,13824,20380,2038,1327104,331776,165617,1327104,47775744,curve
round_ar,AR3,earned_forge,checkpoint,14016,20440,2044,1345536,336384,167954,1345536,48439296,curve
round_ar,AR3,earned_forge,checkpoint,14208,20750,2075,1363968,340992,170269,1363968,49102848,curve
round_ar,AR3,earned_forge,checkpoint,14400,20800,2080,1382400,345600,172630,1382400,49766400,curve
round_ar,AR3,earned_forge,checkpoint,14592,20460,2046,1400832,350208,174934,1400832,50429952,curve
round_ar,AR3,earned_forge,checkpoint,14784,20340,2034,1419264,354816,177182,1419264,51093504,curve
round_ar,AR3,earned_forge,checkpoint,14976,20860,2086,1437696,359424,179451,1437696,51757056,curve
round_ar,AR3,earned_forge,checkpoint,15168,20990,2099,1456128,364032,181778,1456128,52420608,curve
round_ar,AR3,earned_forge,checkpoint,15360,20260,2026,1474560,368640,184158,1474560,53084160,curve
round_ar,AR3,earned_forge,checkpoint,15552,20250,2025,1492992,373248,186450,1492992,53747712,curve
round_ar,AR3,earned_forge,checkpoint,15744,19880,1988,1511424,377856,188784,1511424,54411264,curve
round_ar,AR3,earned_forge,checkpoint,15936,20920,2092,1529856,382464,191077,1529856,55074816,curve
round_ar,AR3,earned_forge,checkpoint,16128,19960,1996,1548288,387072,193356,1548288,55738368,curve
round_ar,AR3,earned_forge,checkpoint,16320,20330,2033,1566720,391680,195672,1566720,56401920,curve
round_ar,AR3,earned_forge,checkpoint,16512,20540,2054,1585152,396288,197974,1585152,57065472,curve
round_ar,AR3,earned_forge,checkpoint,16704,20320,2032,1603584,400896,200305,1603584,57729024,curve
round_ar,AR3,earned_forge,checkpoint,16896,20550,2055,1622016,405504,202562,1622016,58392576,curve
round_ar,AR3,earned_forge,checkpoint,17088,20590,2059,1640448,410112,204852,1640448,59056128,curve
round_ar,AR3,earned_forge,checkpoint,17280,19460,1946,1658880,414720,207207,1658880,59719680,curve
round_ar,AR3,earned_forge,checkpoint,17472,20130,2013,1677312,419328,209509,1677312,60383232,curve
round_ar,AR3,earned_forge,checkpoint,17664,20640,2064,1695744,423936,211835,1695744,61046784,curve
round_ar,AR3,earned_forge,checkpoint,17856,20820,2082,1714176,428544,214105,1714176,61710336,curve
round_ar,AR3,earned_forge,checkpoint,18048,20710,2071,1732608,433152,216481,1732608,62373888,curve
round_ar,AR3,earned_forge,checkpoint,18240,20680,2068,1751040,437760,218849,1751040,63037440,curve
round_ar,AR3,earned_forge,checkpoint,18432,20730,2073,1769472,442368,221192,1769472,63700992,curve
round_ar,AR3,earned_forge,checkpoint,18624,21130,2113,1787904,446976,223470,1787904,64364544,curve
round_ar,AR3,earned_forge,checkpoint,18816,20340,2034,1806336,451584,225833,1806336,65028096,curve
round_ar,AR3,earned_forge,checkpoint,19008,20550,2055,1824768,456192,228129,1824768,65691648,curve
round_ar,AR3,earned_forge,checkpoint,19200,20340,2034,1843200,460800,230503,1843200,66355200,curve
round_ar,AR3,earned_forge,checkpoint,19392,19880,1988,1861632,465408,232809,1861632,67018752,curve
round_ar,AR3,earned_forge,checkpoint,19584,20250,2025,1880064,470016,235066,1880064,67682304,curve
round_ar,AR3,earned_forge,checkpoint,19776,20320,2032,1898496,474624,237357,1898496,68345856,curve
round_ar,AR3,earned_forge,checkpoint,19968,20950,2095,1916928,479232,239708,1916928,69009408,curve
round_ar,AR3,earned_forge,checkpoint,20160,20660,2066,1935360,483840,242023,1935360,69672960,curve
round_ar,AR3,earned_forge,checkpoint,20352,20620,2062,1953792,488448,244296,1953792,70336512,curve
round_ar,AR3,earned_forge,checkpoint,20544,20730,2073,1972224,493056,246587,1972224,71000064,curve
round_ar,AR3,earned_forge,checkpoint,20736,20740,2074,1990656,497664,248922,1990656,71663616,curve
round_ar,AR3,earned_forge,checkpoint,20928,20870,2087,2009088,502272,251172,2009088,72327168,curve
round_ar,AR3,earned_forge,checkpoint,21120,20370,2037,2027520,506880,253464,2027520,72990720,curve
round_ar,AR3,earned_forge,checkpoint,21312,20260,2026,2045952,511488,255778,2045952,73654272,curve
round_ar,AR3,earned_forge,checkpoint,21504,20800,2080,2064384,516096,258077,2064384,74317824,curve
round_ar,AR3,earned_forge,checkpoint,21696,20490,2049,2082816,520704,260308,2082816,74981376,curve
round_ar,AR3,earned_forge,checkpoint,21888,21160,2116,2101248,525312,262542,2101248,75644928,curve
round_ar,AR3,earned_forge,checkpoint,22080,20190,2019,2119680,529920,264834,2119680,76308480,curve
round_ar,AR3,earned_forge,checkpoint,22272,20920,2092,2138112,534528,267171,2138112,76972032,curve
round_ar,AR3,earned_forge,checkpoint,22464,20160,2016,2156544,539136,269456,2156544,77635584,curve
round_ar,AR3,earned_forge,checkpoint,22656,20480,2048,2174976,543744,271788,2174976,78299136,curve
round_ar,AR3,earned_forge,checkpoint,22848,20220,2022,2193408,548352,274104,2193408,78962688,curve
round_ar,AR3,earned_forge,checkpoint,23040,20280,2028,2211840,552960,276359,2211840,79626240,curve
round_ar,AR3,earned_forge,checkpoint,23232,20170,2017,2230272,557568,278658,2230272,80289792,curve
round_ar,AR3,earned_forge,checkpoint,23424,20670,2067,2248704,562176,280943,2248704,80953344,curve
round_ar,AR3,earned_forge,checkpoint,23616,20190,2019,2267136,566784,283226,2267136,81616896,curve
round_ar,AR3,earned_forge,checkpoint,23808,20250,2025,2285568,571392,285520,2285568,82280448,curve
round_ar,AR3,earned_forge,checkpoint,24000,20540,2054,2304000,576000,287786,2304000,82944000,curve
round_ar,AR3,earned_forge,checkpoint,24192,20420,2042,2322432,580608,290047,2322432,83607552,curve
round_ar,AR3,earned_forge,checkpoint,24384,20770,2077,2340864,585216,292346,2340864,84271104,curve
round_ar,AR3,earned_forge,checkpoint,24576,20080,2008,2359296,589824,294664,2359296,84934656,curve
round_ar,AR3,earned_forge,checkpoint,24768,20680,2068,2377728,594432,296945,2377728,85598208,curve
round_ar,AR3,earned_forge,checkpoint,24960,20580,2058,2396160,599040,299231,2396160,86261760,curve
round_ar,AR3,earned_forge,checkpoint,25152,20470,2047,2414592,603648,301576,2414592,86925312,curve
round_ar,AR3,earned_forge,checkpoint,25344,20960,2096,2433024,608256,303904,2433024,87588864,curve
round_ar,AR3,earned_forge,checkpoint,25536,20350,2035,2451456,612864,306243,2451456,88252416,curve
round_ar,AR3,earned_forge,checkpoint,25728,21000,2100,2469888,617472,308556,2469888,88915968,curve
round_ar,AR3,earned_forge,checkpoint,25920,20140,2014,2488320,622080,310830,2488320,89579520,curve
round_ar,AR3,earned_forge,checkpoint,26112,20790,2079,2506752,626688,313145,2506752,90243072,curve
round_ar,AR3,earned_forge,checkpoint,26304,20620,2062,2525184,631296,315440,2525184,90906624,curve
round_ar,AR3,earned_forge,checkpoint,26496,20760,2076,2543616,635904,317762,2543616,91570176,curve
round_ar,AR3,earned_forge,checkpoint,26688,20100,2010,2562048,640512,320057,2562048,92233728,curve
round_ar,AR3,earned_forge,checkpoint,26880,20020,2002,2580480,645120,322405,2580480,92897280,curve
round_ar,AR3,earned_forge,checkpoint,27072,20520,2052,2598912,649728,324749,2598912,93560832,curve
round_ar,AR3,earned_forge,checkpoint,27264,20370,2037,2617344,654336,327059,2617344,94224384,curve
round_ar,AR3,earned_forge,checkpoint,27456,20950,2095,2635776,658944,329340,2635776,94887936,curve
round_ar,AR3,earned_forge,checkpoint,27648,20000,2000,2654208,663552,331658,2654208,95551488,curve
round_ar,AR3,earned_forge,checkpoint,27840,20130,2013,2672640,668160,334006,2672640,96215040,curve
round_ar,AR3,earned_forge,checkpoint,28032,20270,2027,2691072,672768,336333,2691072,96878592,curve
round_ar,AR3,earned_forge,checkpoint,28224,20140,2014,2709504,677376,338548,2709504,97542144,curve
round_ar,AR3,earned_forge,checkpoint,28416,20280,2028,2727936,681984,340860,2727936,98205696,curve
round_ar,AR3,earned_forge,checkpoint,28608,20870,2087,2746368,686592,343128,2746368,98869248,curve
round_ar,AR3,earned_forge,checkpoint,28800,20570,2057,2764800,691200,345437,2764800,99532800,curve
round_ar,AR3,earned_forge,checkpoint,28992,20630,2063,2783232,695808,347754,2783232,100196352,curve
round_ar,AR3,earned_forge,checkpoint,29184,20540,2054,2801664,700416,350014,2801664,100859904,curve
round_ar,AR3,earned_forge,checkpoint,29376,20130,2013,2820096,705024,352231,2820096,101523456,curve
round_ar,AR3,earned_forge,checkpoint,29568,20350,2035,2838528,709632,354541,2838528,102187008,curve
round_ar,AR3,earned_forge,checkpoint,29760,20740,2074,2856960,714240,356812,2856960,102850560,curve
round_ar,AR3,earned_forge,checkpoint,29952,20510,2051,2875392,718848,359165,2875392,103514112,curve
round_ar,AR3,earned_forge,checkpoint,30144,20440,2044,2893824,723456,361483,2893824,104177664,curve
round_ar,AR3,earned_forge,checkpoint,30336,20520,2052,2912256,728064,363803,2912256,104841216,curve
round_ar,AR3,earned_forge,checkpoint,30528,20520,2052,2930688,732672,366130,2930688,105504768,curve
round_ar,AR3,earned_forge,checkpoint,30720,20200,2020,2949120,737280,368417,2949120,106168320,curve
round_ar,AR3,earned_forge,checkpoint,30912,20460,2046,2967552,741888,370716,2967552,106831872,curve
round_ar,AR3,earned_forge,checkpoint,31104,20080,2008,2985984,746496,373010,2985984,107495424,curve
round_ar,AR3,earned_forge,checkpoint,31296,20450,2045,3004416,751104,375313,3004416,108158976,curve
round_ar,AR3,earned_forge,checkpoint,31488,20260,2026,3022848,755712,377667,3022848,108822528,curve
round_ar,AR3,earned_forge,checkpoint,31680,20380,2038,3041280,760320,379997,3041280,109486080,curve
round_ar,AR3,earned_forge,checkpoint,31872,20180,2018,3059712,764928,382242,3059712,110149632,curve
round_ar,AR3,earned_forge,checkpoint,32064,20560,2056,3078144,769536,384531,3078144,110813184,curve
round_ar,AR3,earned_forge,checkpoint,32256,20100,2010,3096576,774144,386811,3096576,111476736,curve
round_ar,AR3,earned_forge,checkpoint,32448,20700,2070,3115008,778752,389136,3115008,112140288,curve
round_ar,AR3,earned_forge,checkpoint,32640,20500,2050,3133440,783360,391424,3133440,112803840,curve
round_ar,AR3,earned_forge,checkpoint,32832,20690,2069,3151872,787968,393805,3151872,113467392,curve
round_ar,AR3,earned_forge,checkpoint,33024,20370,2037,3170304,792576,396090,3170304,114130944,curve
round_ar,AR3,earned_forge,checkpoint,33216,21110,2111,3188736,797184,398359,3188736,114794496,curve
round_ar,AR3,earned_forge,checkpoint,33408,19890,1989,3207168,801792,400667,3207168,115458048,curve
round_ar,AR3,earned_forge,checkpoint,33600,20630,2063,3225600,806400,403006,3225600,116121600,curve
round_ar,AR3,earned_forge,checkpoint,33792,20460,2046,3244032,811008,405324,3244032,116785152,curve
round_ar,AR3,earned_forge,checkpoint,33984,20200,2020,3262464,815616,407637,3262464,117448704,curve
round_ar,AR3,earned_forge,checkpoint,34176,20400,2040,3280896,820224,409945,3280896,118112256,curve
round_ar,AR3,earned_forge,checkpoint,34368,20660,2066,3299328,824832,412245,3299328,118775808,curve
round_ar,AR3,earned_forge,checkpoint,34560,20440,2044,3317760,829440,414604,3317760,119439360,curve
round_ar,AR3,earned_forge,checkpoint,34752,20410,2041,3336192,834048,416865,3336192,120102912,curve
round_ar,AR3,earned_forge,checkpoint,34944,20460,2046,3354624,838656,419152,3354624,120766464,curve
round_ar,AR3,earned_forge,checkpoint,35136,20550,2055,3373056,843264,421475,3373056,121430016,curve
round_ar,AR3,earned_forge,checkpoint,35328,21230,2123,3391488,847872,423804,3391488,122093568,curve
round_ar,AR3,earned_forge,checkpoint,35520,21060,2106,3409920,852480,426139,3409920,122757120,curve
round_ar,AR3,earned_forge,checkpoint,35712,20230,2023,3428352,857088,428454,3428352,123420672,curve
round_ar,AR3,earned_forge,checkpoint,35904,20420,2042,3446784,861696,430710,3446784,124084224,curve
round_ar,AR3,earned_forge,checkpoint,36096,20010,2001,3465216,866304,432984,3465216,124747776,curve
round_ar,AR3,earned_forge,checkpoint,36288,20470,2047,3483648,870912,435314,3483648,125411328,curve
round_ar,AR3,earned_forge,checkpoint,36480,20320,2032,3502080,875520,437616,3502080,126074880,curve
round_ar,AR3,earned_forge,checkpoint,36672,20790,2079,3520512,880128,439923,3520512,126738432,curve
round_ar,AR3,earned_forge,checkpoint,36864,20130,2013,3538944,884736,442231,3538944,127401984,curve
round_ar,AR3,earned_forge,checkpoint,37056,20320,2032,3557376,889344,444552,3557376,128065536,curve
round_ar,AR3,earned_forge,checkpoint,37248,20040,2004,3575808,893952,446884,3575808,128729088,curve
round_ar,AR3,earned_forge,checkpoint,37440,20670,2067,3594240,898560,449193,3594240,129392640,curve
round_ar,AR3,earned_forge,checkpoint,37632,20780,2078,3612672,903168,451522,3612672,130056192,curve
round_ar,AR3,earned_forge,checkpoint,37824,20560,2056,3631104,907776,453772,3631104,130719744,curve
round_ar,AR3,earned_forge,checkpoint,38016,20110,2011,3649536,912384,456032,3649536,131383296,curve
round_ar,AR3,earned_forge,checkpoint,38208,20690,2069,3667968,916992,458341,3667968,132046848,curve
round_ar,AR3,earned_forge,checkpoint,38400,20630,2063,3686400,921600,460563,3686400,132710400,curve
round_ar,AR3,earned_forge,checkpoint,38592,20380,2038,3704832,926208,462903,3704832,133373952,curve
round_ar,AR3,earned_forge,checkpoint,38784,21030,2103,3723264,930816,465214,3723264,134037504,curve
round_ar,AR3,earned_forge,checkpoint,38976,20340,2034,3741696,935424,467534,3741696,134701056,curve
round_ar,AR3,earned_forge,checkpoint,39168,20270,2027,3760128,940032,469821,3760128,135364608,curve
round_ar,AR3,earned_forge,checkpoint,39360,20350,2035,3778560,944640,472085,3778560,136028160,curve
round_ar,AR3,earned_forge,checkpoint,39552,20650,2065,3796992,949248,474367,3796992,136691712,curve
round_ar,AR3,earned_forge,checkpoint,39744,20020,2002,3815424,953856,476668,3815424,137355264,curve
round_ar,AR3,earned_forge,checkpoint,39936,20340,2034,3833856,958464,479012,3833856,138018816,curve
round_ar,AR3,earned_forge,checkpoint,40128,21030,2103,3852288,963072,481329,3852288,138682368,curve
round_ar,AR3,earned_forge,checkpoint,40320,20460,2046,3870720,967680,483659,3870720,139345920,curve
round_ar,AR3,earned_forge,checkpoint,40512,20550,2055,3889152,972288,485965,3889152,140009472,curve
round_ar,AR3,earned_forge,checkpoint,40704,20470,2047,3907584,976896,488248,3907584,140673024,curve
round_ar,AR3,earned_forge,checkpoint,40896,19730,1973,3926016,981504,490536,3926016,141336576,curve
round_ar,AR3,earned_forge,checkpoint,41088,20250,2025,3944448,986112,492815,3944448,142000128,curve
round_ar,AR3,earned_forge,checkpoint,41280,20980,2098,3962880,990720,495176,3962880,142663680,curve
round_ar,AR3,earned_forge,checkpoint,41472,20880,2088,3981312,995328,497490,3981312,143327232,curve
round_ar,AR3,earned_forge,checkpoint,41664,20600,2060,3999744,999936,499867,3999744,143990784,curve
round_ar,AR3,earned_forge,checkpoint,41856,20880,2088,4018176,1004544,502178,4018176,144654336,curve
round_ar,AR3,earned_forge,checkpoint,42048,20530,2053,4036608,1009152,504436,4036608,145317888,curve
round_ar,AR3,earned_forge,checkpoint,42240,20940,2094,4055040,1013760,506705,4055040,145981440,curve
round_ar,AR3,earned_forge,checkpoint,42432,20410,2041,4073472,1018368,509011,4073472,146644992,curve
round_ar,AR3,earned_forge,checkpoint,42624,20100,2010,4091904,1022976,511302,4091904,147308544,curve
round_ar,AR3,earned_forge,checkpoint,42816,20820,2082,4110336,1027584,513592,4110336,147972096,curve
round_ar,AR3,earned_forge,checkpoint,43008,20120,2012,4128768,1032192,515910,4128768,148635648,curve
round_ar,AR3,earned_forge,checkpoint,43200,20490,2049,4147200,1036800,518213,4147200,149299200,curve
round_ar,AR3,earned_forge,checkpoint,43392,20640,2064,4165632,1041408,520544,4165632,149962752,curve
round_ar,AR3,earned_forge,checkpoint,43584,20400,2040,4184064,1046016,522805,4184064,150626304,curve
round_ar,AR3,earned_forge,checkpoint,43776,20150,2015,4202496,1050624,525125,4202496,151289856,curve
round_ar,AR3,earned_forge,checkpoint,43968,20320,2032,4220928,1055232,527451,4220928,151953408,curve
round_ar,AR3,earned_forge,checkpoint,44160,20510,2051,4239360,1059840,529752,4239360,152616960,curve
round_ar,AR3,earned_forge,checkpoint,44352,20160,2016,4257792,1064448,532049,4257792,153280512,curve
round_ar,AR3,earned_forge,checkpoint,44544,20850,2085,4276224,1069056,534426,4276224,153944064,curve
round_ar,AR3,earned_forge,checkpoint,44736,20100,2010,4294656,1073664,536613,4294656,154607616,curve
round_ar,AR3,earned_forge,checkpoint,44928,20390,2039,4313088,1078272,538930,4313088,155271168,curve
round_ar,AR3,earned_forge,checkpoint,45120,20510,2051,4331520,1082880,541195,4331520,155934720,curve
round_ar,AR3,earned_forge,checkpoint,45312,20940,2094,4349952,1087488,543506,4349952,156598272,curve
round_ar,AR3,earned_forge,checkpoint,45504,20200,2020,4368384,1092096,545849,4368384,157261824,curve
round_ar,AR3,earned_forge,checkpoint,45696,20250,2025,4386816,1096704,548155,4386816,157925376,curve
round_ar,AR3,earned_forge,checkpoint,45888,20550,2055,4405248,1101312,550457,4405248,158588928,curve
round_ar,AR3,earned_forge,checkpoint,46080,20320,2032,4423680,1105920,552743,4423680,159252480,curve
round_ar,AR3,earned_forge,checkpoint,46272,20480,2048,4442112,1110528,555026,4442112,159916032,curve
round_ar,AR3,earned_forge,checkpoint,46464,20730,2073,4460544,1115136,557302,4460544,160579584,curve
round_ar,AR3,earned_forge,checkpoint,46656,20430,2043,4478976,1119744,559568,4478976,161243136,curve
round_ar,AR3,earned_forge,checkpoint,46848,19970,1997,4497408,1124352,561924,4497408,161906688,curve
round_ar,AR3,earned_forge,checkpoint,47040,20720,2072,4515840,1128960,564220,4515840,162570240,curve
round_ar,AR3,earned_forge,checkpoint,47232,19780,1978,4534272,1133568,566535,4534272,163233792,curve
round_ar,AR3,earned_forge,checkpoint,47424,20380,2038,4552704,1138176,568878,4552704,163897344,curve
round_ar,AR3,earned_forge,checkpoint,47616,19990,1999,4571136,1142784,571144,4571136,164560896,curve
round_ar,AR3,earned_forge,checkpoint,47808,20300,2030,4589568,1147392,573448,4589568,165224448,curve
round_ar,AR3,earned_forge,checkpoint,48000,20770,2077,4608000,1152000,575740,4608000,165888000,curve
round_ar,AR3,earned_forge,checkpoint,48192,20510,2051,4626432,1156608,577991,4626432,166551552,curve
round_ar,AR3,earned_forge,checkpoint,48384,19680,1968,4644864,1161216,580244,4644864,167215104,curve
round_ar,AR3,earned_forge,checkpoint,48576,20500,2050,4663296,1165824,582630,4663296,167878656,curve
round_ar,AR3,earned_forge,checkpoint,48768,20160,2016,4681728,1170432,584925,4681728,168542208,curve
round_ar,AR3,earned_forge,checkpoint,48960,20730,2073,4700160,1175040,587176,4700160,169205760,curve
round_ar,AR3,earned_forge,checkpoint,49152,20740,2074,4718592,1179648,589529,4718592,169869312,curve
round_ar,AR3,earned_forge,checkpoint,49344,20500,2050,4737024,1184256,591794,4737024,170532864,curve
round_ar,AR3,earned_forge,checkpoint,49536,20740,2074,4755456,1188864,594157,4755456,171196416,curve
round_ar,AR3,earned_forge,checkpoint,49728,20690,2069,4773888,1193472,596479,4773888,171859968,curve
round_ar,AR3,earned_forge,checkpoint,49920,20440,2044,4792320,1198080,598794,4792320,172523520,curve
round_ar,AR3,earned_forge,checkpoint,50112,20460,2046,4810752,1202688,601060,4810752,173187072,curve
round_ar,AR3,earned_forge,checkpoint,50304,20300,2030,4829184,1207296,603373,4829184,173850624,curve
round_ar,AR3,earned_forge,checkpoint,50496,20610,2061,4847616,1211904,605703,4847616,174514176,curve
round_ar,AR3,earned_forge,checkpoint,50688,20380,2038,4866048,1216512,607957,4866048,175177728,curve
round_ar,AR3,earned_forge,checkpoint,50880,20530,2053,4884480,1221120,610298,4884480,175841280,curve
round_ar,AR3,earned_forge,checkpoint,51072,20440,2044,4902912,1225728,612656,4902912,176504832,curve
round_ar,AR3,earned_forge,checkpoint,51264,20830,2083,4921344,1230336,614979,4921344,177168384,curve
round_ar,AR3,earned_forge,checkpoint,51456,20850,2085,4939776,1234944,617304,4939776,177831936,curve
round_ar,AR3,earned_forge,checkpoint,51648,21130,2113,4958208,1239552,619605,4958208,178495488,curve
round_ar,AR3,earned_forge,checkpoint,51840,20060,2006,4976640,1244160,621926,4976640,179159040,curve
round_ar,AR3,earned_forge,checkpoint,52032,20540,2054,4995072,1248768,624283,4995072,179822592,curve
round_ar,AR3,earned_forge,checkpoint,52224,20370,2037,5013504,1253376,626652,5013504,180486144,curve
round_ar,AR3,earned_forge,checkpoint,52416,20500,2050,5031936,1257984,628964,5031936,181149696,curve
round_ar,AR3,earned_forge,checkpoint,52608,20180,2018,5050368,1262592,631272,5050368,181813248,curve
