phase,seed,lens_or_arm,target,family,deg,attempt,hit,accepted,false_accept,alias,ev_lb,ev_tb,ev_cmp,ev_k0,stat,true_stat,val_stat,consistent,rank,cov_before,cov_after,r2,tax,tax_corr,evals,note
lab,0xF0235A11CE0FF1CE,LG_gf2,"X02 max_parity",control,0,17,0,0,0,0,0x4E,0xCF,0x36AFB95,1,0.4963,1.0000,0.5051,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X02 max_parity",control,0,18,0,0,0,0,0x00,0x20,0x0000000,0,0.0766,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X02 max_parity",control,0,18,0,0,0,0,0x08,0x10,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X02 max_parity",control,0,18,0,0,0,0,0x48,0x00,0x0000000,0,0.0731,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X02 max_parity",control,0,18,0,0,0,0,0x04,0x00,0x0000000,0,0.0886,0.0000,0.1017,0,0,,,,,,217,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X02 max_parity",control,0,18,0,0,0,0,0x40,0x00,0x0000000,0,0.1257,0.0000,0.0834,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X02 max_parity",control,0,18,0,0,0,0,0xCD,0x32,0x2647FA2,0,0.5009,1.0000,0.5017,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X02 max_parity",control,0,19,0,0,0,0,0x00,0x80,0x0000000,0,0.0851,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X02 max_parity",control,0,19,0,0,0,0,0x40,0x2C,0x0000000,0,0.0600,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X02 max_parity",control,0,19,0,0,0,0,0x48,0x00,0x0000000,0,0.0714,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X02 max_parity",control,0,19,0,0,0,0,0x40,0x00,0x0000000,0,0.1057,0.0000,0.1234,0,0,,,,,,200,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X02 max_parity",control,0,19,0,0,0,0,0x80,0x00,0x0000000,0,0.1354,0.0000,0.0880,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X02 max_parity",control,0,19,0,0,0,0,0x8B,0x36,0x6731E8D,1,0.5131,1.0000,0.5080,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,0,0,0,0,0,0x00,0x04,0x0000000,0,0.2171,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,0,0,0,0,0,0x04,0xAB,0x0000000,0,0.0657,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,0,0,0,0,0,0x24,0x9B,0x0000000,0,0.0554,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,0,0,0,0,0,0xF5,0x00,0x0000000,0,0.0017,0.0000,0.0526,0,0,,,,,,208,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,0,0,0,0,0,0x00,0x04,0x0000000,0,0.2171,0.0000,0.2251,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,0,0,0,0,0,0x85,0x02,0xA1E7E11,0,0.5123,1.0000,0.5074,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,1,0,0,0,0,0x00,0x04,0x0000000,0,0.2080,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,1,0,0,0,0,0x10,0x0E,0x0000000,0,0.0651,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,1,0,0,0,0,0x05,0x00,0x0000000,0,0.0646,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,1,0,0,0,0,0xCF,0x00,0x0000000,0,0.0131,0.0000,0.0549,0,0,,,,,,186,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,1,0,0,0,0,0x00,0x04,0x0000000,0,0.2080,0.0000,0.2434,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,1,0,0,0,0,0xA9,0x2D,0x2D1A8F3,0,0.5269,1.0000,0.4954,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,2,0,0,0,0,0x00,0x02,0x0000000,0,0.2131,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,2,0,0,0,0,0x40,0x1E,0x0000000,0,0.0600,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,2,0,0,0,0,0x09,0xC6,0x0000000,0,0.0549,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,2,0,0,0,0,0xB7,0x00,0x0000000,0,0.0011,0.0000,0.0617,0,0,,,,,,202,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,2,0,0,0,0,0x00,0x02,0x0000000,0,0.2131,0.0000,0.1760,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,2,0,0,0,0,0xE4,0x85,0x8BD354C,1,0.5200,1.0000,0.4823,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,3,0,0,0,0,0x00,0x04,0x0000000,0,0.2223,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,3,0,0,0,0,0x10,0x0E,0x0000000,0,0.0726,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,3,0,0,0,0,0x09,0xA6,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,3,0,0,0,0,0x04,0x00,0x0000000,0,0.0806,0.0000,0.0903,0,0,,,,,,204,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,3,0,0,0,0,0x00,0x04,0x0000000,0,0.2223,0.0000,0.2149,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,3,0,0,0,0,0x3E,0xD9,0xE8B28A4,0,0.5046,1.0000,0.5131,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,4,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,4,0,0,0,0,0x80,0x04,0x0000000,0,0.0703,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,4,0,0,0,0,0x05,0x00,0x0000000,0,0.0663,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,4,0,0,0,0,0x01,0x00,0x0000000,0,0.0800,0.0000,0.0903,0,0,,,,,,195,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,4,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.2011,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,4,0,0,0,0,0xFF,0xB6,0xF2C51E5,0,0.4954,1.0000,0.5183,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,5,0,0,0,0,0x00,0x04,0x0000000,0,0.2234,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,5,0,0,0,0,0x10,0x6B,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,5,0,0,0,0,0x05,0x00,0x0000000,0,0.0617,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,5,0,0,0,0,0x04,0x00,0x0000000,0,0.0891,0.0000,0.0731,0,0,,,,,,202,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,5,0,0,0,0,0x00,0x04,0x0000000,0,0.2234,0.0000,0.2126,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,5,0,0,0,0,0x64,0x3C,0x5EA663F,1,0.5137,1.0000,0.5109,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,6,0,0,0,0,0x00,0x04,0x0000000,0,0.2297,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,6,0,0,0,0,0x04,0x03,0x0000000,0,0.0720,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,6,0,0,0,0,0x82,0x74,0x0000000,0,0.0617,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,6,0,0,0,0,0x04,0x00,0x0000000,0,0.0697,0.0000,0.1120,0,0,,,,,,201,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,6,0,0,0,0,0x00,0x04,0x0000000,0,0.2297,0.0000,0.2000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,6,0,0,0,0,0x81,0x96,0xCD418AC,1,0.5151,1.0000,0.5086,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,7,0,0,0,0,0x00,0x02,0x0000000,0,0.2120,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,7,0,0,0,0,0x10,0x0E,0x0000000,0,0.0640,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,7,0,0,0,0,0x05,0x00,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,7,0,0,0,0,0x04,0x00,0x0000000,0,0.0857,0.0000,0.0800,0,0,,,,,,209,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,7,0,0,0,0,0x00,0x02,0x0000000,0,0.2120,0.0000,0.1783,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,7,0,0,0,0,0x3B,0xD8,0x0FECE87,0,0.5106,1.0000,0.4766,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,8,0,0,0,0,0x00,0x04,0x0000000,0,0.2251,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,8,0,0,0,0,0x20,0x49,0x0000000,0,0.0577,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,8,0,0,0,0,0x14,0xA3,0x0000000,0,0.0611,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,8,0,0,0,0,0x4B,0x00,0x0000000,0,0.0080,0.0000,0.0583,0,0,,,,,,196,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,8,0,0,0,0,0x00,0x04,0x0000000,0,0.2251,0.0000,0.2091,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,8,0,0,0,0,0x06,0x79,0xABD4E88,1,0.5086,1.0000,0.5063,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,9,0,0,0,0,0x00,0x04,0x0000000,0,0.2114,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,9,0,0,0,0,0x04,0xA3,0x0000000,0,0.0611,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,9,0,0,0,0,0x81,0x5C,0x0000000,0,0.0520,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,9,0,0,0,0,0x01,0x00,0x0000000,0,0.0794,0.0000,0.0914,0,0,,,,,,205,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,9,0,0,0,0,0x00,0x04,0x0000000,0,0.2114,0.0000,0.2366,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,9,0,0,0,0,0x48,0x86,0x698FF05,1,0.5234,1.0000,0.5126,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,10,0,0,0,0,0x00,0x04,0x0000000,0,0.2229,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,10,0,0,0,0,0x10,0x0E,0x0000000,0,0.0611,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,10,0,0,0,0,0x05,0x00,0x0000000,0,0.0691,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,10,0,0,0,0,0x04,0x00,0x0000000,0,0.0777,0.0000,0.0960,0,0,,,,,,194,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,10,0,0,0,0,0x00,0x04,0x0000000,0,0.2229,0.0000,0.2137,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,10,0,0,0,0,0x31,0xF8,0xAB444BE,1,0.5103,1.0000,0.5126,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,11,0,0,0,0,0x00,0x04,0x0000000,0,0.2131,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,11,0,0,0,0,0x10,0x0E,0x0000000,0,0.0537,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,11,0,0,0,0,0x09,0xC6,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,11,0,0,0,0,0xA7,0x00,0x0000000,0,0.0023,0.0000,0.0457,0,0,,,,,,182,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,11,0,0,0,0,0x00,0x04,0x0000000,0,0.2131,0.0000,0.2331,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,11,0,0,0,0,0x01,0x23,0xBB3F113,0,0.5131,1.0000,0.4869,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,12,0,0,0,0,0x00,0x04,0x0000000,0,0.2206,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,12,0,0,0,0,0x20,0x1F,0x0000000,0,0.0554,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,12,0,0,0,0,0x41,0x88,0x0000000,0,0.0651,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,12,0,0,0,0,0x01,0x00,0x0000000,0,0.0960,0.0000,0.0583,0,0,,,,,,194,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,12,0,0,0,0,0x00,0x04,0x0000000,0,0.2206,0.0000,0.2183,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,12,0,0,0,0,0x8B,0xF1,0x22C95FB,0,0.5000,1.0000,0.5109,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,13,0,0,0,0,0x00,0x04,0x0000000,0,0.2086,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,13,0,0,0,0,0x10,0x0E,0x0000000,0,0.0657,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,13,0,0,0,0,0x41,0xA8,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,13,0,0,0,0,0x01,0x00,0x0000000,0,0.0891,0.0000,0.0720,0,0,,,,,,261,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,13,0,0,0,0,0x00,0x04,0x0000000,0,0.2086,0.0000,0.2423,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,13,0,0,0,0,0xF1,0xD6,0x89DAD05,0,0.5020,1.0000,0.4937,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,14,0,0,0,0,0x00,0x04,0x0000000,0,0.2143,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,14,0,0,0,0,0x10,0x0E,0x0000000,0,0.0634,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,14,0,0,0,0,0x81,0x5C,0x0000000,0,0.0543,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,14,0,0,0,0,0x74,0x00,0x0000000,0,0.0046,0.0000,0.0526,0,0,,,,,,199,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,14,0,0,0,0,0x00,0x04,0x0000000,0,0.2143,0.0000,0.2309,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,14,0,0,0,0,0x2C,0x17,0xFE5C243,0,0.5131,1.0000,0.5046,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,15,0,0,0,0,0x00,0x04,0x0000000,0,0.2291,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,15,0,0,0,0,0x04,0xA3,0x0000000,0,0.0651,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,15,0,0,0,0,0x42,0x19,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,15,0,0,0,0,0x5F,0x00,0x0000000,0,0.0006,0.0000,0.0320,0,0,,,,,,201,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,15,0,0,0,0,0x00,0x04,0x0000000,0,0.2291,0.0000,0.2011,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,15,0,0,0,0,0xA8,0x96,0x8E3A9C0,1,0.5051,1.0000,0.5103,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,16,0,0,0,0,0x00,0x04,0x0000000,0,0.2229,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,16,0,0,0,0,0x10,0x6B,0x0000000,0,0.0623,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,16,0,0,0,0,0x05,0x00,0x0000000,0,0.0669,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,16,0,0,0,0,0x04,0x00,0x0000000,0,0.0891,0.0000,0.0731,0,0,,,,,,195,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,16,0,0,0,0,0x00,0x04,0x0000000,0,0.2229,0.0000,0.2137,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,16,0,0,0,0,0x78,0xA0,0xE186A05,1,0.5066,1.0000,0.4789,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,17,0,0,0,0,0x00,0x04,0x0000000,0,0.2029,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,17,0,0,0,0,0x10,0x0E,0x0000000,0,0.0549,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,17,0,0,0,0,0x24,0x9B,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,17,0,0,0,0,0x04,0x00,0x0000000,0,0.0891,0.0000,0.0731,0,0,,,,,,201,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,17,0,0,0,0,0x00,0x04,0x0000000,0,0.2029,0.0000,0.2537,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,17,0,0,0,0,0xE4,0x52,0x1FA17B8,0,0.5006,1.0000,0.5183,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,18,0,0,0,0,0x00,0x04,0x0000000,0,0.2120,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,18,0,0,0,0,0x04,0xA3,0x0000000,0,0.0731,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,18,0,0,0,0,0x11,0x84,0x0000000,0,0.0566,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,18,0,0,0,0,0x04,0x00,0x0000000,0,0.0800,0.0000,0.0914,0,0,,,,,,198,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,18,0,0,0,0,0x00,0x04,0x0000000,0,0.2120,0.0000,0.2354,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,18,0,0,0,0,0xCA,0x7A,0x55057FA,1,0.5014,1.0000,0.4966,0,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"X03 rank2_eq1",control,0,19,0,0,0,0,0x00,0x04,0x0000000,0,0.2217,0.0000,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"X03 rank2_eq1",control,0,19,0,0,0,0,0x04,0xA3,0x0000000,0,0.0623,0.0000,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"X03 rank2_eq1",control,0,19,0,0,0,0,0x06,0x70,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"X03 rank2_eq1",control,0,19,0,0,0,0,0x01,0x00,0x0000000,0,0.0737,0.0000,0.1029,0,0,,,,,,210,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"X03 rank2_eq1",control,0,19,0,0,0,0,0x00,0x04,0x0000000,0,0.2217,0.0000,0.2160,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"X03 rank2_eq1",control,0,19,0,0,0,0,0xE6,0x5C,0x3085C7E,0,0.5080,1.0000,0.5091,0,45,,,,,,1,
pipeline,0xF0235A11CE0FF1CE,revision,"C01 XOR 0x0F",xor_popcount,4,0,0,,,,,,,,0.4851,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C02 parity XOR 0x33",xor_popcount,4,0,0,,,,,,,,0.5023,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C03 XOR 0x55",xor_popcount,4,0,0,,,,,,,,0.5029,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C04 XOR 0xAA",xor_popcount,4,0,0,,,,,,,,0.5120,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C05 XOR 0x3C",xor_popcount,4,0,0,,,,,,,,0.4971,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C06 XOR 0x66",xor_popcount,4,0,0,,,,,,,,0.5086,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C07 XOR 0x99",xor_popcount,4,0,0,,,,,,,,0.5040,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C08 parity count",mod_synthesis,8,0,1,,,,,,,,1.0000,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C09 inv parity",pipeline,28,0,0,,,,,,,,0.4766,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C10 parity XOR 0x0F",xor_popcount,4,0,0,,,,,,,,0.4851,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,revision,"C11 XOR 0x37",xor_popcount,5,0,0,,,,,,,,0.5074,,,,,,,,,,,
pipeline,0xF0235A11CE0FF1CE,aimed_v1,"C01 XOR 0x0F",xor_popcount,4,0,0,,,,0x14,,,,0.5297,,,,,0.4851,0.4931,-0.0505,novel,0.7746,436,"mono=0x14@0.530;walsh=0x33@0.534;lens=th3;grown=0x14@0.529"
