split,seed,arm,grammar,mask,modulus,residue,base_rate,fixed_menu_val,random_val,selected_val,test_acc,reconstruction_proxy_test,validity
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,21,3,2,0.2887,,,0.5726,0.5794,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,22,2,0,0.2887,,,0.4806,0.4720,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,22,2,1,0.2887,,,0.5194,0.5280,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,22,3,0,0.2887,,,0.5697,0.5651,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,22,3,1,0.2887,,,0.5646,0.5674,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,22,3,2,0.2887,,,0.5703,0.5937,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,23,2,0,0.2887,,,0.4691,0.4623,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,23,2,1,0.2887,,,0.5309,0.5377,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,23,3,0,0.2887,,,0.5531,0.5406,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,23,3,1,0.2887,,,0.5754,0.5874,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,23,3,2,0.2887,,,0.5760,0.5983,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,24,2,0,0.2887,,,0.4623,0.4566,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,24,2,1,0.2887,,,0.5377,0.5434,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,24,3,0,0.2887,,,0.6011,0.5954,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,24,3,1,0.2887,,,0.5069,0.5126,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,24,3,2,0.2887,,,0.5966,0.6183,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,25,2,0,0.2887,,,0.4749,0.4766,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,25,2,1,0.2887,,,0.5251,0.5234,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,25,3,0,0.2887,,,0.5766,0.5789,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,25,3,1,0.2887,,,0.5754,0.5880,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,25,3,2,0.2887,,,0.5526,0.5594,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,26,2,0,0.2887,,,0.4531,0.4846,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,26,2,1,0.2887,,,0.5469,0.5154,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,26,3,0,0.2887,,,0.5954,0.5949,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,26,3,1,0.2887,,,0.5634,0.5726,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,26,3,2,0.2887,,,0.5457,0.5589,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,27,2,0,0.2887,,,0.4743,0.4669,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,27,2,1,0.2887,,,0.5257,0.5331,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,27,3,0,0.2887,,,0.5326,0.5400,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,27,3,1,0.2887,,,0.6177,0.6194,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,27,3,2,0.2887,,,0.5543,0.5669,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,28,2,0,0.2887,,,0.4600,0.4760,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,28,2,1,0.2887,,,0.5400,0.5240,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,28,3,0,0.2887,,,0.5823,0.5720,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,28,3,1,0.2887,,,0.5657,0.5954,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,28,3,2,0.2887,,,0.5566,0.5589,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,29,2,0,0.2887,,,0.4811,0.4720,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,29,2,1,0.2887,,,0.5189,0.5280,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,29,3,0,0.2887,,,0.5417,0.5411,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,29,3,1,0.2887,,,0.6029,0.6251,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,29,3,2,0.2887,,,0.5600,0.5600,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,30,2,0,0.2887,,,0.4840,0.4726,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,30,2,1,0.2887,,,0.5160,0.5274,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,30,3,0,0.2887,,,0.5303,0.5543,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,30,3,1,0.2887,,,0.6017,0.5943,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,30,3,2,0.2887,,,0.5726,0.5777,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,31,2,0,0.2887,,,0.4589,0.4800,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,31,2,1,0.2887,,,0.5411,0.5200,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,31,3,0,0.2887,,,0.5646,0.5983,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,31,3,1,0.2887,,,0.5611,0.5594,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,31,3,2,0.2887,,,0.5789,0.5686,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,32,2,0,0.2887,,,0.4783,0.4651,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,32,2,1,0.2887,,,0.5217,0.5349,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,32,3,0,0.2887,,,0.5206,0.5097,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,32,3,1,0.2887,,,0.6097,0.6377,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,32,3,2,0.2887,,,0.5743,0.5789,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,33,2,0,0.2887,,,0.4594,0.4389,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,33,2,1,0.2887,,,0.5406,0.5611,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,33,3,0,0.2887,,,0.5611,0.5909,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,33,3,1,0.2887,,,0.5760,0.5623,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,33,3,2,0.2887,,,0.5674,0.5731,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,34,2,0,0.2887,,,0.4714,0.4349,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,34,2,1,0.2887,,,0.5286,0.5651,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,34,3,0,0.2887,,,0.5526,0.5811,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,34,3,1,0.2887,,,0.5606,0.5800,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,34,3,2,0.2887,,,0.5914,0.5651,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,35,2,0,0.2887,,,0.4714,0.4931,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,35,2,1,0.2887,,,0.5286,0.5069,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,35,3,0,0.2887,,,0.5577,0.5749,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,35,3,1,0.2887,,,0.5617,0.5589,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,35,3,2,0.2887,,,0.5851,0.5926,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,36,2,0,0.2887,,,0.4606,0.4537,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,36,2,1,0.2887,,,0.5394,0.5463,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,36,3,0,0.2887,,,0.5651,0.5811,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,36,3,1,0.2887,,,0.5691,0.5726,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,36,3,2,0.2887,,,0.5703,0.5726,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,37,2,0,0.2887,,,0.4743,0.4834,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,37,2,1,0.2887,,,0.5257,0.5166,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,37,3,0,0.2887,,,0.5474,0.5623,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,37,3,1,0.2887,,,0.5697,0.5954,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,37,3,2,0.2887,,,0.5874,0.5686,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,38,2,0,0.2887,,,0.4926,0.4766,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,38,2,1,0.2887,,,0.5074,0.5234,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,38,3,0,0.2887,,,0.5663,0.5514,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,38,3,1,0.2887,,,0.5749,0.5891,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,38,3,2,0.2887,,,0.5634,0.5857,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,39,2,0,0.2887,,,0.4669,0.4823,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,39,2,1,0.2887,,,0.5331,0.5177,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,39,3,0,0.2887,,,0.5651,0.5469,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,39,3,1,0.2887,,,0.5714,0.5914,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,39,3,2,0.2887,,,0.5680,0.5880,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,40,2,0,0.2887,,,0.4760,0.4543,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,40,2,1,0.2887,,,0.5240,0.5457,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,40,3,0,0.2887,,,0.5943,0.6211,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,40,3,1,0.2887,,,0.5114,0.4949,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,40,3,2,0.2887,,,0.5989,0.6103,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,41,2,0,0.2887,,,0.4640,0.4657,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,41,2,1,0.2887,,,0.5360,0.5343,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,41,3,0,0.2887,,,0.5840,0.5806,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,41,3,1,0.2887,,,0.5697,0.5720,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,41,3,2,0.2887,,,0.5509,0.5737,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,42,2,0,0.2887,,,0.4600,0.4674,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,42,2,1,0.2887,,,0.5400,0.5326,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,42,3,0,0.2887,,,0.5909,0.5851,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,42,3,1,0.2887,,,0.5766,0.5960,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,42,3,2,0.2887,,,0.5371,0.5451,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,43,2,0,0.2887,,,0.4840,0.4880,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,43,2,1,0.2887,,,0.5160,0.5120,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,43,3,0,0.2887,,,0.5440,0.5549,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,43,3,1,0.2887,,,0.6154,0.6074,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,43,3,2,0.2887,,,0.5451,0.5640,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,44,2,0,0.2887,,,0.4720,0.4509,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,44,2,1,0.2887,,,0.5280,0.5491,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,44,3,0,0.2887,,,0.5920,0.5920,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,44,3,1,0.2887,,,0.5503,0.5777,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,44,3,2,0.2887,,,0.5623,0.5566,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,45,2,0,0.2887,,,0.4754,0.4783,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,45,2,1,0.2887,,,0.5246,0.5217,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,45,3,0,0.2887,,,0.5531,0.5411,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,45,3,1,0.2887,,,0.5903,0.6166,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,45,3,2,0.2887,,,0.5611,0.5686,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,46,2,0,0.2887,,,0.4743,0.4691,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,46,2,1,0.2887,,,0.5257,0.5309,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,46,3,0,0.2887,,,0.5560,0.5743,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,46,3,1,0.2887,,,0.5931,0.5966,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,46,3,2,0.2887,,,0.5554,0.5554,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,47,2,0,0.2887,,,0.4851,0.4851,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,47,2,1,0.2887,,,0.5149,0.5149,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,47,3,0,0.2887,,,0.5714,0.5857,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,47,3,1,0.2887,,,0.5589,0.5651,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,47,3,2,0.2887,,,0.5743,0.5754,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,48,2,0,0.2887,,,0.4491,0.4486,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,48,2,1,0.2887,,,0.5509,0.5514,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,48,3,0,0.2887,,,0.5566,0.5971,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,48,3,1,0.2887,,,0.5571,0.5657,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,48,3,2,0.2887,,,0.5909,0.5634,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,49,2,0,0.2887,,,0.4691,0.4931,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,49,2,1,0.2887,,,0.5309,0.5069,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,49,3,0,0.2887,,,0.5611,0.5514,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,49,3,1,0.2887,,,0.5789,0.5886,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,49,3,2,0.2887,,,0.5646,0.5863,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,50,2,0,0.2887,,,0.4834,0.4657,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,50,2,1,0.2887,,,0.5166,0.5343,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,50,3,0,0.2887,,,0.5726,0.5577,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,50,3,1,0.2887,,,0.5549,0.5646,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,50,3,2,0.2887,,,0.5771,0.6040,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,51,2,0,0.2887,,,0.4777,0.4554,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,51,2,1,0.2887,,,0.5223,0.5446,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,51,3,0,0.2887,,,0.5589,0.5469,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,51,3,1,0.2887,,,0.5789,0.5840,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,51,3,2,0.2887,,,0.5669,0.5954,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,52,2,0,0.2887,,,0.4954,0.4954,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,52,2,1,0.2887,,,0.5046,0.5046,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,52,3,0,0.2887,,,0.5874,0.5617,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,52,3,1,0.2887,,,0.5674,0.5857,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,52,3,2,0.2887,,,0.5497,0.5789,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,53,2,0,0.2887,,,0.4589,0.4611,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,53,2,1,0.2887,,,0.5411,0.5389,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,53,3,0,0.2887,,,0.5634,0.5423,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,53,3,1,0.2887,,,0.5863,0.5863,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,53,3,2,0.2887,,,0.5549,0.5977,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,54,2,0,0.2887,,,0.4840,0.4366,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,54,2,1,0.2887,,,0.5160,0.5634,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,54,3,0,0.2887,,,0.5606,0.5571,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,54,3,1,0.2887,,,0.5720,0.5891,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,54,3,2,0.2887,,,0.5720,0.5800,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,55,2,0,0.2887,,,0.4994,0.4743,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,55,2,1,0.2887,,,0.5006,0.5257,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,55,3,0,0.2887,,,0.5771,0.5869,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,55,3,1,0.2887,,,0.5731,0.5697,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,55,3,2,0.2887,,,0.5543,0.5697,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,56,2,0,0.2887,,,0.4903,0.4657,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,56,2,1,0.2887,,,0.5097,0.5343,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,56,3,0,0.2887,,,0.5806,0.5897,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,56,3,1,0.2887,,,0.5766,0.5783,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,56,3,2,0.2887,,,0.5474,0.5583,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,57,2,0,0.2887,,,0.4634,0.4634,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,57,2,1,0.2887,,,0.5366,0.5366,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,57,3,0,0.2887,,,0.5394,0.5354,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,57,3,1,0.2887,,,0.6114,0.6029,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,57,3,2,0.2887,,,0.5537,0.5880,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,58,2,0,0.2887,,,0.4731,0.4920,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,58,2,1,0.2887,,,0.5269,0.5080,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,58,3,0,0.2887,,,0.5394,0.5526,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,58,3,1,0.2887,,,0.6051,0.5971,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,58,3,2,0.2887,,,0.5600,0.5766,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,59,2,0,0.2887,,,0.4674,0.4771,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,59,2,1,0.2887,,,0.5326,0.5229,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,59,3,0,0.2887,,,0.5846,0.5680,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,59,3,1,0.2887,,,0.5634,0.5760,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,59,3,2,0.2887,,,0.5566,0.5823,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,60,2,0,0.2887,,,0.4771,0.4794,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,60,2,1,0.2887,,,0.5229,0.5206,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,60,3,0,0.2887,,,0.5240,0.5389,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,60,3,1,0.2887,,,0.6223,0.6206,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,60,3,2,0.2887,,,0.5583,0.5669,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,61,2,0,0.2887,,,0.4646,0.4611,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,61,2,1,0.2887,,,0.5354,0.5389,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,61,3,0,0.2887,,,0.5834,0.5983,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,61,3,1,0.2887,,,0.5606,0.5560,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,61,3,2,0.2887,,,0.5606,0.5720,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,62,2,0,0.2887,,,0.4851,0.4583,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,62,2,1,0.2887,,,0.5149,0.5417,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,62,3,0,0.2887,,,0.5640,0.5846,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,62,3,1,0.2887,,,0.5657,0.5617,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,62,3,2,0.2887,,,0.5749,0.5800,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,63,2,0,0.2887,,,0.4709,0.4457,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,63,2,1,0.2887,,,0.5291,0.5543,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,63,3,0,0.2887,,,0.5589,0.5874,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,63,3,1,0.2887,,,0.5749,0.5583,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,63,3,2,0.2887,,,0.5709,0.5806,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,64,2,0,0.2887,,,0.4766,0.4526,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,64,2,1,0.2887,,,0.5234,0.5474,,RAW
heldout,0xA71C0000000000A4,grammar_enumeration,directed_partition_compare_mod,64,3,0,0.2887,,,0.4874,0.4823,,RAW
