iter,T,value,min_pair,best_value,best_min_pair,accepted
2375,0.0697,978,28,978,28,1
2376,0.0695,978,28,978,28,1
2377,0.0694,978,28,978,28,1
2378,0.0693,978,28,978,28,1
2379,0.0691,978,28,978,28,1
2380,0.0690,978,28,978,28,1
2381,0.0689,978,28,978,28,1
2382,0.0687,978,28,978,28,0
2383,0.0686,978,28,978,28,1
2384,0.0684,978,28,978,28,0
2385,0.0683,978,28,978,28,1
2386,0.0682,978,28,978,28,1
2387,0.0680,978,28,978,28,1
2388,0.0679,978,28,978,28,1
2389,0.0678,978,28,978,28,1
2390,0.0676,978,28,978,28,1
2391,0.0675,978,28,978,28,0
2392,0.0674,978,28,978,28,1
2393,0.0672,978,28,978,28,0
2394,0.0671,978,28,978,28,1
2395,0.0670,978,28,978,28,1
2396,0.0668,978,28,978,28,1
2397,0.0667,978,28,978,28,0
2398,0.0666,978,28,978,28,1
2399,0.0664,978,28,978,28,1
2400,0.0663,978,28,978,28,1
2401,0.0662,978,28,978,28,1
2402,0.0660,978,28,978,28,1
2403,0.0659,978,28,978,28,0
2404,0.0658,978,28,978,28,1
2405,0.0656,978,28,978,28,1
2406,0.0655,978,28,978,28,1
2407,0.0654,978,28,978,28,1
2408,0.0652,978,28,978,28,1
2409,0.0651,978,28,978,28,1
2410,0.0650,978,28,978,28,1
2411,0.0648,978,28,978,28,1
2412,0.0647,978,28,978,28,1
2413,0.0646,978,28,978,28,1
2414,0.0645,978,28,978,28,1
2415,0.0643,978,28,978,28,0
2416,0.0642,978,28,978,28,1
2417,0.0641,978,28,978,28,1
2418,0.0639,978,28,978,28,1
2419,0.0638,978,28,978,28,1
2420,0.0637,978,28,978,28,0
2421,0.0636,978,28,978,28,1
2422,0.0634,978,28,978,28,1
2423,0.0633,978,28,978,28,0
2424,0.0632,978,28,978,28,1
2425,0.0631,978,28,978,28,1
2426,0.0629,978,28,978,28,1
2427,0.0628,978,28,978,28,1
2428,0.0627,978,28,978,28,0
2429,0.0626,978,28,978,28,1
2430,0.0624,978,28,978,28,1
2431,0.0623,978,28,978,28,1
2432,0.0622,978,28,978,28,0
2433,0.0621,978,28,978,28,1
2434,0.0619,978,28,978,28,1
2435,0.0618,978,28,978,28,0
2436,0.0617,978,28,978,28,1
2437,0.0616,978,28,978,28,1
2438,0.0614,978,28,978,28,0
2439,0.0613,978,28,978,28,1
2440,0.0612,978,28,978,28,1
2441,0.0611,978,28,978,28,1
2442,0.0610,978,28,978,28,1
2443,0.0608,978,28,978,28,0
2444,0.0607,978,28,978,28,1
2445,0.0606,978,28,978,28,1
2446,0.0605,978,28,978,28,1
2447,0.0603,978,28,978,28,1
2448,0.0602,978,28,978,28,1
2449,0.0601,978,28,978,28,0
2450,0.0600,978,28,978,28,1
2451,0.0599,978,28,978,28,0
2452,0.0598,978,28,978,28,1
2453,0.0596,981,26,981,26,1
2454,0.0595,981,26,981,26,0
2455,0.0594,981,26,981,26,1
2456,0.0593,981,26,981,26,0
2457,0.0592,981,26,981,26,1
2458,0.0590,981,26,981,26,1
2459,0.0589,981,26,981,26,1
2460,0.0588,981,26,981,26,1
2461,0.0587,981,26,981,26,0
2462,0.0586,981,26,981,26,1
2463,0.0585,981,26,981,26,1
2464,0.0583,981,26,981,26,1
2465,0.0582,981,26,981,26,1
2466,0.0581,981,26,981,26,1
2467,0.0580,981,26,981,26,1
2468,0.0579,981,26,981,26,1
2469,0.0578,981,26,981,26,1
2470,0.0576,981,26,981,26,1
2471,0.0575,981,26,981,26,1
2472,0.0574,981,26,981,26,1
2473,0.0573,981,26,981,26,1
2474,0.0572,981,26,981,26,1
2475,0.0571,981,26,981,26,1
2476,0.0570,981,26,981,26,1
2477,0.0568,981,26,981,26,1
2478,0.0567,981,26,981,26,1
2479,0.0566,981,26,981,26,1
2480,0.0565,981,26,981,26,0
2481,0.0564,981,26,981,26,0
2482,0.0563,981,26,981,26,1
2483,0.0562,981,26,981,26,0
2484,0.0561,981,26,981,26,1
2485,0.0559,981,26,981,26,0
2486,0.0558,981,26,981,26,1
2487,0.0557,981,26,981,26,0
2488,0.0556,981,26,981,26,0
2489,0.0555,981,26,981,26,0
2490,0.0554,981,26,981,26,1
2491,0.0553,981,26,981,26,0
2492,0.0552,981,26,981,26,0
2493,0.0551,981,26,981,26,1
2494,0.0549,981,26,981,26,1
2495,0.0548,981,26,981,26,1
2496,0.0547,981,26,981,26,1
2497,0.0546,981,26,981,26,1
2498,0.0545,981,26,981,26,1
2499,0.0544,981,26,981,26,1
2500,0.0543,981,26,981,26,1
2501,0.0542,981,26,981,26,1
2502,0.0541,981,26,981,26,1
2503,0.0540,981,26,981,26,1
2504,0.0539,981,26,981,26,0
2505,0.0537,981,26,981,26,1
2506,0.0536,981,26,981,26,0
2507,0.0535,981,26,981,26,0
2508,0.0534,981,26,981,26,1
2509,0.0533,981,26,981,26,1
2510,0.0532,981,26,981,26,1
2511,0.0531,981,26,981,26,1
2512,0.0530,981,26,981,26,1
2513,0.0529,981,26,981,26,1
2514,0.0528,981,26,981,26,1
2515,0.0527,981,26,981,26,1
2516,0.0526,981,26,981,26,1
2517,0.0525,981,26,981,26,1
2518,0.0524,981,26,981,26,1
2519,0.0523,981,26,981,26,1
2520,0.0522,981,26,981,26,1
2521,0.0521,981,26,981,26,1
2522,0.0520,981,26,981,26,1
2523,0.0519,981,26,981,26,1
2524,0.0517,981,26,981,26,1
2525,0.0516,981,26,981,26,1
2526,0.0515,981,26,981,26,1
2527,0.0514,981,26,981,26,1
2528,0.0513,981,26,981,26,1
2529,0.0512,981,26,981,26,0
2530,0.0511,981,26,981,26,1
2531,0.0510,981,26,981,26,1
2532,0.0509,981,26,981,26,1
2533,0.0508,981,26,981,26,1
2534,0.0507,981,26,981,26,1
2535,0.0506,981,26,981,26,1
2536,0.0505,981,26,981,26,0
2537,0.0504,981,26,981,26,1
2538,0.0503,981,26,981,26,1
2539,0.0502,981,26,981,26,1
2540,0.0501,981,26,981,26,1
2541,0.0500,981,26,981,26,1
2542,0.0499,981,26,981,26,1
2543,0.0498,981,26,981,26,1
2544,0.0497,981,26,981,26,1
2545,0.0496,981,26,981,26,0
2546,0.0495,981,26,981,26,1
2547,0.0494,981,26,981,26,1
2548,0.0493,981,26,981,26,1
2549,0.0492,981,26,981,26,1
2550,0.0491,981,26,981,26,1
2551,0.0490,981,26,981,26,1
2552,0.0489,981,26,981,26,1
2553,0.0488,981,26,981,26,0
2554,0.0487,981,26,981,26,1
2555,0.0486,981,26,981,26,1
2556,0.0485,981,26,981,26,1
2557,0.0484,981,26,981,26,1
2558,0.0484,981,26,981,26,0
2559,0.0483,981,26,981,26,1
2560,0.0482,981,26,981,26,1
2561,0.0481,981,26,981,26,1
2562,0.0480,981,26,981,26,1
2563,0.0479,981,26,981,26,1
2564,0.0478,981,26,981,26,1
2565,0.0477,981,26,981,26,1
2566,0.0476,981,26,981,26,1
2567,0.0475,981,26,981,26,1
2568,0.0474,981,26,981,26,0
2569,0.0473,981,26,981,26,1
2570,0.0472,981,26,981,26,1
2571,0.0471,981,26,981,26,1
2572,0.0470,981,26,981,26,1
2573,0.0469,981,26,981,26,0
2574,0.0468,981,26,981,26,1
2575,0.0467,981,26,981,26,1
2576,0.0466,981,26,981,26,1
2577,0.0466,981,26,981,26,1
2578,0.0465,981,26,981,26,0
2579,0.0464,981,26,981,26,1
2580,0.0463,981,26,981,26,1
2581,0.0462,981,26,981,26,1
2582,0.0461,981,26,981,26,1
2583,0.0460,981,26,981,26,1
2584,0.0459,981,26,981,26,1
2585,0.0458,981,26,981,26,1
2586,0.0457,981,26,981,26,1
2587,0.0456,981,26,981,26,0
2588,0.0455,981,26,981,26,1
2589,0.0454,981,26,981,26,1
2590,0.0454,981,26,981,26,1
2591,0.0453,981,26,981,26,1
2592,0.0452,981,26,981,26,1
2593,0.0451,981,26,981,26,1
2594,0.0450,981,26,981,26,1
2595,0.0449,981,26,981,26,0
2596,0.0448,981,26,981,26,1
2597,0.0447,981,26,981,26,1
2598,0.0446,981,26,981,26,1
2599,0.0445,981,26,981,26,1
2600,0.0445,981,26,981,26,1
2601,0.0444,981,26,981,26,1
2602,0.0443,981,26,981,26,0
2603,0.0442,981,26,981,26,1
2604,0.0441,981,26,981,26,0
2605,0.0440,981,26,981,26,1
2606,0.0439,981,26,981,26,0
2607,0.0438,981,26,981,26,1
2608,0.0438,981,26,981,26,0
2609,0.0437,981,26,981,26,1
2610,0.0436,981,26,981,26,1
2611,0.0435,981,26,981,26,1
2612,0.0434,981,26,981,26,1
2613,0.0433,981,26,981,26,1
2614,0.0432,981,26,981,26,0
2615,0.0431,981,26,981,26,1
2616,0.0431,981,26,981,26,1
2617,0.0430,981,26,981,26,0
2618,0.0429,981,26,981,26,1
2619,0.0428,981,26,981,26,1
2620,0.0427,981,26,981,26,1
2621,0.0426,981,26,981,26,1
2622,0.0425,981,26,981,26,1
2623,0.0425,981,26,981,26,1
2624,0.0424,981,26,981,26,1
2625,0.0423,981,26,981,26,1
2626,0.0422,981,26,981,26,1
2627,0.0421,981,26,981,26,0
2628,0.0420,981,26,981,26,1
2629,0.0420,981,26,981,26,1
2630,0.0419,981,26,981,26,1
2631,0.0418,981,26,981,26,1
2632,0.0417,981,26,981,26,1
2633,0.0416,981,26,981,26,0
2634,0.0415,981,26,981,26,1
2635,0.0415,981,26,981,26,1
2636,0.0414,981,26,981,26,0
2637,0.0413,981,26,981,26,1
2638,0.0412,981,26,981,26,1
2639,0.0411,981,26,981,26,1
2640,0.0410,981,26,981,26,1
2641,0.0410,981,26,981,26,0
2642,0.0409,981,26,981,26,0
2643,0.0408,981,26,981,26,1
2644,0.0407,981,26,981,26,1
2645,0.0406,981,26,981,26,1
2646,0.0406,981,26,981,26,1
2647,0.0405,981,26,981,26,1
2648,0.0404,981,26,981,26,1
2649,0.0403,981,26,981,26,1
2650,0.0402,981,26,981,26,1
2651,0.0402,981,26,981,26,1
2652,0.0401,981,26,981,26,0
2653,0.0400,981,26,981,26,1
2654,0.0399,981,26,981,26,1
2655,0.0398,981,26,981,26,1
2656,0.0398,981,26,981,26,1
2657,0.0397,981,26,981,26,0
2658,0.0396,981,26,981,26,0
2659,0.0395,981,26,981,26,1
2660,0.0394,981,26,981,26,1
2661,0.0394,981,26,981,26,1
2662,0.0393,981,26,981,26,1
2663,0.0392,981,26,981,26,1
2664,0.0391,981,26,981,26,1
2665,0.0390,981,26,981,26,1
2666,0.0390,981,26,981,26,1
2667,0.0389,981,26,981,26,1
2668,0.0388,981,26,981,26,1
2669,0.0387,981,26,981,26,1
2670,0.0387,981,26,981,26,1
2671,0.0386,981,26,981,26,1
2672,0.0385,981,26,981,26,0
2673,0.0384,981,26,981,26,1
2674,0.0384,981,26,981,26,1
2675,0.0383,981,26,981,26,1
2676,0.0382,981,26,981,26,1
2677,0.0381,981,26,981,26,1
2678,0.0380,981,26,981,26,1
2679,0.0380,981,26,981,26,1
2680,0.0379,981,26,981,26,1
2681,0.0378,981,26,981,26,1
2682,0.0377,981,26,981,26,1
2683,0.0377,981,26,981,26,0
2684,0.0376,981,26,981,26,1
2685,0.0375,981,26,981,26,1
2686,0.0374,981,26,981,26,1
2687,0.0374,981,26,981,26,0
2688,0.0373,981,26,981,26,1
2689,0.0372,981,26,981,26,0
2690,0.0371,981,26,981,26,1
2691,0.0371,981,26,981,26,1
2692,0.0370,981,26,981,26,1
2693,0.0369,981,26,981,26,1
2694,0.0369,981,26,981,26,1
2695,0.0368,981,26,981,26,1
2696,0.0367,981,26,981,26,1
2697,0.0366,981,26,981,26,1
2698,0.0366,981,26,981,26,1
2699,0.0365,981,26,981,26,1
2700,0.0364,981,26,981,26,1
2701,0.0363,981,26,981,26,1
2702,0.0363,981,26,981,26,1
2703,0.0362,981,26,981,26,1
2704,0.0361,981,26,981,26,1
2705,0.0360,981,26,981,26,1
2706,0.0360,981,26,981,26,1
2707,0.0359,981,26,981,26,1
2708,0.0358,981,26,981,26,1
2709,0.0358,981,26,981,26,1
2710,0.0357,981,26,981,26,1
2711,0.0356,981,26,981,26,0
2712,0.0355,981,26,981,26,1
2713,0.0355,981,26,981,26,1
2714,0.0354,981,26,981,26,1
2715,0.0353,981,26,981,26,1
2716,0.0353,981,26,981,26,1
2717,0.0352,981,26,981,26,1
2718,0.0351,981,26,981,26,0
2719,0.0351,981,26,981,26,1
2720,0.0350,981,26,981,26,1
2721,0.0349,981,26,981,26,1
2722,0.0348,981,26,981,26,1
2723,0.0348,981,26,981,26,0
2724,0.0347,981,26,981,26,1
2725,0.0346,981,26,981,26,1
2726,0.0346,981,26,981,26,1
2727,0.0345,981,26,981,26,0
2728,0.0344,981,26,981,26,1
2729,0.0344,981,26,981,26,1
2730,0.0343,981,26,981,26,1
2731,0.0342,981,26,981,26,1
2732,0.0342,981,26,981,26,1
2733,0.0341,981,26,981,26,1
2734,0.0340,981,26,981,26,1
2735,0.0340,981,26,981,26,1
2736,0.0339,981,26,981,26,0
2737,0.0338,981,26,981,26,1
2738,0.0338,981,26,981,26,1
2739,0.0337,981,26,981,26,0
2740,0.0336,981,26,981,26,0
2741,0.0335,981,26,981,26,1
2742,0.0335,981,26,981,26,1
2743,0.0334,981,26,981,26,1
2744,0.0333,981,26,981,26,1
2745,0.0333,981,26,981,26,0
2746,0.0332,981,26,981,26,1
2747,0.0331,981,26,981,26,1
2748,0.0331,981,26,981,26,0
2749,0.0330,981,26,981,26,1
2750,0.0330,981,26,981,26,1
2751,0.0329,981,26,981,26,1
2752,0.0328,981,26,981,26,1
2753,0.0328,981,26,981,26,1
2754,0.0327,981,26,981,26,1
2755,0.0326,981,26,981,26,1
2756,0.0326,981,26,981,26,1
2757,0.0325,981,26,981,26,1
2758,0.0324,981,26,981,26,0
2759,0.0324,981,26,981,26,0
2760,0.0323,981,26,981,26,1
2761,0.0322,981,26,981,26,1
2762,0.0322,981,26,981,26,1
2763,0.0321,981,26,981,26,1
2764,0.0320,981,26,981,26,0
2765,0.0320,981,26,981,26,1
2766,0.0319,981,26,981,26,1
2767,0.0319,981,26,981,26,1
2768,0.0318,981,26,981,26,1
2769,0.0317,981,26,981,26,1
2770,0.0317,981,26,981,26,1
2771,0.0316,981,26,981,26,1
2772,0.0315,981,26,981,26,1
2773,0.0315,981,26,981,26,0
2774,0.0314,981,26,981,26,1
2775,0.0313,981,26,981,26,1
2776,0.0313,981,26,981,26,1
2777,0.0312,981,26,981,26,1
2778,0.0312,981,26,981,26,1
2779,0.0311,981,26,981,26,0
2780,0.0310,981,26,981,26,1
2781,0.0310,981,26,981,26,0
2782,0.0309,981,26,981,26,1
2783,0.0308,981,26,981,26,1
2784,0.0308,981,26,981,26,1
2785,0.0307,981,26,981,26,1
2786,0.0307,981,26,981,26,1
2787,0.0306,981,26,981,26,1
2788,0.0305,981,26,981,26,0
2789,0.0305,981,26,981,26,1
2790,0.0304,981,26,981,26,1
2791,0.0304,981,26,981,26,1
2792,0.0303,981,26,981,26,1
2793,0.0302,981,26,981,26,1
2794,0.0302,981,26,981,26,1
2795,0.0301,981,26,981,26,1
2796,0.0301,981,26,981,26,1
2797,0.0300,981,26,981,26,1
2798,0.0299,981,26,981,26,1
2799,0.0299,981,26,981,26,0
2800,0.0298,981,26,981,26,1
2801,0.0298,981,26,981,26,1
2802,0.0297,981,26,981,26,1
2803,0.0296,981,26,981,26,1
2804,0.0296,981,26,981,26,1
2805,0.0295,981,26,981,26,0
2806,0.0295,981,26,981,26,1
2807,0.0294,981,26,981,26,1
2808,0.0293,981,26,981,26,1
2809,0.0293,981,26,981,26,1
2810,0.0292,981,26,981,26,0
2811,0.0292,981,26,981,26,1
2812,0.0291,981,26,981,26,1
2813,0.0291,981,26,981,26,1
2814,0.0290,981,26,981,26,1
2815,0.0289,981,26,981,26,1
2816,0.0289,981,26,981,26,1
2817,0.0288,981,26,981,26,1
2818,0.0288,981,26,981,26,1
2819,0.0287,981,26,981,26,1
2820,0.0287,981,26,981,26,0
2821,0.0286,981,26,981,26,1
2822,0.0285,981,26,981,26,0
2823,0.0285,986,27,986,27,1
2824,0.0284,986,27,986,27,1
2825,0.0284,986,27,986,27,1
2826,0.0283,986,27,986,27,1
2827,0.0283,986,27,986,27,0
2828,0.0282,986,27,986,27,0
2829,0.0281,986,27,986,27,1
2830,0.0281,986,27,986,27,1
2831,0.0280,986,27,986,27,0
2832,0.0280,986,27,986,27,1
2833,0.0279,986,27,986,27,1
2834,0.0279,986,27,986,27,1
2835,0.0278,986,27,986,27,1
2836,0.0278,986,27,986,27,0
2837,0.0277,986,27,986,27,1
2838,0.0276,986,27,986,27,1
2839,0.0276,986,27,986,27,1
2840,0.0275,986,27,986,27,1
2841,0.0275,986,27,986,27,1
2842,0.0274,986,27,986,27,1
2843,0.0274,986,27,986,27,1
2844,0.0273,986,27,986,27,0
2845,0.0273,986,27,986,27,0
2846,0.0272,986,27,986,27,1
2847,0.0271,986,27,986,27,1
2848,0.0271,986,27,986,27,1
2849,0.0270,986,27,986,27,0
2850,0.0270,986,27,986,27,1
2851,0.0269,986,27,986,27,0
2852,0.0269,986,27,986,27,1
2853,0.0268,986,27,986,27,1
2854,0.0268,986,27,986,27,1
2855,0.0267,986,27,986,27,0
2856,0.0267,986,27,986,27,1
2857,0.0266,986,27,986,27,1
2858,0.0266,986,27,986,27,0
2859,0.0265,986,27,986,27,1
2860,0.0265,986,27,986,27,0
2861,0.0264,986,27,986,27,1
2862,0.0263,986,27,986,27,1
2863,0.0263,986,27,986,27,1
2864,0.0262,986,27,986,27,1
2865,0.0262,986,27,986,27,1
2866,0.0261,986,27,986,27,1
2867,0.0261,986,27,986,27,0
2868,0.0260,986,27,986,27,1
2869,0.0260,986,27,986,27,1
2870,0.0259,986,27,986,27,1
2871,0.0259,986,27,986,27,1
2872,0.0258,986,27,986,27,1
2873,0.0258,986,27,986,27,1
2874,0.0257,986,27,986,27,1
2875,0.0257,986,27,986,27,0
2876,0.0256,986,27,986,27,1
2877,0.0256,986,27,986,27,1
2878,0.0255,986,27,986,27,1
2879,0.0255,986,27,986,27,1
2880,0.0254,986,27,986,27,1
2881,0.0254,986,27,986,27,1
2882,0.0253,986,27,986,27,1
2883,0.0253,986,27,986,27,1
2884,0.0252,986,27,986,27,0
2885,0.0252,986,27,986,27,0
2886,0.0251,986,27,986,27,1
2887,0.0251,986,27,986,27,1
2888,0.0250,986,27,986,27,0
2889,0.0250,986,27,986,27,1
2890,0.0249,986,27,986,27,1
2891,0.0249,986,27,986,27,1
2892,0.0248,986,27,986,27,1
2893,0.0248,986,27,986,27,1
2894,0.0247,986,27,986,27,1
2895,0.0247,986,27,986,27,1
2896,0.0246,986,27,986,27,1
2897,0.0246,986,27,986,27,1
2898,0.0245,986,27,986,27,1
2899,0.0245,986,27,986,27,1
2900,0.0244,986,27,986,27,1
2901,0.0244,986,27,986,27,0
2902,0.0243,986,27,986,27,1
2903,0.0243,986,27,986,27,1
2904,0.0242,986,27,986,27,1
2905,0.0242,986,27,986,27,0
2906,0.0241,986,27,986,27,1
2907,0.0241,986,27,986,27,1
2908,0.0240,986,27,986,27,1
2909,0.0240,986,27,986,27,0
2910,0.0239,986,27,986,27,1
2911,0.0239,986,27,986,27,0
2912,0.0238,986,27,986,27,0
2913,0.0238,986,27,986,27,1
2914,0.0237,986,27,986,27,1
2915,0.0237,986,27,986,27,1
2916,0.0237,986,27,986,27,1
2917,0.0236,986,27,986,27,1
2918,0.0236,986,27,986,27,0
2919,0.0235,986,27,986,27,1
2920,0.0235,986,27,986,27,1
2921,0.0234,986,27,986,27,1
2922,0.0234,986,27,986,27,1
2923,0.0233,986,27,986,27,1
2924,0.0233,986,27,986,27,0
2925,0.0232,986,27,986,27,1
2926,0.0232,986,27,986,27,1
2927,0.0231,986,27,986,27,1
2928,0.0231,986,27,986,27,1
2929,0.0230,986,27,986,27,1
2930,0.0230,986,27,986,27,0
2931,0.0230,986,27,986,27,1
2932,0.0229,986,27,986,27,1
2933,0.0229,986,27,986,27,1
2934,0.0228,986,27,986,27,0
2935,0.0228,986,27,986,27,1
2936,0.0227,986,27,986,27,1
2937,0.0227,986,27,986,27,1
2938,0.0226,986,27,986,27,1
2939,0.0226,986,27,986,27,1
2940,0.0225,986,27,986,27,1
2941,0.0225,986,27,986,27,1
2942,0.0225,986,27,986,27,0
2943,0.0224,986,27,986,27,1
2944,0.0224,986,27,986,27,1
2945,0.0223,986,27,986,27,1
2946,0.0223,986,27,986,27,1
2947,0.0222,986,27,986,27,1
2948,0.0222,986,27,986,27,1
2949,0.0221,986,27,986,27,1
2950,0.0221,986,27,986,27,1
2951,0.0221,986,27,986,27,0
2952,0.0220,986,27,986,27,1
2953,0.0220,986,27,986,27,1
2954,0.0219,986,27,986,27,1
2955,0.0219,986,27,986,27,0
2956,0.0218,986,27,986,27,1
2957,0.0218,986,27,986,27,1
2958,0.0217,986,27,986,27,1
2959,0.0217,986,27,986,27,1
2960,0.0217,986,27,986,27,0
2961,0.0216,986,27,986,27,0
2962,0.0216,986,27,986,27,1
2963,0.0215,986,27,986,27,0
2964,0.0215,986,27,986,27,1
2965,0.0214,986,27,986,27,0
2966,0.0214,986,27,986,27,1
2967,0.0214,986,27,986,27,1
2968,0.0213,986,27,986,27,0
2969,0.0213,986,27,986,27,1
2970,0.0212,986,27,986,27,1
2971,0.0212,986,27,986,27,1
2972,0.0212,986,27,986,27,0
2973,0.0211,986,27,986,27,1
2974,0.0211,986,27,986,27,0
2975,0.0210,986,27,986,27,0
2976,0.0210,986,27,986,27,1
2977,0.0209,986,27,986,27,1
2978,0.0209,986,27,986,27,1
2979,0.0209,986,27,986,27,0
2980,0.0208,986,27,986,27,1
2981,0.0208,986,27,986,27,1
2982,0.0207,986,27,986,27,0
2983,0.0207,986,27,986,27,1
2984,0.0206,986,27,986,27,1
2985,0.0206,986,27,986,27,0
2986,0.0206,986,27,986,27,1
2987,0.0205,986,27,986,27,1
2988,0.0205,986,27,986,27,1
2989,0.0204,986,27,986,27,1
2990,0.0204,986,27,986,27,1
2991,0.0204,986,27,986,27,1
2992,0.0203,986,27,986,27,0
2993,0.0203,986,27,986,27,1
2994,0.0202,986,27,986,27,1
2995,0.0202,986,27,986,27,1
2996,0.0202,986,27,986,27,0
2997,0.0201,986,27,986,27,1
2998,0.0201,986,27,986,27,1
2999,0.0200,986,27,986,27,1
