generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_used,mean_composite
2033,50.000000,32.0000,32.0000,1024,240.5000,382,46.302345
2034,50.000000,32.0000,32.0000,1024,240.5000,382,45.088655
2035,50.000000,32.0000,32.0000,1024,240.5000,382,45.575787
2036,50.000000,32.0000,32.0000,1024,240.5000,382,45.240000
2037,50.000000,32.0000,32.0000,1024,240.5000,382,44.149377
2038,50.000000,32.0000,32.0000,1024,240.5000,382,40.661818
2039,50.000000,32.0000,32.0000,1024,240.5000,382,43.882566
2040,50.000000,32.0000,32.0000,1024,240.5000,382,45.871912
2041,50.000000,32.0000,32.0000,1024,240.5000,382,46.436384
2042,50.000000,32.0000,32.0000,1024,240.5000,382,41.675344
2043,50.000000,32.0000,32.0000,1024,240.5000,382,44.163303
2044,50.000000,32.0000,32.0000,1024,240.5000,382,42.802078
2045,50.000000,32.0000,32.0000,1024,240.5000,382,44.039077
2046,50.000000,32.0000,32.0000,1024,240.5000,382,41.627471
2047,50.000000,32.0000,32.0000,1024,240.5000,382,42.870709
2048,50.000000,32.0000,32.0000,1024,240.5000,382,42.028014
2049,50.000000,32.0000,32.0000,1024,240.5000,382,44.200717
2050,50.000000,32.0000,32.0000,1024,240.5000,382,47.328459
2051,50.000000,32.0000,32.0000,1024,240.5000,382,44.205065
2052,50.000000,32.0000,32.0000,1024,240.5000,382,43.233198
2053,50.000000,32.0000,32.0000,1024,240.5000,382,43.031626
2054,50.000000,32.0000,32.0000,1024,240.5000,382,43.964113
2055,50.000000,32.0000,32.0000,1024,240.5000,382,46.879940
2056,50.000000,32.0000,32.0000,1024,240.5000,382,45.214906
2057,50.000000,32.0000,32.0000,1024,240.5000,382,45.277876
2058,50.000000,32.0000,32.0000,1024,240.5000,382,44.458158
2059,50.000000,32.0000,32.0000,1024,240.5000,382,46.452651
2060,50.000000,32.0000,32.0000,1024,240.5000,382,45.768831
2061,50.000000,32.0000,32.0000,1024,240.5000,382,41.292069
2062,50.000000,32.0000,32.0000,1024,240.5000,382,43.932417
2063,50.000000,32.0000,32.0000,1024,240.5000,382,44.402401
2064,50.000000,32.0000,32.0000,1024,240.5000,382,47.249784
2065,50.000000,32.0000,32.0000,1024,240.5000,382,42.096226
2066,50.000000,32.0000,32.0000,1024,240.5000,382,43.576724
2067,50.000000,32.0000,32.0000,1024,240.5000,382,39.520112
2068,50.000000,32.0000,32.0000,1024,240.5000,382,45.750227
2069,50.000000,32.0000,32.0000,1024,240.5000,382,43.544850
2070,50.000000,32.0000,32.0000,1024,240.5000,382,44.324237
2071,50.000000,32.0000,32.0000,1024,240.5000,382,46.188717
2072,50.000000,32.0000,32.0000,1024,240.5000,382,44.325131
2073,50.000000,32.0000,32.0000,1024,240.5000,382,43.334109
2074,50.000000,32.0000,32.0000,1024,240.5000,382,42.036815
2075,50.000000,32.0000,32.0000,1024,240.5000,382,46.046781
2076,50.000000,32.0000,32.0000,1024,240.5000,382,43.106342
2077,50.000000,32.0000,32.0000,1024,240.5000,382,41.520654
2078,50.000000,32.0000,32.0000,1024,240.5000,382,45.937025
2079,50.000000,32.0000,32.0000,1024,240.5000,382,39.108510
2080,50.000000,32.0000,32.0000,1024,240.5000,382,43.100490
2081,50.000000,32.0000,32.0000,1024,240.5000,382,43.256145
2082,50.000000,32.0000,32.0000,1024,240.5000,382,42.198712
2083,50.000000,32.0000,32.0000,1024,240.5000,382,46.362578
2084,50.000000,32.0000,32.0000,1024,240.5000,382,43.151375
2085,50.000000,32.0000,32.0000,1024,240.5000,382,47.383217
2086,50.000000,32.0000,32.0000,1024,240.5000,382,43.559121
2087,50.000000,32.0000,32.0000,1024,240.5000,382,43.756588
2088,50.000000,32.0000,32.0000,1024,240.5000,382,45.252788
2089,50.000000,32.0000,32.0000,1024,240.5000,382,46.258927
2090,50.000000,32.0000,32.0000,1024,240.5000,382,42.630930
2091,50.000000,32.0000,32.0000,1024,240.5000,382,43.477888
2092,50.000000,32.0000,32.0000,1024,240.5000,382,41.172184
2093,50.000000,32.0000,32.0000,1024,240.5000,382,44.577744
2094,50.000000,32.0000,32.0000,1024,240.5000,382,42.535398
2095,50.000000,32.0000,32.0000,1024,240.5000,382,43.616007
2096,50.000000,32.0000,32.0000,1024,240.5000,382,44.654956
2097,50.000000,32.0000,32.0000,1024,240.5000,382,42.973608
2098,50.000000,32.0000,32.0000,1024,240.5000,382,45.124738
2099,50.000000,32.0000,32.0000,1024,240.5000,382,42.072081
2100,50.000000,32.0000,32.0000,1024,240.5000,382,42.368522
2101,50.000000,32.0000,32.0000,1024,240.5000,382,44.224481
2102,50.000000,32.0000,32.0000,1024,240.5000,382,43.766755
2103,50.000000,32.0000,32.0000,1024,240.5000,382,42.223185
2104,50.000000,32.0000,32.0000,1024,240.5000,382,41.266621
2105,50.000000,32.0000,32.0000,1024,240.5000,382,43.693016
2106,50.000000,32.0000,32.0000,1024,240.5000,382,44.202703
2107,50.000000,32.0000,32.0000,1024,240.5000,382,42.924142
2108,50.000000,32.0000,32.0000,1024,240.5000,382,44.058009
2109,50.000000,32.0000,32.0000,1024,240.5000,382,44.432261
2110,50.000000,32.0000,32.0000,1024,240.5000,382,43.294550
2111,50.000000,32.0000,32.0000,1024,240.5000,382,45.733252
2112,50.000000,32.0000,32.0000,1024,240.5000,382,42.739004
2113,50.000000,32.0000,32.0000,1024,240.5000,382,43.328397
2114,50.000000,32.0000,32.0000,1024,240.5000,382,44.006377
2115,50.000000,32.0000,32.0000,1024,240.5000,382,41.615085
2116,50.000000,32.0000,32.0000,1024,240.5000,382,45.631239
2117,50.000000,32.0000,32.0000,1024,240.5000,382,42.452892
2118,50.000000,32.0000,32.0000,1024,240.5000,382,44.626145
2119,50.000000,32.0000,32.0000,1024,240.5000,382,45.290104
2120,50.000000,32.0000,32.0000,1024,240.5000,382,42.636221
2121,50.000000,32.0000,32.0000,1024,240.5000,382,44.382023
2122,50.000000,32.0000,32.0000,1024,240.5000,382,44.152704
2123,50.000000,32.0000,32.0000,1024,240.5000,382,46.341443
2124,50.000000,32.0000,32.0000,1024,240.5000,382,38.142606
2125,50.000000,32.0000,32.0000,1024,240.5000,382,43.785463
2126,50.000000,32.0000,32.0000,1024,240.5000,382,44.367047
2127,50.000000,32.0000,32.0000,1024,240.5000,382,46.642025
2128,50.000000,32.0000,32.0000,1024,240.5000,382,44.052684
2129,50.000000,32.0000,32.0000,1024,240.5000,382,45.347233
2130,50.000000,32.0000,32.0000,1024,240.5000,382,45.203528
2131,50.000000,32.0000,32.0000,1024,240.5000,382,43.616705
2132,50.000000,32.0000,32.0000,1024,240.5000,382,43.490808
2133,50.000000,32.0000,32.0000,1024,240.5000,382,43.788715
2134,50.000000,32.0000,32.0000,1024,240.5000,382,44.497767
2135,50.000000,32.0000,32.0000,1024,240.5000,382,42.139393
2136,50.000000,32.0000,32.0000,1024,240.5000,382,41.069098
2137,50.000000,32.0000,32.0000,1024,240.5000,382,46.096846
2138,50.000000,32.0000,32.0000,1024,240.5000,382,42.869521
2139,50.000000,32.0000,32.0000,1024,240.5000,382,41.316721
2140,50.000000,32.0000,32.0000,1024,240.5000,382,45.034540
2141,50.000000,32.0000,32.0000,1024,240.5000,382,41.042310
2142,50.000000,32.0000,32.0000,1024,240.5000,382,43.504053
2143,50.000000,32.0000,32.0000,1024,240.5000,382,41.265303
2144,50.000000,32.0000,32.0000,1024,240.5000,382,40.043893
2145,50.000000,32.0000,32.0000,1024,240.5000,382,41.292280
2146,50.000000,32.0000,32.0000,1024,240.5000,382,43.347104
2147,50.000000,32.0000,32.0000,1024,240.5000,382,40.563612
2148,50.000000,32.0000,32.0000,1024,240.5000,382,43.188269
2149,50.000000,32.0000,32.0000,1024,240.5000,382,43.802130
2150,50.000000,32.0000,32.0000,1024,240.5000,382,39.611459
2151,50.000000,32.0000,32.0000,1024,240.5000,382,45.935018
2152,50.000000,32.0000,32.0000,1024,240.5000,382,45.948851
2153,50.000000,32.0000,32.0000,1024,240.5000,382,46.053956
2154,50.000000,32.0000,32.0000,1024,240.5000,382,44.892686
2155,50.000000,32.0000,32.0000,1024,240.5000,382,45.231748
2156,50.000000,32.0000,32.0000,1024,240.5000,382,45.336184
2157,50.000000,32.0000,32.0000,1024,240.5000,382,44.017721
2158,50.000000,32.0000,32.0000,1024,240.5000,382,46.735424
2159,50.000000,32.0000,32.0000,1024,240.5000,382,44.707913
2160,50.000000,32.0000,32.0000,1024,240.5000,382,45.486161
2161,50.000000,32.0000,32.0000,1024,240.5000,382,41.676250
2162,50.000000,32.0000,32.0000,1024,240.5000,382,42.771571
2163,50.000000,32.0000,32.0000,1024,240.5000,382,43.308701
2164,50.000000,32.0000,32.0000,1024,240.5000,382,45.238320
2165,50.000000,32.0000,32.0000,1024,240.5000,382,42.427156
2166,50.000000,32.0000,32.0000,1024,240.5000,382,43.931696
2167,50.000000,32.0000,32.0000,1024,240.5000,382,44.971166
2168,50.000000,32.0000,32.0000,1024,240.5000,382,42.020962
2169,50.000000,32.0000,32.0000,1024,240.5000,382,42.508593
2170,50.000000,32.0000,32.0000,1024,240.5000,382,44.894164
2171,50.000000,32.0000,32.0000,1024,240.5000,382,46.127690
2172,50.000000,32.0000,32.0000,1024,240.5000,382,40.024467
2173,50.000000,32.0000,32.0000,1024,240.5000,382,45.570121
2174,50.000000,32.0000,32.0000,1024,240.5000,382,46.151563
2175,50.000000,32.0000,32.0000,1024,240.5000,382,46.254067
2176,50.000000,32.0000,32.0000,1024,240.5000,382,45.062072
2177,50.000000,32.0000,32.0000,1024,240.5000,382,44.261687
2178,50.000000,32.0000,32.0000,1024,240.5000,382,43.637749
2179,50.000000,32.0000,32.0000,1024,240.5000,382,45.563739
2180,50.000000,32.0000,32.0000,1024,240.5000,382,45.891392
2181,50.000000,32.0000,32.0000,1024,240.5000,382,45.587046
2182,50.000000,32.0000,32.0000,1024,240.5000,382,42.953531
2183,50.000000,32.0000,32.0000,1024,240.5000,382,45.350813
2184,50.000000,32.0000,32.0000,1024,240.5000,382,43.469249
2185,50.000000,32.0000,32.0000,1024,240.5000,382,43.866176
2186,50.000000,32.0000,32.0000,1024,240.5000,382,42.564767
2187,50.000000,32.0000,32.0000,1024,240.5000,382,43.811138
2188,50.000000,32.0000,32.0000,1024,240.5000,382,42.184146
2189,50.000000,32.0000,32.0000,1024,240.5000,382,44.511526
2190,50.000000,32.0000,32.0000,1024,240.5000,382,41.484597
2191,50.000000,32.0000,32.0000,1024,240.5000,382,43.262815
2192,50.000000,32.0000,32.0000,1024,240.5000,382,40.781897
2193,50.000000,32.0000,32.0000,1024,240.5000,382,44.599746
2194,50.000000,32.0000,32.0000,1024,240.5000,382,43.382070
2195,50.000000,32.0000,32.0000,1024,240.5000,382,42.785049
2196,50.000000,32.0000,32.0000,1024,240.5000,382,43.346979
2197,50.000000,32.0000,32.0000,1024,240.5000,382,40.797994
2198,50.000000,32.0000,32.0000,1024,240.5000,382,39.472286
2199,50.000000,32.0000,32.0000,1024,240.5000,382,45.367303
2200,50.000000,32.0000,32.0000,1024,240.5000,382,45.268922
2201,50.000000,32.0000,32.0000,1024,240.5000,382,45.334387
2202,50.000000,32.0000,32.0000,1024,240.5000,382,41.650032
2203,50.000000,32.0000,32.0000,1024,240.5000,382,45.040452
2204,50.000000,32.0000,32.0000,1024,240.5000,382,41.872137
2205,50.000000,32.0000,32.0000,1024,240.5000,382,43.803827
2206,50.000000,32.0000,32.0000,1024,240.5000,382,42.161981
2207,50.000000,32.0000,32.0000,1024,240.5000,382,46.144880
2208,50.000000,32.0000,32.0000,1024,240.5000,382,40.054904
2209,50.000000,32.0000,32.0000,1024,240.5000,382,43.443057
2210,50.000000,32.0000,32.0000,1024,240.5000,382,41.264161
2211,50.000000,32.0000,32.0000,1024,240.5000,382,45.790450
2212,50.000000,32.0000,32.0000,1024,240.5000,382,44.763044
2213,50.000000,32.0000,32.0000,1024,240.5000,382,42.119344
2214,50.000000,32.0000,32.0000,1024,240.5000,382,44.487919
2215,50.000000,32.0000,32.0000,1024,240.5000,382,45.219891
2216,50.000000,32.0000,32.0000,1024,240.5000,382,43.440836
2217,50.000000,32.0000,32.0000,1024,240.5000,382,43.393953
2218,50.000000,32.0000,32.0000,1024,240.5000,382,45.578762
2219,50.000000,32.0000,32.0000,1024,240.5000,382,44.821525
2220,50.000000,32.0000,32.0000,1024,240.5000,382,45.796888
2221,50.000000,32.0000,32.0000,1024,240.5000,382,43.857396
2222,50.000000,32.0000,32.0000,1024,240.5000,382,42.770610
2223,50.000000,32.0000,32.0000,1024,240.5000,382,43.682061
2224,50.000000,32.0000,32.0000,1024,240.5000,382,41.942228
2225,50.000000,32.0000,32.0000,1024,240.5000,382,44.576885
2226,50.000000,32.0000,32.0000,1024,240.5000,382,41.527454
2227,50.000000,32.0000,32.0000,1024,240.5000,382,36.250359
2228,50.000000,32.0000,32.0000,1024,240.5000,382,40.568226
2229,50.000000,32.0000,32.0000,1024,240.5000,382,42.956553
2230,50.000000,32.0000,32.0000,1024,240.5000,382,41.923740
2231,50.000000,32.0000,32.0000,1024,240.5000,382,42.359863
2232,50.000000,32.0000,32.0000,1024,240.5000,382,44.565950
2233,50.000000,32.0000,32.0000,1024,240.5000,382,46.038998
2234,50.000000,32.0000,32.0000,1024,240.5000,382,42.395842
2235,50.000000,32.0000,32.0000,1024,240.5000,382,41.940863
2236,50.000000,32.0000,32.0000,1024,240.5000,382,42.328096
2237,50.000000,32.0000,32.0000,1024,240.5000,382,43.960237
2238,50.000000,32.0000,32.0000,1024,240.5000,382,44.871598
2239,50.000000,32.0000,32.0000,1024,240.5000,382,44.068053
2240,50.000000,32.0000,32.0000,1024,240.5000,382,44.088218
2241,50.000000,32.0000,32.0000,1024,240.5000,382,42.072422
2242,50.000000,32.0000,32.0000,1024,240.5000,382,43.567040
2243,50.000000,32.0000,32.0000,1024,240.5000,382,44.099308
2244,50.000000,32.0000,32.0000,1024,240.5000,382,43.336865
2245,50.000000,32.0000,32.0000,1024,240.5000,382,44.493124
2246,50.000000,32.0000,32.0000,1024,240.5000,382,44.102557
2247,50.000000,32.0000,32.0000,1024,240.5000,382,42.562548
2248,50.000000,32.0000,32.0000,1024,240.5000,382,46.322573
2249,50.000000,32.0000,32.0000,1024,240.5000,382,43.795310
2250,50.000000,32.0000,32.0000,1024,240.5000,382,42.146366
2251,50.000000,32.0000,32.0000,1024,240.5000,382,44.511652
2252,50.000000,32.0000,32.0000,1024,240.5000,382,42.687878
2253,50.000000,32.0000,32.0000,1024,240.5000,382,45.821570
2254,50.000000,32.0000,32.0000,1024,240.5000,382,46.557704
2255,50.000000,32.0000,32.0000,1024,240.5000,382,44.223693
2256,50.000000,32.0000,32.0000,1024,240.5000,382,40.038842
2257,50.000000,32.0000,32.0000,1024,240.5000,382,45.216288
2258,50.000000,32.0000,32.0000,1024,240.5000,382,44.357357
2259,50.000000,32.0000,32.0000,1024,240.5000,382,43.356447
2260,50.000000,32.0000,32.0000,1024,240.5000,382,46.966246
2261,50.000000,32.0000,32.0000,1024,240.5000,382,44.355706
2262,50.000000,32.0000,32.0000,1024,240.5000,382,40.983170
2263,50.000000,32.0000,32.0000,1024,240.5000,382,44.816893
2264,50.000000,32.0000,32.0000,1024,240.5000,382,42.592598
2265,50.000000,32.0000,32.0000,1024,240.5000,382,39.983539
2266,50.000000,32.0000,32.0000,1024,240.5000,382,44.897482
2267,50.000000,32.0000,32.0000,1024,240.5000,382,44.240269
2268,50.000000,32.0000,32.0000,1024,240.5000,382,44.725474
2269,50.000000,32.0000,32.0000,1024,240.5000,382,45.213534
2270,50.000000,32.0000,32.0000,1024,240.5000,382,44.816561
2271,50.000000,32.0000,32.0000,1024,240.5000,382,45.729573
2272,50.000000,32.0000,32.0000,1024,240.5000,382,43.534994
2273,50.000000,32.0000,32.0000,1024,240.5000,382,40.106954
2274,50.000000,32.0000,32.0000,1024,240.5000,382,45.997448
2275,50.000000,32.0000,32.0000,1024,240.5000,382,41.419656
2276,50.000000,32.0000,32.0000,1024,240.5000,382,45.867518
2277,50.000000,32.0000,32.0000,1024,240.5000,382,43.055632
2278,50.000000,32.0000,32.0000,1024,240.5000,382,45.451606
2279,50.000000,32.0000,32.0000,1024,240.5000,382,43.691724
2280,50.000000,32.0000,32.0000,1024,240.5000,382,40.700980
2281,50.000000,32.0000,32.0000,1024,240.5000,382,40.965155
2282,50.000000,32.0000,32.0000,1024,240.5000,382,39.816360
2283,50.000000,32.0000,32.0000,1024,240.5000,382,44.945587
2284,50.000000,32.0000,32.0000,1024,240.5000,382,44.164670
2285,50.000000,32.0000,32.0000,1024,240.5000,382,45.383813
2286,50.000000,32.0000,32.0000,1024,240.5000,382,43.981689
2287,50.000000,32.0000,32.0000,1024,240.5000,382,45.625258
2288,50.000000,32.0000,32.0000,1024,240.5000,382,42.703618
2289,50.000000,32.0000,32.0000,1024,240.5000,382,40.372416
2290,50.000000,32.0000,32.0000,1024,240.5000,382,41.564958
2291,50.000000,32.0000,32.0000,1024,240.5000,382,42.042144
2292,50.000000,32.0000,32.0000,1024,240.5000,382,45.895797
2293,50.000000,32.0000,32.0000,1024,240.5000,382,41.802970
2294,50.000000,32.0000,32.0000,1024,240.5000,382,44.314033
2295,50.000000,32.0000,32.0000,1024,240.5000,382,45.871349
2296,50.000000,32.0000,32.0000,1024,240.5000,382,43.107919
2297,50.000000,32.0000,32.0000,1024,240.5000,382,44.345988
2298,50.000000,32.0000,32.0000,1024,240.5000,382,43.895532
2299,50.000000,32.0000,32.0000,1024,240.5000,382,43.579286
2300,50.000000,32.0000,32.0000,1024,240.5000,382,43.137427
2301,50.000000,32.0000,32.0000,1024,240.5000,382,43.895392
2302,50.000000,32.0000,32.0000,1024,240.5000,382,41.355457
2303,50.000000,32.0000,32.0000,1024,240.5000,382,43.241267
2304,50.000000,32.0000,32.0000,1024,240.5000,382,44.408204
2305,50.000000,32.0000,32.0000,1024,240.5000,382,41.406552
2306,50.000000,32.0000,32.0000,1024,240.5000,382,46.497649
2307,50.000000,32.0000,32.0000,1024,240.5000,382,44.067483
2308,50.000000,32.0000,32.0000,1024,240.5000,382,42.413295
2309,50.000000,32.0000,32.0000,1024,240.5000,382,44.479120
2310,50.000000,32.0000,32.0000,1024,240.5000,382,45.293813
2311,50.000000,32.0000,32.0000,1024,240.5000,382,45.979276
2312,50.000000,32.0000,32.0000,1024,240.5000,382,42.797030
2313,50.000000,32.0000,32.0000,1024,240.5000,382,45.143933
2314,50.000000,32.0000,32.0000,1024,240.5000,382,41.823223
2315,50.000000,32.0000,32.0000,1024,240.5000,382,43.691454
2316,50.000000,32.0000,32.0000,1024,240.5000,382,43.666591
2317,50.000000,32.0000,32.0000,1024,240.5000,382,46.169197
2318,50.000000,32.0000,32.0000,1024,240.5000,382,43.608309
2319,50.000000,32.0000,32.0000,1024,240.5000,382,44.464832
2320,50.000000,32.0000,32.0000,1024,240.5000,382,45.031611
2321,50.000000,32.0000,32.0000,1024,240.5000,382,44.460591
2322,50.000000,32.0000,32.0000,1024,240.5000,382,46.191649
2323,50.000000,32.0000,32.0000,1024,240.5000,382,45.597098
2324,50.000000,32.0000,32.0000,1024,240.5000,382,43.298821
2325,50.000000,32.0000,32.0000,1024,240.5000,382,46.599220
2326,50.000000,32.0000,32.0000,1024,240.5000,382,44.938436
2327,50.000000,32.0000,32.0000,1024,240.5000,382,44.564979
2328,50.000000,32.0000,32.0000,1024,240.5000,382,44.993322
2329,50.000000,32.0000,32.0000,1024,240.5000,382,44.938391
2330,50.000000,32.0000,32.0000,1024,240.5000,382,42.764639
2331,50.000000,32.0000,32.0000,1024,240.5000,382,43.465568
2332,50.000000,32.0000,32.0000,1024,240.5000,382,44.325531
2333,50.000000,32.0000,32.0000,1024,240.5000,382,42.352545
2334,50.000000,32.0000,32.0000,1024,240.5000,382,42.033433
2335,50.000000,32.0000,32.0000,1024,240.5000,382,44.456407
2336,50.000000,32.0000,32.0000,1024,240.5000,382,43.703453
2337,50.000000,32.0000,32.0000,1024,240.5000,382,43.529091
2338,50.000000,32.0000,32.0000,1024,240.5000,382,40.533181
2339,50.000000,32.0000,32.0000,1024,240.5000,382,36.998649
2340,50.000000,32.0000,32.0000,1024,240.5000,382,46.361002
2341,50.000000,32.0000,32.0000,1024,240.5000,382,43.822047
2342,50.000000,32.0000,32.0000,1024,240.5000,382,43.377355
2343,50.000000,32.0000,32.0000,1024,240.5000,382,41.340947
2344,50.000000,32.0000,32.0000,1024,240.5000,382,42.485225
2345,50.000000,32.0000,32.0000,1024,240.5000,382,44.583623
2346,50.000000,32.0000,32.0000,1024,240.5000,382,43.924569
2347,50.000000,32.0000,32.0000,1024,240.5000,382,43.913929
2348,50.000000,32.0000,32.0000,1024,240.5000,382,44.553796
2349,50.000000,32.0000,32.0000,1024,240.5000,382,39.136611
2350,50.000000,32.0000,32.0000,1024,240.5000,382,43.503271
2351,50.000000,32.0000,32.0000,1024,240.5000,382,44.368934
2352,50.000000,32.0000,32.0000,1024,240.5000,382,37.645187
2353,50.000000,32.0000,32.0000,1024,240.5000,382,42.088700
2354,50.000000,32.0000,32.0000,1024,240.5000,382,42.484916
2355,50.000000,32.0000,32.0000,1024,240.5000,382,47.114906
2356,50.000000,32.0000,32.0000,1024,240.5000,382,44.062262
2357,50.000000,32.0000,32.0000,1024,240.5000,382,42.410498
2358,50.000000,32.0000,32.0000,1024,240.5000,382,43.073113
2359,50.000000,32.0000,32.0000,1024,240.5000,382,44.014403
2360,50.000000,32.0000,32.0000,1024,240.5000,382,42.803258
2361,50.000000,32.0000,32.0000,1024,240.5000,382,44.293890
2362,50.000000,32.0000,32.0000,1024,240.5000,382,44.048674
2363,50.000000,32.0000,32.0000,1024,240.5000,382,44.126865
2364,50.000000,32.0000,32.0000,1024,240.5000,382,43.547915
2365,50.000000,32.0000,32.0000,1024,240.5000,382,41.335232
2366,50.000000,32.0000,32.0000,1024,240.5000,382,40.485896
2367,50.000000,32.0000,32.0000,1024,240.5000,382,43.800952
2368,50.000000,32.0000,32.0000,1024,240.5000,382,45.052671
2369,50.000000,32.0000,32.0000,1024,240.5000,382,43.057479
2370,50.000000,32.0000,32.0000,1024,240.5000,382,44.828247
2371,50.000000,32.0000,32.0000,1024,240.5000,382,46.780327
2372,50.000000,32.0000,32.0000,1024,240.5000,382,45.943401
